chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
GL397269	7076476	7076477	AluID:139290	1	+	20	-4.35	7	6	7
GL397269	7083577	7083578	AluID:139294	chr8:19244329:19244330	+	21	-3.92	7	7	7
GL397269	7187356	7187357	AluID:139316	-1	-	20	-9.22	19	19	6
GL397269	7460251	7460252	AluID:139382	-1	-	20	-5.29	18	18	7
GL397269	7675202	7675203	AluID:139396	chr8:19786913:19786914	+	21	-5.84	23	23	4
GL397269	7962436	7962437	AluID:56071	chr3:19977506:19977507	-	19	-5.01	15	15	5
GL397269	7997983	7997984	AluID:56094	chr3:20011314:20011315	+	21	1.51	9	9	5
GL397269	8211470	8211471	AluID:56175	-1	-	20	1.91	14	14	5
GL397270	13977584	13977585	AluID:227214	chr13:67046684:67046685	-	22	-11.57	6	4	6
GL397270	14319818	14319819	AluID:227249	chr13:67398762:67398763	-	18	-2.95	8	3	8
GL397270	14432875	14432876	AluID:227260	chr13:67510214:67510215	-	22	0.75	10	6	10
GL397270	17880087	17880088	AluID:70372	1	+	20	7.38	5	3	5
GL397270	19239390	19239391	AluID:227374	-1	-	20	-4.33	8	8	5
GL397270	20318876	20318877	AluID:227412	1	+	20	3.14	5	3	5
GL397270	20417013	20417014	AluID:227430	chr13:73478587:73478588	+	22	-10.50	11	11	5
GL397270	20451248	20451249	AluID:227446	chr13:73510203:73510204	+	21	-5.56	8	5	8
GL397270	20516673	20516674	AluID:227462	chr13:73575783:73575784	+	19	-6.79	12	12	5
GL397270	21565452	21565453	AluID:227520	-1	-	20	-6.69	6	6	6
GL397270	21597929	21597930	AluID:227525	chr13:74645827:74645828	-	21	5.57	8	8	8
GL397270	21628802	21628803	AluID:227534	chr13:74676358:74676359	-	22	-8.29	15	15	5
GL397270	23077999	23078000	AluID:227608	1	+	20	-15.62	6	4	6
GL397270	23313311	23313312	AluID:227656	chr13:76360525:76360526	+	22	-5.33	23	12	23
GL397270	24723037	24723038	AluID:227693	-1	-	20	-13.45	9	9	5
GL397270	24850050	24850051	AluID:227719	chr13:77877467:77877468	-	21	-1.01	5	4	5
GL397270	26269581	26269582	AluID:227749	chr13:79217914:79217915	-	18	3.01	14	14	5
GL397270	27017857	27017858	AluID:227752	-1	-	20	2.30	19	19	6
GL397270	338022	338023	AluID:227089	-1	-	20	3.10	16	16	6
GL397270	39111646	39111647	AluID:227805	chr13:92232338:92232339	+	22	-1.01	15	15	5
GL397270	40095934	40095935	AluID:227920	chr13:93160243:93160244	+	18	-7.74	6	6	4
GL397270	40908497	40908498	AluID:227960	1	+	20	4.78	32	32	3
GL397270	40918258	40918259	AluID:227962	1	+	20	-11.54	10	10	6
GL397270	41359976	41359977	AluID:228002	chr13:94380833:94380834	+	19	-1.57	5	5	5
GL397270	42126312	42126313	AluID:228064	chr13:95100476:95100477	-	21	-3.93	5	3	5
GL397270	42276577	42276578	AluID:228077	chr13:95238051:95238052	-	19	3.41	17	17	6
GL397270	42730626	42730627	AluID:228089	chr13:95676461:95676462	-	22	0.21	13	13	5
GL397270	42897536	42897537	AluID:228143	chr13:95836154:95836155	-	21	-14.25	8	8	5
GL397270	42920367	42920368	AluID:228151	chr13:95862576:95862577	-	22	-1.17	11	7	11
GL397270	42939191	42939192	AluID:228162	chr13:95881011:95881012	-	21	-4.98	15	15	5
GL397270	42941541	42941542	AluID:228164	chr13:95883028:95883029	-	21	-0.38	5	5	5
GL397270	42997394	42997395	AluID:228202	chr13:95939219:95939220	-	21	-6.01	14	14	5
GL397270	42998015	42998016	AluID:228204	chr13:95939832:95939833	-	21	-5.58	NA	10	NA
GL397270	43005674	43005675	AluID:228217	chr13:95947219:95947220	-	18	0.72	6	6	6
GL397270	43380763	43380764	AluID:228311	chr13:96352407:96352408	+	22	-4.93	6	4	6
GL397270	43673543	43673544	AluID:228359	chr13:96658884:96658885	-	22	-5.94	21	21	5
GL397270	43685843	43685844	AluID:228362	chr13:96670778:96670779	-	19	-0.36	7	7	6
GL397270	43719866	43719867	AluID:228350	chr13:96575108:96575109	-	21	-3.40	18	18	6
GL397270	43901206	43901207	AluID:228371	chr13:96785414:96785415	+	19	-22.08	8	6	8
GL397270	44062294	44062295	AluID:228389	chr13:96894049:96894050	+	18	-5.81	14	14	6
GL397270	44419334	44419335	AluID:228428	chr13:97193301:97193302	+	18	-9.47	6	5	6
GL397270	45184816	45184817	AluID:228459	chr13:97900420:97900421	+	22	-9.77	15	15	5
GL397270	7791261	7791262	AluID:227167	chr13:60723898:60723899	-	19	-7.02	14	14	4
GL397270	7801350	7801351	AluID:227168	chr13:60733766:60733767	-	21	-5.92	24	24	5
GL397270	8044706	8044707	AluID:227170	chr13:60976845:60976846	+	22	-4.76	26	26	5
GL397271	10084821	10084822	AluID:175448	chr10:11592758:11592759	-	19	-1.60	12	12	5
GL397271	10112380	10112381	AluID:175454	chr10:11620600:11620601	-	19	-12.83	11	11	3
GL397271	10482587	10482588	AluID:175499	chr10:11971134:11971135	-	18	-3.86	6	3	6
GL397271	10599001	10599002	AluID:175564	-1	-	20	-7.19	10	10	5
GL397271	10639927	10639928	AluID:176503	1	-	20	1.10	14	14	5
GL397271	10663630	10663631	AluID:176484	-1	+	20	-12.70	9	5	9
GL397271	10673670	10673671	AluID:176478	chr10:14976333:14976334	+	19	-7.91	13	13	5
GL397271	10782390	10782391	AluID:176435	chr10:14869888:14869889	+	19	2.46	9	9	5
GL397271	10882998	10882999	AluID:176417	chr10:14773549:14773550	+	18	-18.16	6	6	5
GL397271	10985365	10985366	AluID:176384	chr10:14666623:14666624	+	18	-8.55	18	18	5
GL397271	11214731	11214732	AluID:176346	chr10:14453026:14453027	+	22	2.36	22	22	17
GL397271	11514632	11514633	AluID:176282	chr10:14166652:14166653	+	21	-5.73	5	5	5
GL397271	11583732	11583733	AluID:176264	chr10:14095991:14095992	+	21	-16.50	8	6	8
GL397271	11587845	11587846	AluID:176263	chr10:14091858:14091859	+	18	-8.46	5	4	5
GL397271	11647015	11647016	AluID:176247	-1	+	20	-8.68	19	19	5
GL397271	11736164	11736165	AluID:176220	-1	+	20	-13.56	15	15	7
GL397271	11739317	11739318	AluID:176217	chr10:13941658:13941659	+	19	-6.10	6	6	3
GL397271	11739735	11739736	AluID:176216	chr10:13941155:13941156	+	21	1.92	6	4	6
GL397271	12134747	12134748	AluID:176115	chr10:13554262:13554263	+	21	-4.95	7	7	3
GL397271	12531177	12531178	AluID:176025	1	-	20	-6.65	9	9	5
GL397271	12589214	12589215	AluID:176000	chr10:13118060:13118061	+	22	2.37	12	12	9
GL397271	12589406	12589407	AluID:175999	-1	+	20	-20.41	9	9	6
GL397271	12676184	12676185	AluID:175960	-1	+	20	-9.01	26	26	5
GL397271	12894261	12894262	AluID:175920	chr10:12809904:12809905	-	18	-14.17	5	4	5
GL397271	12963129	12963130	AluID:175898	1	-	20	-4.78	25	25	5
GL397271	13009477	13009478	AluID:175884	chr10:12693802:12693803	-	18	-13.02	NA	12	NA
GL397271	13217740	13217741	AluID:175799	chr10:12507364:12507365	-	21	-0.28	5	5	4
GL397271	13502719	13502720	AluID:175703	chr10:12265296:12265297	-	22	-7.85	7	7	5
GL397271	13641449	13641450	AluID:175611	1	-	20	-2.17	6	6	6
GL397271	13650695	13650696	AluID:175600	chr10:12130610:12130611	-	18	-12.17	6	3	6
GL397271	13664255	13664256	AluID:175590	chr10:12117556:12117557	-	21	6.44	6	6	5
GL397271	13734313	13734314	AluID:176537	chr10:15105155:15105156	+	21	-17.77	4	4	4
GL397271	13801506	13801507	AluID:176587	chr10:15171907:15171908	-	22	2.79	19	19	5
GL397271	14059844	14059845	AluID:176668	chr10:15404723:15404724	-	22	1.40	5	5	5
GL397271	14268461	14268462	AluID:176690	chr10:15609162:15609163	-	18	-5.43	18	18	5
GL397271	15146069	15146070	AluID:176734	chr10:16486017:16486018	+	22	2.79	21	21	5
GL397271	15179494	15179495	AluID:176755	chr10:16518917:16518918	+	21	-5.84	22	22	5
GL397271	16182100	16182101	AluID:176913	chr10:17447887:17447888	-	18	-3.82	9	9	4
GL397271	16185428	16185429	AluID:176915	-1	-	20	1.19	14	14	4
GL397271	16364655	16364656	AluID:176946	1	+	20	0.92	12	12	5
GL397271	16373901	16373902	AluID:176949	chr10:17709147:17709148	+	21	3.01	32	32	5
GL397271	16481484	16481485	AluID:177037	chr10:18071451:18071452	+	18	0.66	5	5	5
GL397271	16485411	16485412	AluID:176978	chr10:17828373:17828374	+	22	3.03	6	6	4
GL397271	16513140	16513141	AluID:176985	chr10:17855719:17855720	+	21	0.59	5	4	5
GL397271	1664011	1664012	AluID:174891	chr10:3214032:3214033	-	21	-23.27	15	15	2
GL397271	16716242	16716243	AluID:177086	chr10:18302334:18302335	+	21	-5.53	6	4	6
GL397271	16908210	16908211	AluID:177112	chr10:18508721:18508722	+	21	3.60	13	13	5
GL397271	17025456	17025457	AluID:177136	chr10:18614720:18614721	+	21	-9.83	6	3	6
GL397271	17031250	17031251	AluID:177141	chr10:18619942:18619943	+	19	-9.84	13	13	5
GL397271	18081887	18081888	AluID:177295	chr10:19641948:19641949	+	19	-8.29	6	6	6
GL397271	18207760	18207761	AluID:177310	chr10:19756750:19756751	+	18	-20.46	9	9	5
GL397271	18421042	18421043	AluID:177337	chr10:19977235:19977236	+	19	-10.45	6	6	5
GL397271	18591896	18591897	AluID:177361	chr10:20142380:20142381	+	21	-21.43	5	5	4
GL397271	19821979	19821980	AluID:177477	-1	-	20	-10.00	7	5	7
GL397271	19836332	19836333	AluID:177482	chr10:21325393:21325394	-	21	6.99	6	6	6
GL397271	19862671	19862672	AluID:177489	-1	-	20	-0.58	8	8	5
GL397271	19893201	19893202	AluID:177504	chr10:21383128:21383129	-	19	-2.37	6	5	6
GL397271	19897820	19897821	AluID:177508	chr10:21388057:21388058	-	19	-1.40	15	5	15
GL397271	20387430	20387431	AluID:177546	chr10:21835971:21835972	+	19	-3.24	7	5	7
GL397271	20387807	20387808	AluID:177547	chr10:21836352:21836353	+	18	10.26	17	17	17
GL397271	20544660	20544661	AluID:177666	1	+	20	-16.72	7	7	5
GL397271	20557758	20557759	AluID:177674	1	+	20	-6.12	16	5	16
GL397271	20642967	20642968	AluID:177692	chr10:22082211:22082212	-	19	-12.48	5	2	5
GL397271	20770585	20770586	AluID:177736	-1	-	20	-6.20	NA	2	NA
GL397271	21529274	21529275	AluID:177800	chr10:22963894:22963895	-	18	6.48	13	13	8
GL397271	22728898	22728899	AluID:83688	chr4:110068969:110068970	+	18	2.43	17	17	5
GL397271	22954660	22954661	AluID:83664	chr4:109859735:109859736	+	19	-5.49	7	7	5
GL397271	23154530	23154531	AluID:83643	chr4:109667085:109667086	+	22	3.26	9	9	5
GL397271	23775012	23775013	AluID:83623	chr4:109047962:109047963	+	22	-6.53	7	7	5
GL397271	24200209	24200210	AluID:83587	-1	+	20	6.81	11	11	5
GL397271	24951437	24951438	AluID:83560	chr4:107906981:107906982	+	22	-4.30	15	15	5
GL397271	26054593	26054594	AluID:83502	-1	+	20	-2.82	6	3	6
GL397271	26520640	26520641	AluID:83439	chr4:106321757:106321758	+	19	-6.43	3	3	3
GL397271	28993049	28993050	AluID:83368	-1	+	20	1.17	16	5	16
GL397271	30144738	30144739	AluID:83241	chr4:102666392:102666393	-	18	-5.65	8	8	5
GL397271	31187404	31187405	AluID:83141	chr4:101629597:101629598	+	22	-9.07	11	5	11
GL397271	31207090	31207091	AluID:83137	chr4:101611937:101611938	+	22	-7.21	7	3	7
GL397271	32137646	32137647	AluID:83102	chr4:100780073:100780074	-	19	1.62	18	18	11
GL397271	33063199	33063200	AluID:83047	chr4:99832819:99832820	+	22	-6.18	NA	24	NA
GL397271	33349883	33349884	AluID:83021	chr4:99536860:99536861	+	22	0.02	6	3	6
GL397271	33391316	33391317	AluID:83015	chr4:99489655:99489656	+	22	-4.58	6	1	6
GL397271	34330768	34330769	AluID:82937	chr4:98509342:98509343	+	22	-7.15	3	3	3
GL397271	36556946	36556947	AluID:82898	chr4:96278942:96278943	+	22	-0.00	6	6	6
GL397271	36563042	36563043	AluID:82896	chr4:96272838:96272839	+	22	-8.35	8	8	6
GL397271	36591559	36591560	AluID:82891	-1	+	20	-5.92	15	15	5
GL397271	36775606	36775607	AluID:82873	chr4:96065357:96065358	-	22	-21.44	13	6	13
GL397271	36789761	36789762	AluID:82871	chr4:96051889:96051890	-	18	-4.92	17	17	5
GL397271	36900106	36900107	AluID:82854	chr4:95941857:95941858	-	21	5.33	5	5	5
GL397271	37127076	37127077	AluID:82811	chr4:95720852:95720853	-	22	2.10	5	5	5
GL397271	37491772	37491773	AluID:82743	chr4:95389332:95389333	-	21	-15.59	7	7	6
GL397271	38178941	38178942	AluID:82705	chr4:94650252:94650253	-	21	-5.82	8	8	5
GL397271	3837902	3837903	AluID:174923	chr10:5440080:5440081	-	18	7.76	6	6	3
GL397271	38402742	38402743	AluID:82691	chr4:94392869:94392870	-	18	2.79	NA	19	NA
GL397271	40724086	40724087	AluID:82535	chr4:91988507:91988508	-	22	-4.83	19	19	7
GL397271	40783428	40783429	AluID:82530	chr4:91934770:91934771	-	21	2.21	15	15	7
GL397271	41479793	41479794	AluID:82453	1	-	20	-11.32	14	14	5
GL397271	41562026	41562027	AluID:82440	chr4:91146230:91146231	-	18	-7.07	19	9	19
GL397271	4159019	4159020	AluID:174949	chr10:5774527:5774528	+	22	-18.12	8	8	8
GL397271	4690552	4690553	AluID:175137	chr10:6266461:6266462	+	22		NA	NA	NA
GL397271	4904233	4904234	AluID:175170	-1	-	20	-7.53	10	10	5
GL397271	5811827	5811828	AluID:175243	chr10:7396060:7396061	-	19	0.88	7	7	6
GL397271	5834066	5834067	AluID:175249	-1	-	20	-16.62	14	14	5
GL397271	6251268	6251269	AluID:175335	chr10:7823529:7823530	-	22	-3.05	8	8	5
GL397271	6334551	6334552	AluID:175367	chr10:7902948:7902949	+	19	-4.46	22	22	9
GL397271	6334849	6334850	AluID:175368	1	+	20	-7.05	5	5	4
GL397271	80192	80193	AluID:174852	chr10:1598131:1598132	-	22	-5.24	7	7	5
GL397272	10596876	10596877	AluID:85484	chr4:145586256:145586257	+	19	-20.42	6	6	5
GL397272	1073971	1073972	AluID:326122	chr22:29135254:29135255	-	18	2.75	8	8	6
GL397272	10983057	10983058	AluID:85511	chr4:146002059:146002060	-	21	2.79	22	22	5
GL397272	11044287	11044288	AluID:85526	-1	-	20	-13.76	11	11	5
GL397272	11052467	11052468	AluID:85528	chr4:146077828:146077829	-	19	-4.46	16	16	5
GL397272	11069157	11069158	AluID:85539	chr4:146094536:146094537	-	18	-6.31	8	8	6
GL397272	1111694	1111695	AluID:326134	chr22:29172595:29172596	+	19	-5.19	7	7	4
GL397272	1230883	1230884	AluID:326156	chr22:29291975:29291976	+	22	-3.19	7	2	7
GL397272	1250929	1250930	AluID:326173	1	+	20	-5.89	10	10	7
GL397272	13444883	13444884	AluID:85685	chr4:148418335:148418336	+	19	1.45	10	10	4
GL397272	13771112	13771113	AluID:85779	chr4:148720194:148720195	+	19	-5.87	14	14	5
GL397272	16231175	16231176	AluID:85902	1	+	20	-14.01	12	12	5
GL397272	16549168	16549169	AluID:85960	chr4:151391328:151391329	-	19	-13.78	7	7	5
GL397272	16899128	16899129	AluID:86044	chr4:151734319:151734320	-	18	-5.22	14	14	5
GL397272	1723242	1723243	AluID:326333	chr22:29773193:29773194	-	18	-5.83	16	16	5
GL397272	17379247	17379248	AluID:86201	1	+	20	8.49	8	8	6
GL397272	17401784	17401785	AluID:86217	chr4:152220732:152220733	-	21	1.01	17	17	5
GL397272	17576223	17576224	AluID:86247	1	+	20	3.01	18	18	5
GL397272	17617542	17617543	AluID:86257	chr4:152439880:152439881	+	19	-7.47	NA	NA	7
GL397272	1854263	1854264	AluID:326358	chr22:29902655:29902656	-	19	1.52	12	12	6
GL397272	18593336	18593337	AluID:86306	chr4:153387700:153387701	-	21	0.16	17	17	5
GL397272	18634896	18634897	AluID:86318	chr4:153429217:153429218	-	19	-1.66	11	7	11
GL397272	1874851	1874852	AluID:326367	chr22:29918990:29918991	-	22	1.92	7	7	5
GL397272	1877123	1877124	AluID:326369	chr22:29921269:29921270	-	18	-0.25	7	7	4
GL397272	19097181	19097182	AluID:86379	chr4:153887636:153887637	+	19	2.90	25	25	7
GL397272	1918871	1918872	AluID:326402	chr22:29961791:29961792	-	19	8.57	23	5	23
GL397272	19290273	19290274	AluID:86385	chr4:154081761:154081762	+	22	-0.60	8	3	8
GL397272	19375424	19375425	AluID:86416	1	+	20	-17.34	6	6	6
GL397272	19491639	19491640	AluID:86461	chr4:154282033:154282034	+	22	6.51	6	3	6
GL397272	19536930	19536931	AluID:86475	chr4:154324785:154324786	+	22	-4.79	21	21	7
GL397272	19607433	19607434	AluID:86484	chr4:154392146:154392147	+	19	-6.68	19	19	5
GL397272	19628320	19628321	AluID:86491	chr4:154412872:154412873	+	18	2.82	6	6	6
GL397272	19869882	19869883	AluID:86540	chr4:154651571:154651572	-	18	3.02	12	12	5
GL397272	2013488	2013489	AluID:326454	chr22:30060123:30060124	+	18	-7.62	6	6	3
GL397272	2113732	2113733	AluID:326488	chr22:30156191:30156192	-	22	-8.95	14	14	6
GL397272	22990813	22990814	AluID:86639	chr4:157738751:157738752	-	21	-5.21	5	5	5
GL397272	23049013	23049014	AluID:86652	chr4:157797010:157797011	-	19	-5.19	7	7	5
GL397272	23059003	23059004	AluID:86655	-1	-	20	-2.04	6	4	6
GL397272	23072738	23072739	AluID:86659	-1	-	20	-15.13	5	5	5
GL397272	23430597	23430598	AluID:86684	chr4:158174288:158174289	+	18	0.83	6	6	5
GL397272	24572401	24572402	AluID:86711	chr4:159318678:159318679	+	21	2.03	5	1	5
GL397272	24580970	24580971	AluID:86712	chr4:159326952:159326953	+	19	1.41	6	5	6
GL397272	24704948	24704949	AluID:86724	chr4:159463084:159463085	+	18	-5.63	24	7	24
GL397272	24734454	24734455	AluID:86727	chr4:159482787:159482788	+	18	-6.64	17	17	5
GL397272	24865346	24865347	AluID:86751	chr4:159618256:159618257	+	18	-12.97	15	15	5
GL397272	2490693	2490694	AluID:326621	chr22:30513529:30513530	+	19	-13.93	6	6	5
GL397272	24981380	24981381	AluID:86767	chr4:159735275:159735276	+	18	-16.25	6	3	5
GL397272	2503298	2503299	AluID:326628	chr22:30525686:30525687	+	18	4.61	7	7	4
GL397272	25086096	25086097	AluID:86792	chr4:159838387:159838388	-	22	-22.85	15	15	5
GL397272	25262000	25262001	AluID:86847	chr4:160056203:160056204	+	22	-6.98	9	9	7
GL397272	2757525	2757526	AluID:326662	chr22:30778389:30778390	-	19	2.30	29	29	6
GL397272	27712832	27712833	AluID:86910	-1	-	20	-5.74	32	32	5
GL397272	2783496	2783497	AluID:326686	chr22:30804563:30804564	-	18	-2.37	8	6	8
GL397272	27847962	27847963	AluID:86933	chr4:162630947:162630948	-	18	-2.21	7	7	6
GL397272	28089285	28089286	AluID:86967	-1	-	20	1.21	12	12	12
GL397272	2903332	2903333	AluID:326747	chr22:30988784:30988785	-	22	-0.46	5	5	5
GL397272	2927613	2927614	AluID:326762	chr22:31009276:31009277	+	18	0.22	7	7	5
GL397272	30118971	30118972	AluID:87047	chr4:164942047:164942048	-	21	-19.98	6	3	6
GL397272	30220811	30220812	AluID:87062	chr4:165048212:165048213	-	18	0.10	5	4	5
GL397272	31365237	31365238	AluID:87178	chr4:166211315:166211316	+	21	1.69	8	8	6
GL397272	3275592	3275593	AluID:326931	chr22:31358576:31358577	-	19	1.52	16	16	5
GL397272	3379608	3379609	AluID:326938	chr22:31463084:31463085	+	18	-4.05	12	4	12
GL397272	3441086	3441087	AluID:326963	chr22:31532276:31532277	-	21	-13.76	3	3	3
GL397272	34562358	34562359	AluID:87330	chr4:169378364:169378365	-	21	1.94	16	16	5
GL397272	34630339	34630340	AluID:87349	chr4:169448574:169448575	-	22	2.69	18	18	5
GL397272	34741744	34741745	AluID:87363	chr4:169560715:169560716	+	19	-6.95	8	8	6
GL397272	3501181	3501182	AluID:326997	chr22:31590959:31590960	+	19	1.21	7	7	5
GL397272	35329882	35329883	AluID:87489	chr4:170138309:170138310	-	18	2.69	18	18	7
GL397272	3534384	3534385	AluID:327008	chr22:31622184:31622185	+	18	-3.53	5	5	5
GL397272	35666324	35666325	AluID:87540	chr4:170481152:170481153	-	18	-13.39	12	12	5
GL397272	3761036	3761037	AluID:327101	chr22:31862095:31862096	-	18	4.76	6	5	6
GL397272	3772258	3772259	AluID:327119	chr22:31872964:31872965	-	19	-0.48	8	8	7
GL397272	3783211	3783212	AluID:327141	chr22:31883784:31883785	-	19	-7.08	21	21	6
GL397272	38328003	38328004	AluID:87675	chr4:173104965:173104966	+	19	3.97	26	26	5
GL397272	38349979	38349980	AluID:87678	chr4:173127976:173127977	+	18	-15.37	19	19	6
GL397272	38355324	38355325	AluID:87679	chr4:173133337:173133338	+	21	3.33	22	22	5
GL397272	38386449	38386450	AluID:87683	chr4:173161387:173161388	+	19	1.69	20	20	6
GL397272	38545095	38545096	AluID:87701	chr4:173315590:173315591	+	22	-6.04	19	19	5
GL397272	38669079	38669080	AluID:87713	1	+	20	-1.78	7	7	5
GL397272	38902104	38902105	AluID:87734	chr4:173670098:173670099	+	21	-8.39	10	4	10
GL397272	39093827	39093828	AluID:87746	chr4:173846032:173846033	+	21	-3.80	14	14	7
GL397272	39511727	39511728	AluID:87781	chr4:174231921:174231922	+	21	-10.20	8	8	5
GL397272	4037260	4037261	AluID:327337	chr22:32133990:32133991	-	18	3.69	13	13	7
GL397272	40482695	40482696	AluID:87795	chr4:175211008:175211009	+	19	5.18	12	12	5
GL397272	40503009	40503010	AluID:87799	chr4:175233437:175233438	+	21	-5.93	11	11	6
GL397272	4064656	4064657	AluID:327360	1	+	20	-4.41	22	22	15
GL397272	4085108	4085109	AluID:327382	chr22:32177429:32177430	+	18	-6.37	5	5	5
GL397272	41121622	41121623	AluID:87830	chr4:175850926:175850927	+	19	-13.23	NA	10	NA
GL397272	4140849	4140850	AluID:327429	chr22:32222903:32222904	+	19	8.81	18	18	5
GL397272	4735182	4735183	AluID:327651	-1	+	20	-3.21	6	6	5
GL397272	5183367	5183368	AluID:327564	chr22:33006243:33006244	+	19	-5.60	5	5	5
GL397272	5741888	5741889	AluID:85110	1	+	20	-14.80	7	7	5
GL397272	6108489	6108490	AluID:85178	chr4:140960282:140960283	-	19	-8.41	17	17	6
GL397272	673545	673546	AluID:325942	chr22:28737790:28737791	-	19	1.61	7	7	5
GL397272	7168868	7168869	AluID:85319	chr4:141999941:141999942	-	21	4.74	19	19	18
GL397272	7300092	7300093	AluID:85331	chr4:142127571:142127572	-	21	6.02	37	37	5
GL397272	763822	763823	AluID:325965	chr22:28822206:28822207	-	18	-9.23	14	14	5
GL397272	7794228	7794229	AluID:85339	1	+	20	4.74	18	18	6
GL397272	8328881	8328882	AluID:85353	-1	-	20	-7.24	15	15	5
GL397272	8542186	8542187	AluID:85371	chr4:143343975:143343976	-	21	-1.26	6	6	6
GL397272	900720	900721	AluID:326010	chr22:28954664:28954665	-	22	2.93	NA	7	NA
GL397272	9846616	9846617	AluID:85466	-1	-	20	-23.11	6	6	5
GL397273	1035983	1035984	AluID:182482	chr10:71067613:71067614	-	21	10.11	17	17	6
GL397273	10779839	10779840	AluID:180960	chr10:61619837:61619838	+	21	-0.70	5	4	5
GL397273	10802658	10802659	AluID:180955	chr10:61597511:61597512	+	18	-5.51	18	18	7
GL397273	11260808	11260809	AluID:180925	-1	+	20	4.71	25	25	5
GL397273	11826098	11826099	AluID:180901	chr10:60568497:60568498	-	21	-1.46	8	8	5
GL397273	11840220	11840221	AluID:180900	chr10:60554200:60554201	-	22	2.78	6	6	5
GL397273	11948407	11948408	AluID:180888	chr10:60462944:60462945	-	18	1.06	12	12	6
GL397273	12033292	12033293	AluID:180876	1	-	20	-22.68	21	5	21
GL397273	12264644	12264645	AluID:180862	chr10:60152765:60152766	-	18	-7.14	7	5	7
GL397273	1256703	1256704	AluID:182381	chr10:70857502:70857503	-	18	2.66	6	6	5
GL397273	1354439	1354440	AluID:182372	chr10:70758867:70758868	-	18	-1.37	6	6	5
GL397273	14046797	14046798	AluID:111553	chr6:80379186:80379187	+	22	2.89	9	9	5
GL397273	14318364	14318365	AluID:111560	chr6:80634534:80634535	-	22	-10.10	7	3	7
GL397273	1436555	1436556	AluID:182320	1	-	20	-4.49	19	18	19
GL397273	1530802	1530803	AluID:182241	chr10:70592532:70592533	-	21	1.33	8	4	8
GL397273	1573145	1573146	AluID:182233	chr10:70545717:70545718	-	22	4.94	6	5	6
GL397273	1631768	1631769	AluID:182168	chr10:70489699:70489700	-	19	-6.91	13	13	5
GL397273	16470311	16470312	AluID:111627	-1	-	20	-7.36	5	4	5
GL397273	1736329	1736330	AluID:182077	1	-	20	-21.34	6	6	5
GL397273	17366438	17366439	AluID:111676	-1	-	20	0.65	9	9	5
GL397273	17458538	17458539	AluID:111696	1	+	20	-9.10	8	3	8
GL397273	17699045	17699046	AluID:111738	-1	-	20	-8.43	14	14	6
GL397273	17756392	17756393	AluID:111749	chr6:84111036:84111037	-	18	-20.93	5	4	5
GL397273	18260398	18260399	AluID:111779	chr6:84590901:84590902	+	22	-6.41	18	18	6
GL397273	18529472	18529473	AluID:111802	chr6:84845577:84845578	-	18	1.31	7	7	5
GL397273	1951750	1951751	AluID:181932	-1	+	20	-4.79	14	14	7
GL397273	20069390	20069391	AluID:111865	chr6:86309519:86309520	-	22	4.89	11	11	10
GL397273	2086151	2086152	AluID:181856	chr10:70133880:70133881	+	19	-5.36	19	19	7
GL397273	2094199	2094200	AluID:181839	chr10:70126096:70126097	+	18	-5.66	25	25	5
GL397273	21881229	21881230	AluID:111972	chr6:88202283:88202284	+	19	2.79	19	19	5
GL397273	21884360	21884361	AluID:111975	1	+	20	2.79	24	24	6
GL397273	2257636	2257637	AluID:181788	chr10:70058864:70058865	+	22	2.69	18	18	7
GL397273	227268	227269	AluID:182565	-1	+	20	9.69	8	8	5
GL397273	23111829	23111830	AluID:112099	chr6:89428113:89428114	-	21	-5.79	30	30	5
GL397273	23200816	23200817	AluID:112120	chr6:89519762:89519763	-	19	10.13	8	8	6
GL397273	23244426	23244427	AluID:112133	-1	-	20	2.30	17	17	5
GL397273	23493467	23493468	AluID:112183	chr6:89819800:89819801	-	18	-1.50	11	11	6
GL397273	23834001	23834002	AluID:112256	1	+	20	-0.57	5	5	5
GL397273	23895053	23895054	AluID:112286	chr6:90203144:90203145	+	22	-0.77	7	7	6
GL397273	24110359	24110360	AluID:112362	chr6:90388063:90388064	-	18	-10.26	7	7	5
GL397273	2537080	2537081	AluID:181720	chr10:69789246:69789247	+	21	2.30	20	20	5
GL397273	2693237	2693238	AluID:181660	chr10:69657063:69657064	-	19	1.40	10	10	5
GL397273	31674903	31674904	AluID:112578	chr6:97424482:97424483	+	19	-13.35	11	11	5
GL397273	3269785	3269786	AluID:181584	-1	+	20	4.71	14	14	5
GL397273	3317926	3317927	AluID:181576	chr10:69015070:69015071	+	21	-8.39	5	5	5
GL397273	3396049	3396050	AluID:181562	chr10:68931518:68931519	+	21	-11.34	24	6	24
GL397273	3396226	3396227	AluID:181561	chr10:68931335:68931336	+	18	-6.51	24	24	5
GL397273	34129597	34129598	AluID:112647	chr6:99772889:99772890	-	22	4.06	6	5	6
GL397273	34314492	34314493	AluID:112697	-1	-	20	-0.02	4	2	4
GL397273	3495700	3495701	AluID:181547	1	-	20	0.50	6	6	5
GL397273	3526066	3526067	AluID:181540	1	-	20	-5.48	NA	15	NA
GL397273	3543749	3543750	AluID:181535	chr10:68793549:68793550	-	18	4.84	15	15	5
