chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr14	72252532	72252533	Aluexon:640	chr11:73500378:73500379:+	+	18	2.84	3	3	3
chr14	72282219	72282220	Aluexon:641	chr11:73528866:73528867:+	+	31	-11.85	6	5	6
chr1	47233697	47233698	Aluexon:167	chr1:44435315:44435316:-	-	20	5.26	6	5	6
chr14	72347389	72347390	Aluexon:646	chr11:73587164:73587165:-	-	33	4.19	24	24	4
chr14	72355200	72355201	Aluexon:4789	chr11:73594584:73594585:+	+	26	-1.85	14	14	5
chr14	72510321	72510322	Aluexon:638	chr11:73738004:73738005:-	-	23	-5.74	NA	NA	NA
chr14	72646054	72646055	Aluexon:644	chr11:73875921:73875922:-	-	215	5.30	6	5	6
chr14	73267565	73267566	Aluexon:4024	chr11:74499695:74499696:+	+	262	-10.15	7	4	7
chr14	73292280	73292281	Aluexon:647	chr11:74519231:74519232:-	-	15	6.66	7	7	5
chr14	73384803	73384804	Aluexon:648	chr11:74615504:74615505:-	-	19	9.52	14	14	6
chr14	73449798	73449799	Aluexon:645	chr11:74674638:74674639:+	+	49	6.82	6	6	5
chr14	73473642	73473643	Aluexon:5294	chr11:74699322:74699323:+	+	95	-24.72	5	5	3
chr14	74017606	74017607	Aluexon:5708	chr11:75228471:75228472:-	-	57	6.87	8	8	5
chr14	740813	740814	Aluexon:534	chr11:903697:903698:-	-	102	-8.94	16	16	5
chr14	740894	740895	Aluexon:533	chr11:903778:903779:-	-	21	4.64	16	16	5
chr14	74249465	74249466	Aluexon:6698	chr11:75473589:75473590:-	-	197	5.50	22	22	8
chr14	74518405	74518406	Aluexon:649	chr11:75741260:75741261:+	+	17	-8.81	5	5	4
chr14	7481826	7481827	Aluexon:5292	chr11:66948313:66948314:+	-	193	5.20	20	20	12
chr14	74854055	74854056	Aluexon:4025	chr11:76070707:76070708:-	-	177	-1.54	11	11	5
chr14	74857339	74857340	Aluexon:4794	chr11:76074019:76074020:-	-	191	6.53	6	6	6
chr14	74857497	74857498	Aluexon:4793	chr11:76074177:76074178:-	-	33	-26.90	6	6	6
chr14	74896211	74896212	Aluexon:6525	chr11:76114702:76114703:+	+	191	7.73	6	4	6
chr14	7522006	7522007	Aluexon:622	chr11:66917365:66917366:+	-	172	-4.15	21	21	6
chr14	7522148	7522149	Aluexon:5291	chr11:66917235:66917236:+	-	42	9.35	21	21	6
chr14	753229	753230	Aluexon:5701	chr11:914682:914683:-	-	53	-27.67	17	17	4
chr14	75462347	75462348	Aluexon:650	chr11:76668582:76668583:+	+	90	-4.66	7	7	5
chr14	75493102	75493103	Aluexon:5295	chr11:76705198:76705199:+	+	22	-3.46	7	7	5
chr14	76235452	76235453	Aluexon:651	chr11:77429091:77429092:-	-	279	3.71	11	11	5
chr14	76235656	76235657	Aluexon:652	chr11:77429295:77429296:-	-	75	-24.11	11	11	5
chr14	76345424	76345425	Aluexon:657	chr11:77542936:77542937:+	+	196	-3.48	18	18	13
chr14	76369085	76369086	Aluexon:656	chr11:77566389:77566390:+	+	31	3.01	13	13	10
chr14	76369159	76369160	Aluexon:658	chr11:77566463:77566464:+	+	105	-14.96	13	13	10
chr14	76399360	76399361	Aluexon:655	chr11:77595824:77595825:+	+	30	0.99	14	14	6
chr14	76429403	76429404	Aluexon:659	chr11:77629310:77629311:-	-	175	8.14	15	15	8
chr14	76439308	76439309	Aluexon:661	chr11:77637688:77637689:-	-	198	5.41	9	9	8
chr14	76496727	76496728	Aluexon:660	chr11:77698744:77698745:-	-	167	8.65	8	3	8
chr14	765551	765552	Aluexon:4769	chr11:927090:927091:+	+	26	3.64	8	8	6
chr14	76625285	76625286	Aluexon:669	chr11:77813994:77813995:-	-	20	-0.22	10	10	5
chr14	76625790	76625791	Aluexon:668	chr11:77814507:77814508:-	-	16	1.12	6	5	6
chr14	76637122	76637123	Aluexon:5709	chr11:77825844:77825845:-	-	206	9.29	15	4	15
chr14	76671735	76671736	Aluexon:653	chr11:77860021:77860022:+	+	20	1.36	9	9	6
chr14	7726878	7726879	Aluexon:4792	chr11:66715670:66715671:-	+	28	5.07	NA	15	NA
chr14	7927925	7927926	Aluexon:620	chr11:66523822:66523823:+	-	14	3.75	11	11	4
chr14	8009586	8009587	Aluexon:635	chr11:66447032:66447033:+	-	287	-1.55	6	6	5
chr1	48031408	48031409	Aluexon:4269	chr1:45205031:45205032:+	+	21	-6.66	4	4	4
chr14	8032964	8032965	Aluexon:4788	chr11:66424605:66424606:+	-	26	-2.51	29	29	6
chr14	8042537	8042538	Aluexon:633	chr11:66419746:66419747:+	-	147	6.52	13	13	7
chr14	8044971	8044972	Aluexon:634	chr11:66417205:66417206:+	-	22	6.92	6	6	5
chr1	4811722	4811723	Aluexon:6183	chr1:1542995:1542996:+	+	279	-1.62	9	9	4
chr14	81423604	81423605	Aluexon:665	chr11:82554346:82554347:-	-	17	8.37	14	14	6
chr14	81469225	81469226	Aluexon:666	chr11:82595500:82595501:-	-	106	-11.71	7	6	7
chr14	81499037	81499038	Aluexon:663	chr11:82624327:82624328:+	+	19	1.00	6	4	6
chr14	81499710	81499711	Aluexon:664	chr11:82624997:82624998:+	+	18	11.80	NA	8	NA
chr14	81511013	81511014	Aluexon:4026	chr11:82637153:82637154:+	+	23	-5.83	7	7	6
chr1	48278531	48278532	Aluexon:4266	chr1:45441640:45441641:-	-	52	4.71	5	5	5
chr14	84369685	84369686	Aluexon:667	chr11:85419193:85419194:-	-	27	3.68	15	14	15
chr1	48638122	48638123	Aluexon:254	chr1:45795740:45795741:-	-	186	4.75	5	5	5
chr14	86940270	86940271	Aluexon:6209	chr11:86889497:86889498:+	+	14	3.79	9	9	5
chr1	48862998	48862999	Aluexon:132	chr1:46018106:46018107:+	+	226	8.05	5	5	5
chr1	48985169	48985170	Aluexon:120	chr1:46123513:46123514:-	-	15	1.34	8	5	8
chr1	49025443	49025444	Aluexon:121	chr1:46163602:46163603:-	-	43	4.10	13	13	6
chr14	9266029	9266030	Aluexon:618	chr11:65180741:65180742:+	-	285	-23.05	35	35	6
chr14	9295119	9295120	Aluexon:5706	chr11:65151172:65151173:-	+	85	-13.68	5	3	5
chr14	9303069	9303070	Aluexon:617	chr11:65143367:65143368:-	+	197	5.20	13	13	6
chr14	93298317	93298318	Aluexon:6456	chr5:1173593:1173594:-	+	26	4.56	15	15	4
chr14	94757341	94757342	Aluexon:682	chr11:93473453:93473454:-	-	12	-20.52	6	6	6
chr14	94760108	94760109	Aluexon:4795	chr11:93476182:93476183:+	+	26	8.63	15	15	5
chr14	95448399	95448400	Aluexon:673	chr11:94217005:94217006:-	-	42	-0.67	4	4	4
chr14	9569040	9569041	Aluexon:623	chr11:64885916:64885917:-	+	19		NA	NA	4
chr14	9649812	9649813	Aluexon:615	chr11:64810495:64810496:+	-	180	6.30	8	6	8
chr14	96864562	96864563	Aluexon:674	chr11:95615564:95615565:-	-	96	-12.77	12	12	6
chr14	96864658	96864659	Aluexon:675	chr11:95615660:95615661:-	-	0	4.74	12	12	6
chr1	49692411	49692412	Aluexon:5241	chr1:46805847:46805848:+	-	114	-5.43	6	5	6
chr1	49730929	49730930	Aluexon:125	chr1:46833459:46833460:+	+	28	7.80	8	8	5
chr14	97431210	97431211	Aluexon:6699	chr11:96183197:96183198:-	-	10	10.21	6	4	6
chr14	9776726	9776727	Aluexon:613	chr11:64690459:64690460:+	-	23	-5.73	5	5	4
chr1	49911791	49911792	Aluexon:6508	chr1:47025340:47025341:+	+	14	-4.05	7	7	3
chr1	49923808	49923809	Aluexon:124	chr1:47037211:47037212:-	-	29	10.55	7	7	7
chr1	5034497	5034498	Aluexon:20	chr1:1784100:1784101:-	-	38	-5.56	NA	7	NA
chr1	50518534	50518535	Aluexon:3988	chr1:47727032:47727033:-	-	53	3.82	11	11	5
chr1	50608711	50608712	Aluexon:4268	chr1:47823968:47823969:+	+	192	7.46	16	16	6
chr15	101193982	101193983	Aluexon:3845	chr9:129352822:129352823:-	+	197	5.81	13	13	7
chr15	10124566	10124567	Aluexon:5636	chr9:131389277:131389278:+	-	184	5.96	5	4	5
chr15	10154086	10154087	Aluexon:4724	chr9:131361899:131361900:+	-	132	-14.19	18	9	18
chr15	10168562	10168563	Aluexon:4725	chr9:131348423:131348424:+	-	32	2.42	11	11	5
chr15	1017931	1017932	Aluexon:6492	chr9:140118695:140118696:-	+	189	2.18	6	4	6
chr15	102000448	102000449	Aluexon:3844	chr9:128563055:128563056:+	-	26	3.28	23	23	5
chr15	10211932	10211933	Aluexon:3850	chr9:131305963:131305964:-	+	25	14.02	22	11	22
chr15	102520008	102520009	Aluexon:4207	chr9:128063368:128063369:+	-	15	6.72	12	9	12
chr15	102533710	102533711	Aluexon:3843	chr9:128057735:128057736:+	-	27	4.28	6	6	5
chr15	102789504	102789505	Aluexon:4723	chr9:127814874:127814875:-	+	53	9.26	20	20	5
chr15	10337477	10337478	Aluexon:3846	chr9:131191896:131191897:+	-	19	9.85	14	12	14
chr15	103458717	103458718	Aluexon:4722	chr9:127157769:127157770:-	+	17	10.52	12	6	12
chr15	105573491	105573492	Aluexon:4707	chr9:94614250:94614251:-	-	20	0.86	7	7	4
chr15	106118281	106118282	Aluexon:3803	chr9:95063092:95063093:-	-	19	2.02	13	13	6
chr15	106130817	106130818	Aluexon:4708	chr9:95074724:95074725:-	-	32	10.85	10	10	5
chr15	106443884	106443885	Aluexon:3804	chr9:95386908:95386909:-	-	29	3.29	9	9	8
chr15	107151471	107151472	Aluexon:3802	chr9:96210771:96210772:-	-	28	-2.62	7	7	5
chr15	107267059	107267060	Aluexon:5632	chr9:96325162:96325163:+	+	228	-25.73	15	15	5
chr15	107669251	107669252	Aluexon:4711	chr9:96726053:96726054:+	+	213	3.43	25	25	5
chr15	107753190	107753191	Aluexon:3800	chr9:96819422:96819423:+	+	25	-18.52	18	6	18
chr15	107994181	107994182	Aluexon:3801	chr9:97055722:97055723:+	+	33	3.01	16	16	7
chr15	108520492	108520493	Aluexon:3805	chr9:97495423:97495424:+	+	47	-14.92	14	14	4
chr15	108608372	108608373	Aluexon:3806	chr9:97579305:97579306:+	+	20	-10.47	11	11	6
chr15	108925918	108925919	Aluexon:6486	chr9:97886342:97886343:-	-	68	-27.76	8	8	7
chr15	109121635	109121636	Aluexon:4712	chr9:98072637:98072638:-	-	25	4.19	7	7	2
chr15	109672492	109672493	Aluexon:3807	chr9:98605032:98605033:-	-	30	-6.75	12	12	5
chr15	110342435	110342436	Aluexon:4200	chr9:99300977:99300978:-	-	26	4.96	7	2	7
chr15	111550561	111550562	Aluexon:5631	chr9:90533730:90533731:+	+	2	6.08	5	2	5
chr15	12642394	12642395	Aluexon:3842	chr9:125766605:125766606:+	-	30	-6.54	NA	8	NA
chr15	12667942	12667943	Aluexon:4205	chr9:125741295:125741296:+	-	92	1.51	5	4	5
chr15	12830167	12830168	Aluexon:3840	chr9:125583098:125583099:-	+	200	8.14	7	4	7
chr15	1303377	1303378	Aluexon:6354	chr9:139845725:139845726:+	-	19	8.66	7	5	7
chr15	13488279	13488280	Aluexon:3838	chr9:125167022:125167023:+	-	91	-12.82	17	17	7
chr15	1365349	1365350	Aluexon:4733	chr9:139784187:139784188:+	-	114	-4.00	6	6	2
chr15	1365416	1365417	Aluexon:3872	chr9:139784120:139784121:+	-	47	-3.10	6	6	2
chr15	1365523	1365524	Aluexon:3873	chr9:139784013:139784014:+	-	278	-4.38	8	8	5
chr15	14593656	14593657	Aluexon:3836	chr9:124074927:124074928:+	-	42	-5.23	10	10	5
chr15	14622630	14622631	Aluexon:5634	chr9:124045595:124045596:+	-	30	3.97	34	34	5
chr15	14657888	14657889	Aluexon:3835	chr9:124010552:124010553:+	-	72	4.15	7	7	5
chr15	14696829	14696830	Aluexon:3834	chr9:123970099:123970100:+	-	66	-10.24	7	7	6
chr15	14743874	14743875	Aluexon:3830	chr9:123923809:123923810:+	-	16	6.03	6	3	6
chr15	14820428	14820429	Aluexon:3829	chr9:123842582:123842583:+	-	7	11.13	6	6	5
chr15	14899538	14899539	Aluexon:6489	chr9:123762329:123762330:-	+	20	-5.62	6	6	4
chr15	15070222	15070223	Aluexon:4721	chr9:123597979:123597980:-	+	53	6.76	13	13	6
chr15	15336379	15336380	Aluexon:4204	chr9:123333269:123333270:-	+	195	8.61	7	7	6
chr15	15388035	15388036	Aluexon:4720	chr9:123280164:123280165:-	+	24	3.69	8	8	6
chr15	1812548	1812549	Aluexon:3870	chr9:139373284:139373285:-	+	25	-3.26	7	7	4
chr15	1875644	1875645	Aluexon:4732	chr9:139314495:139314496:+	-	52	-21.29	15	15	9
chr1	52047551	52047552	Aluexon:5661	chr1:49155575:49155576:-	-	18	1.39	6	6	4
chr15	20684582	20684583	Aluexon:5633	chr9:118092580:118092581:+	-	26	2.46	5	4	5
chr15	21455208	21455209	Aluexon:3837	chr9:117368033:117368034:-	+	200	7.88	20	20	7
chr15	22659208	22659209	Aluexon:3827	chr9:116158647:116158648:-	+	43	-29.45	18	18	5
chr15	22785817	22785818	Aluexon:3839	chr9:116028514:116028515:+	-	101	2.41	5	5	3
chr15	23181394	23181395	Aluexon:3826	chr9:115638110:115638111:+	-	31	8.60	7	7	5
chr15	23354511	23354512	Aluexon:3824	chr9:115464117:115464118:-	+	228	-5.20	10	3	10
chr15	23354540	23354541	Aluexon:4203	chr9:115464088:115464089:-	+	257	-10.42	10	3	10
chr15	23357135	23357136	Aluexon:3825	chr9:115461589:115461590:-	+	20	7.06	14	6	14
chr15	23525721	23525722	Aluexon:3832	chr9:115296861:115296862:+	-	45	-14.39	13	13	6
chr15	23565622	23565623	Aluexon:4719	chr9:115253265:115253266:+	-	7	8.51	6	6	6
chr15	23579297	23579298	Aluexon:3831	chr9:115238134:115238135:+	-	14	2.39	15	15	7
chr15	24019671	24019672	Aluexon:3823	chr9:114798274:114798275:-	+	218	2.10	NA	9	NA
chr15	2412748	2412749	Aluexon:3874	chr9:138802305:138802306:+	-	19	4.32	9	9	6
chr15	24627607	24627608	Aluexon:4718	chr9:114236239:114236240:-	+	33	3.13	9	9	6
chr15	24731228	24731229	Aluexon:3820	chr9:114135308:114135309:-	+	25	5.05	11	11	6
chr15	26021463	26021464	Aluexon:3793	chr9:88209495:88209496:-	-	18	4.25	12	12	6
chr15	26412910	26412911	Aluexon:3796	chr9:88699909:88699910:-	-	68	-23.32	14	14	5
chr15	26552116	26552117	Aluexon:4704	chr9:88882112:88882113:-	-	58	6.20	6	6	5
chr15	26552736	26552737	Aluexon:4705	chr9:88882742:88882743:-	-	26		NA	NA	NA
chr15	27824557	27824558	Aluexon:3819	chr9:111851510:111851511:-	+	16	2.79	24	24	14
chr15	27829722	27829723	Aluexon:4717	chr9:111846351:111846352:-	+	39	1.66	26	7	26
chr15	28029933	28029934	Aluexon:3818	chr9:111647192:111647193:-	+	197	7.54	33	33	8
chr15	28040618	28040619	Aluexon:3817	chr9:111638015:111638016:-	+	181	8.08	9	8	9
chr15	31208287	31208288	Aluexon:3811	chr9:108465028:108465029:+	-	76	-16.26	6	4	6
chr15	31208329	31208330	Aluexon:4716	chr9:108464986:108464987:+	-	34	7.57	6	4	6
chr15	31318223	31318224	Aluexon:3813	chr9:108365978:108365979:+	-	27	4.19	NA	NA	9
chr15	33787162	33787163	Aluexon:6839	chr9:106038430:106038431:-	+	16	2.68	16	16	5
chr15	34040100	34040101	Aluexon:6657	chr9:105774262:105774263:+	-	33	1.97	19	19	6
chr15	352979	352980	Aluexon:6840	chr9:140762689:140762690:-	+	20	-3.92	7	7	4
chr15	36936325	36936326	Aluexon:3816	chr9:102916644:102916645:+	-	203	7.20	15	7	15
chr1	5376953	5376954	Aluexon:15	chr1:2102990:2102991:+	+	181	2.66	14	14	7
chr15	38324076	38324077	Aluexon:3814	chr9:101545299:101545300:-	+	89	-9.70	5	3	5
chr15	39076128	39076129	Aluexon:3809	chr9:100788816:100788817:+	-	177	7.23	6	3	6
chr15	39076243	39076244	Aluexon:3808	chr9:100788696:100788697:+	-	57	-42.87	6	3	6
chr15	40386777	40386778	Aluexon:6485	chr9:37912138:37912139:-	+	291	-11.94	21	21	5
chr15	40415119	40415120	Aluexon:3780	chr9:37881628:37881629:-	+	21	10.11	15	15	5
chr15	40416034	40416035	Aluexon:3779	chr9:37880745:37880746:-	+	28	6.48	5	5	5
chr15	40501521	40501522	Aluexon:4698	chr9:37798725:37798726:-	+	16	9.31	11	11	3
chr15	40527275	40527276	Aluexon:3777	chr9:37773301:37773302:+	-	187	6.33	6	6	6
chr15	40533410	40533411	Aluexon:3778	chr9:37767502:37767503:-	+	29	1.66	9	9	6
chr15	41230919	41230920	Aluexon:3769	chr9:37084194:37084195:+	-	45	4.93	11	11	4
chr1	5413659	5413660	Aluexon:16	chr1:2138106:2138107:-	-	180	5.20	14	14	6
chr15	41717801	41717802	Aluexon:5626	chr9:36603985:36603986:+	-	35	2.46	6	6	5
chr15	42061423	42061424	Aluexon:3772	chr9:36263234:36263235:+	-	61	-20.44	19	19	5
chr15	42061458	42061459	Aluexon:3771	chr9:36263201:36263202:+	-	28	-13.26	19	19	5
chr15	42108111	42108112	Aluexon:3773	chr9:36215288:36215289:-	+	28	-4.19	7	7	5
chr15	42569964	42569965	Aluexon:3768	chr9:35816139:35816140:+	-	197	4.02	22	22	7
chr15	42596957	42596958	Aluexon:3776	chr9:35789349:35789350:+	-	27	0.30	21	21	5
chr1	54292163	54292164	Aluexon:128	chr1:51467121:51467122:+	+	25	9.41	14	14	6
chr15	43319344	43319345	Aluexon:3786	chr9:35095973:35095974:-	+	27	6.36	6	6	5
chr15	4386616	4386617	Aluexon:3868	chr9:136876490:136876491:-	+	196	5.93	6	5	6
chr15	44081798	44081799	Aluexon:3766	chr9:34288482:34288483:-	+	22	1.71	17	17	6
chr15	44159571	44159572	Aluexon:4694	chr9:34219154:34219155:+	-	68	-11.63	16	16	6
chr15	44162675	44162676	Aluexon:4693	chr9:34216670:34216671:+	-	30	6.37	17	17	5
chr15	44179489	44179490	Aluexon:3765	chr9:34199877:34199878:+	-	258	-22.04	8	8	6
chr15	44199451	44199452	Aluexon:4692	chr9:34178485:34178486:+	-	24	8.54	9	9	3
chr15	44349065	44349066	Aluexon:4198	chr9:34032864:34032865:-	+	68	-25.76	9	9	7
chr15	44425653	44425654	Aluexon:3763	chr9:33956879:33956880:-	+	225	-7.59	8	4	8
chr15	45037152	45037153	Aluexon:3761	chr9:33036122:33036123:+	-	142	5.58	10	2	10
chr1	54743186	54743187	Aluexon:130	chr1:51924405:51924406:-	-	15	8.36	18	18	6
chr1	54794350	54794351	Aluexon:4270	chr1:51973329:51973330:-	-	32	1.50	9	9	5
chr1	54900872	54900873	Aluexon:6190	chr1:52079975:52079976:+	+	11	-3.02	8	4	8
chr1	54929547	54929548	Aluexon:4273	chr1:52106493:52106494:+	+	21	-4.74	20	20	6
chr15	5021661	5021662	Aluexon:5640	chr9:136254214:136254215:+	-	163	1.12	5	2	5
chr15	5025567	5025568	Aluexon:3869	chr9:136250383:136250384:+	-	19	0.55	10	10	7
chr15	50693695	50693696	Aluexon:6832	chr9:27277108:27277109:-	+	180	4.39	5	5	5
chr1	55081084	55081085	Aluexon:136	chr1:52263625:52263626:+	+	186	8.21	6	4	6
chr15	50993752	50993753	Aluexon:4197	chr9:26987186:26987187:+	-	147	-25.93	10	10	5
chr15	50997898	50997899	Aluexon:3758	chr9:26982282:26982283:+	-	20	4.74	20	20	14
chr1	55140107	55140108	Aluexon:4274	chr1:52321537:52321538:-	-	15	-7.27	10	6	10
chr15	55855796	55855797	Aluexon:3757	chr9:22066232:22066233:+	-	21	0.45	7	7	5
chr15	55867004	55867005	Aluexon:3756	chr9:22056249:22056250:+	-	15	4.26	4	4	4
chr15	56539749	56539750	Aluexon:3755	chr9:21330912:21330913:-	+	25	9.15	14	14	5
chr15	56551437	56551438	Aluexon:3754	chr9:21319555:21319556:-	+	38	5.01	NA	13	NA
chr15	56871923	56871924	Aluexon:3759	chr9:20957499:20957500:+	-	32	-20.55	14	4	14
chr15	57067552	57067553	Aluexon:3760	chr9:20755842:20755843:+	-	9	-2.33	5	5	5
chr1	55715551	55715552	Aluexon:151	chr1:52875278:52875279:-	-	9	7.42	11	11	5
chr15	57163560	57163561	Aluexon:4691	chr9:20673617:20673618:+	-	13		NA	NA	7
chr1	55742232	55742233	Aluexon:153	chr1:52903373:52903374:-	-	282	-10.86	9	9	5
chr1	55742481	55742482	Aluexon:152	chr1:52903623:52903624:-	-	32	2.98	9	9	5
chr1	55832646	55832647	Aluexon:3989	chr1:52993759:52993760:-	-	96	-28.93	6	6	6
chr15	5832759	5832760	Aluexon:3864	chr9:135558010:135558011:+	-	28	2.68	14	14	5
chr1	55843431	55843432	Aluexon:129	chr1:53004315:53004316:-	-	32	2.08	9	9	6
chr1	55950188	55950189	Aluexon:5242	chr1:53105645:53105646:+	+	176	6.53	6	6	6
chr15	60291399	60291400	Aluexon:3752	chr9:17494903:17494904:+	-	29	-13.43	12	12	7
chr15	61091279	61091280	Aluexon:6020	chr9:16700919:16700920:-	+	34	0.36	7	2	7
chr15	61130322	61130323	Aluexon:6019	chr9:16665173:16665174:-	+	211	5.99	15	15	6
chr15	61909626	61909627	Aluexon:3751	chr9:15888979:15888980:+	-	36	-4.15	12	12	5
chr1	56201460	56201461	Aluexon:139	chr1:53336825:53336826:+	+	22	-3.36	7	4	7
chr15	6207224	6207225	Aluexon:4210	chr9:135209807:135209808:-	+	53	5.68	7	6	7
chr15	622774	622775	Aluexon:3876	chr9:140510651:140510652:-	+	192	8.51	6	6	4
chr15	62697008	62697009	Aluexon:6484	chr9:15125819:15125820:-	+	163	2.75	NA	NA	NA
chr15	64543023	64543024	Aluexon:4690	chr9:13262442:13262443:-	+	25	-6.57	10	10	8
chr1	56606456	56606457	Aluexon:4272	chr1:53718209:53718210:-	-	25	8.65	14	14	5
chr15	664078	664079	Aluexon:3878	chr9:140472583:140472584:-	+	34	4.93	NA	NA	3
chr15	683684	683685	Aluexon:4735	chr9:140448362:140448363:-	+	19	-3.44	16	16	5
chr15	71045696	71045697	Aluexon:5624	chr9:6925499:6925500:+	-	9	-14.85	7	3	7
chr15	71251148	71251149	Aluexon:5623	chr9:6721095:6721096:+	-	22	9.63	10	7	10
chr15	71482675	71482676	Aluexon:3748	chr9:6484595:6484596:+	-	133	0.53	NA	NA	9
chr15	71557466	71557467	Aluexon:3750	chr9:6422633:6422634:+	-	18	0.28	5	4	5
chr15	71564355	71564356	Aluexon:3749	chr9:6416264:6416265:+	-	207	-9.42	17	17	6
chr15	7178179	7178180	Aluexon:4731	chr9:134287377:134287378:+	-	176	9.15	NA	NA	11
chr15	72264159	72264160	Aluexon:4689	chr9:5721907:5721908:+	-	28	-0.41	6	6	5
chr15	7347939	7347940	Aluexon:3860	chr9:134138971:134138972:-	+	47	-19.20	6	6	5
chr1	57373490	57373491	Aluexon:133	chr1:54481325:54481326:+	+	7	-5.95	7	7	5
chr1	57373669	57373670	Aluexon:134	chr1:54481516:54481517:+	+	198	-29.85	7	7	5
chr15	75260730	75260731	Aluexon:4688	chr9:2835412:2835413:-	+	16	0.40	7	7	6
chr1	57541403	57541404	Aluexon:164	chr1:54645906:54645907:-	-	18	3.01	6	4	6
chr15	75603834	75603835	Aluexon:3746	chr9:2494302:2494303:-	+	17	2.20	16	16	7
chr15	77532889	77532890	Aluexon:3747	chr9:539514:539515:+	-	21	4.41	8	8	7
chr15	77562420	77562421	Aluexon:4687	chr9:509820:509821:+	-	20	1.31	15	10	15
chr15	78014012	78014013	Aluexon:3782	chr9:70966059:70966060:-	-	16	9.58	9	9	4
chr15	79481141	79481142	Aluexon:6021	chr9:72435180:72435181:-	-	165	3.25	16	16	6
chr15	8049481	8049482	Aluexon:3859	chr9:133471922:133471923:+	-	29	6.98	5	5	5
chr1	58083542	58083543	Aluexon:138	chr1:55184105:55184106:+	+	9	6.60	8	8	4
chr15	81659150	81659151	Aluexon:5628	chr9:74597571:74597572:+	+	27	4.30	14	14	5
chr15	81993476	81993477	Aluexon:3784	chr9:74950306:74950307:+	+	30	1.14	7	7	5
chr15	82010425	82010426	Aluexon:3785	chr9:74967217:74967218:-	-	29	-23.86	7	7	6
chr15	82234947	82234948	Aluexon:3783	chr9:75192830:75192831:+	+	53	-20.37	5	4	5
chr15	84692781	84692782	Aluexon:6655	chr9:77606079:77606080:+	+	24	12.59	15	15	5
chr15	8556568	8556569	Aluexon:5639	chr9:132876854:132876855:+	-	177	-9.38	7	4	7
chr15	8924698	8924699	Aluexon:3854	chr9:132511805:132511806:-	+	143	-28.54	5	5	5
chr15	8936452	8936453	Aluexon:4726	chr9:132501403:132501404:-	+	19	3.23	15	15	5
chr15	9094573	9094574	Aluexon:6353	chr9:132344924:132344925:+	-	23	13.47	11	11	5
chr15	91367528	91367529	Aluexon:3788	chr9:84364599:84364600:+	+	34	-3.14	9	9	6
chr15	91392106	91392107	Aluexon:6656	chr9:84390851:84390852:+	+	17	10.04	9	9	5
chr15	9175606	9175607	Aluexon:3855	chr9:132265600:132265601:+	-	18	9.25	6	6	2
chr15	9176362	9176363	Aluexon:5638	chr9:132264674:132264675:+	-	26	10.79	15	9	15
chr15	92652340	92652341	Aluexon:3789	chr9:85682816:85682817:+	+	36	7.89	9	6	9
chr15	92652504	92652505	Aluexon:3790	chr9:85682978:85682979:+	+	198	8.75	9	6	9
chr15	93217221	93217222	Aluexon:5630	chr9:86241355:86241356:+	+	32	2.59	6	6	4
chr15	93294813	93294814	Aluexon:4700	chr9:86319736:86319737:-	-	24		NA	NA	5
chr15	9331526	9331527	Aluexon:3852	chr9:132117735:132117736:+	-	17	3.92	3	3	3
chr15	9340153	9340154	Aluexon:3851	chr9:132109503:132109504:+	-	41	6.00	5	5	5
chr15	93449224	93449225	Aluexon:3792	chr9:86463813:86463814:+	+	89	-16.63	19	19	6
chr15	93497135	93497136	Aluexon:4701	chr9:88445237:88445238:+	-	35	3.22	7	4	7
chr15	93522023	93522024	Aluexon:4699	chr9:86535127:86535128:-	-	23	3.33	5	4	5
chr15	93545665	93545666	Aluexon:3791	chr9:86560151:86560152:-	-	181	6.45	9	9	6
chr15	93596563	93596564	Aluexon:4702	chr9:86603242:86603243:+	+	26	9.92	5	4	5
chr15	9686034	9686035	Aluexon:3848	chr9:131802118:131802119:+	-	111	-13.49	NA	NA	5
chr15	9705995	9705996	Aluexon:3863	chr9:131778143:131778144:-	+	26	9.24	6	6	6
chr15	9705999	9706000	Aluexon:3862	chr9:131778139:131778140:-	+	30	2.74	6	6	6
chr15	97368286	97368287	Aluexon:3794	chr9:90587069:90587070:-	-	65	-34.31	9	9	6
chr15	97758266	97758267	Aluexon:3797	chr9:91030520:91030521:+	+	174	1.42	6	6	6
chr15	97760124	97760125	Aluexon:3798	chr9:91031557:91031558:+	+	27	3.23	7	7	5
chr15	97764784	97764785	Aluexon:4199	chr9:91036245:91036246:+	+	16	8.32	14	14	4
chr15	97825102	97825103	Aluexon:3799	chr9:91097176:91097177:+	+	18	11.86	6	6	6
chr15	97888406	97888407	Aluexon:4706	chr9:91158295:91158296:+	+	110	-26.17	11	11	6
chr15	97917710	97917711	Aluexon:3795	chr9:91186069:91186070:+	+	92	-11.30	5	4	5
chr15	9926072	9926073	Aluexon:3866	chr9:131565117:131565118:+	-	101	-18.03	8	4	8
chr15	9926150	9926151	Aluexon:3865	chr9:131565039:131565040:+	-	23	-2.30	8	4	8
chr15	99522563	99522564	Aluexon:4206	chr9:130641903:130641904:-	+	36	3.41	9	9	5
chr15	99924982	99924983	Aluexon:5635	chr9:130257474:130257475:+	-	254	-13.22	17	17	6
chr15	99926502	99926503	Aluexon:6491	chr9:130256970:130256971:-	+	199	-9.62	5	1	5
