chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
GL397280	18175363	18175364	Aluexon:1087	chr14:81373837:81373838:-	-	185	8.17	19	19	6
GL397280	2149544	2149545	Aluexon:1020	chr14:23445053:23445054:-	-	19	2.30	32	32	7
GL397280	24109987	24109988	Aluexon:6552	chr14:87387807:87387808:+	+	19	10.01	5	4	5
GL397280	25106424	25106425	Aluexon:6404	chr14:88359817:88359818:-	-	27	9.79	5	3	5
GL397280	25739401	25739402	Aluexon:1090	chr14:88992391:88992392:-	-	38	-16.73	5	3	5
GL397280	25761224	25761225	Aluexon:1091	chr14:89013995:89013996:-	-	14	11.16	NA	NA	NA
GL397280	25791904	25791905	Aluexon:1096	chr14:89040633:89040634:+	+	48	4.63	31	4	31
GL397280	25792346	25792347	Aluexon:1094	chr14:89040772:89040773:+	+	187	2.24	8	4	5
GL397280	27137120	27137121	Aluexon:1092	chr14:90315263:90315264:-	-	35	-6.83	6	6	5
GL397280	2726040	2726041	Aluexon:4870	chr14:24029970:24029971:-	-	45	-25.67	17	17	6
GL397280	2728089	2728090	Aluexon:996	chr14:24031851:24031852:-	-	118	1.84	10	10	3
GL397280	2730172	2730173	Aluexon:995	chr14:24033953:24033954:+	+	37	-12.38	7	7	2
GL397280	27930584	27930585	Aluexon:6553	chr14:91114714:91114715:+	+	29	2.30	18	18	6
GL397280	28103670	28103671	Aluexon:1098	chr14:91288820:91288821:-	-	19	9.62	11	11	5
GL397280	28478058	28478059	Aluexon:1103	chr14:91651812:91651813:+	+	197	7.54	8	5	8
GL397280	29252662	29252663	Aluexon:1101	chr14:92404748:92404749:-	-	79	-19.17	9	9	5
GL397280	29445701	29445702	Aluexon:1111	chr14:92585274:92585275:-	-	66	-40.40	16	16	5
GL397280	30052809	30052810	Aluexon:1106	chr14:93200155:93200156:-	-	20	9.23	7	7	4
GL397280	30061819	30061820	Aluexon:1108	chr14:93207513:93207514:-	-	37	-15.52	18	18	5
GL397280	30061830	30061831	Aluexon:1107	chr14:93207524:93207525:-	-	26	11.07	18	18	5
GL397280	31321735	31321736	Aluexon:5336	chr14:94473355:94473356:+	+	197	5.64	7	7	6
GL397280	3166751	3166752	Aluexon:5328	chr14:24456363:24456364:+	+	23	3.01	23	23	6
GL397280	3166909	3166910	Aluexon:997	chr14:24456521:24456522:+	+	181	3.86	23	23	6
GL397280	3229494	3229495	Aluexon:5741	chr14:24562717:24562718:-	-	171	2.63	6	2	6
GL397280	32486587	32486588	Aluexon:1109	chr14:95625211:95625212:+	+	183	3.60	24	24	5
GL397280	3368415	3368416	Aluexon:1075	chr14:24695159:24695160:-	-	99	-12.57	15	15	10
GL397280	3371172	3371173	Aluexon:6400	chr14:24697918:24697919:-	-	29	10.61	18	18	7
GL397280	3439488	3439489	Aluexon:1009	chr14:24767818:24767819:+	+	36	7.07	11	11	6
GL397280	403108	403109	Aluexon:6723	chr14:21670092:21670093:-	-	41	-8.02	24	9	24
GL397280	418356	418357	Aluexon:4869	chr14:21684269:21684270:-	-	39	-13.82	15	9	15
GL397280	444667	444668	Aluexon:4868	chr14:21710553:21710554:-	-	93	-23.36	6	5	6
GL397280	718552	718553	Aluexon:1010	chr14:21976377:21976378:-	-	28	-3.46	7	5	7
GL397280	719732	719733	Aluexon:1011	chr14:21977695:21977696:-	-	163	-22.17	7	7	5
GL397280	7851124	7851125	Aluexon:999	chr14:29211165:29211166:-	-	26	8.89	12	12	5
GL397280	7925520	7925521	Aluexon:998	chr14:29282177:29282178:+	+	30	12.22	20	20	10
GL397280	9618551	9618552	Aluexon:1002	chr14:30921126:30921127:-	-	101	-11.59	7	7	6
GL397281	10216747	10216748	Aluexon:6841	chrX:12926452:12926453:-	-	8	7.18	5	4	5
GL397281	10984597	10984598	Aluexon:3889	chrX:13677769:13677770:+	+	22	9.23	24	24	5
GL397281	10991308	10991309	Aluexon:5197	chrX:13684192:13684193:+	+	112	4.69	16	16	6
GL397281	12616831	12616832	Aluexon:3892	chrX:15310105:15310106:-	-	73	-20.14	9	9	5
GL397281	13055128	13055129	Aluexon:5198	chrX:15733675:15733676:+	+	93	-24.13	7	7	6
GL397281	13128443	13128444	Aluexon:3895	chrX:15802307:15802308:+	+	308	-9.14	36	36	5
GL397281	13143958	13143959	Aluexon:5199	chrX:15814269:15814270:+	+	130	0.78	6	6	4
GL397281	14084415	14084416	Aluexon:5200	chrX:16811798:16811799:+	+	28	4.62	17	17	10
GL397281	14144666	14144667	Aluexon:5201	chrX:16869246:16869247:-	-	28	4.37	8	8	4
GL397281	1461185	1461186	Aluexon:5196	chrX:3819766:3819767:+	+	132	-8.03	13	13	5
GL397281	1463012	1463013	Aluexon:3908	chrX:3821582:3821583:-	-	47	-14.00	13	13	7
GL397281	1463040	1463041	Aluexon:3909	chrX:3783183:3783184:-	-	19	9.90	13	13	7
GL397281	15504827	15504828	Aluexon:6842	chrX:18232031:18232032:-	-	33	1.86	8	5	8
GL397281	15531018	15531019	Aluexon:3898	chrX:18258098:18258099:-	-	24	2.41	7	7	4
GL397281	16177096	16177097	Aluexon:3900	chrX:18920712:18920713:-	-	191	1.87	6	6	5
GL397281	16177404	16177405	Aluexon:3899	chrX:18921028:18921029:-	-	34	5.01	6	5	6
GL397281	16628823	16628824	Aluexon:4212	chrX:19364626:19364627:+	+	178	2.36	9	4	9
GL397281	16691726	16691727	Aluexon:3901	chrX:19426724:19426725:-	-	37	-22.55	NA	7	NA
GL397281	16735912	16735913	Aluexon:5202	chrX:19469375:19469376:-	-	43	2.91	9	9	5
GL397281	17456228	17456229	Aluexon:4214	chrX:20156417:20156418:+	+	305	-0.48	30	30	5
GL397281	21575434	21575435	Aluexon:3913	chrX:24090583:24090584:+	+	186	6.15	6	6	6
GL397281	21659065	21659066	Aluexon:3902	chrX:24169806:24169807:+	+	31	3.69	6	6	6
GL397281	21667943	21667944	Aluexon:5203	chrX:24177614:24177615:+	+	22	1.80	7	7	5
GL397281	21670136	21670137	Aluexon:5645	chrX:24179830:24179831:+	+	31	8.21	11	11	5
GL397281	21682801	21682802	Aluexon:3903	chrX:24191722:24191723:+	+	14	7.96	8	7	8
GL397281	22357270	22357271	Aluexon:3904	chrX:24965571:24965572:+	+	199	1.60	16	16	12
GL397281	25198882	25198883	Aluexon:6660	chrX:27835669:27835670:+	+	13	8.31	10	10	4
GL397281	28125570	28125571	Aluexon:3905	chrX:30739697:30739698:+	+	284	-1.62	NA	NA	NA
GL397281	28255911	28255912	Aluexon:3906	chrX:30852770:30852771:+	+	43	-32.66	7	7	6
GL397281	392306	392307	Aluexon:6856	chrY:14519108:14519109:-	+	24	-4.56	24	24	5
GL397281	392501	392502	Aluexon:3883	chrX:2761077:2761078:+	+	220	-17.05	24	24	5
GL397281	393117	393118	Aluexon:6855	chrY:14518299:14518300:-	+	25	2.59	6	6	6
GL397281	3961950	3961951	Aluexon:3887	chrX:6624507:6624508:-	-	5	6.59	6	4	6
GL397281	509594	509595	Aluexon:6025	chrX:2877929:2877930:-	-	20	9.67	8	8	3
GL397281	7815068	7815069	Aluexon:6026	chrX:10521284:10521285:-	-	27	10.10	10	10	5
GL397282	14226174	14226175	Aluexon:3541	chr7:123293330:123293331:-	-	195	8.22	9	9	7
GL397282	14598188	14598189	Aluexon:5605	chr7:123666453:123666454:+	+	24	1.59	15	15	6
GL397282	14600388	14600389	Aluexon:6344	chr7:123668622:123668623:+	+	176	7.27	7	4	7
GL397282	15403599	15403600	Aluexon:3542	chr7:124488713:124488714:-	-	25	4.94	10	10	5
GL397282	15790733	15790734	Aluexon:6824	chr7:124886584:124886585:-	-	196	6.20	10	10	8
GL397282	17755733	17755734	Aluexon:6643	chr7:126859519:126859520:+	+	24	-1.97	20	4	20
GL397282	18245538	18245539	Aluexon:3574	chr7:127326084:127326085:+	+	142	-14.85	8	8	5
GL397282	19312748	19312749	Aluexon:3545	chr7:128583127:128583128:+	+	50	-4.97	26	26	6
GL397282	19553589	19553590	Aluexon:3546	chr7:128816470:128816471:+	+	23	10.81	9	8	9
GL397282	19714099	19714100	Aluexon:3548	chr7:128978179:128978180:+	+	172	6.77	17	17	9
GL397282	20449735	20449736	Aluexon:3549	chr7:129679181:129679182:-	-	32	4.32	10	10	5
GL397282	20587120	20587121	Aluexon:4631	chr7:129809031:129809032:-	-	21	-4.85	13	13	6
GL397282	21368927	21368928	Aluexon:6012	chr7:130687079:130687080:-	-	24	1.54	15	15	5
GL397282	21858364	21858365	Aluexon:5606	chr7:131154741:131154742:+	+	107	-25.45	15	15	11
GL397282	21896942	21896943	Aluexon:3554	chr7:131195090:131195091:-	-	204	3.50	NA	NA	NA
GL397282	23494903	23494904	Aluexon:4187	chr7:132739917:132739918:-	-	16	5.51	7	7	4
GL397282	25525603	25525604	Aluexon:3555	chr7:134694791:134694792:+	+	18	0.57	15	10	15
GL397282	25611500	25611501	Aluexon:3556	chr7:134784709:134784710:+	+	81	-1.26	20	20	5
GL397282	26006739	26006740	Aluexon:4632	chr7:135169412:135169413:-	-	119	-19.98	10	10	5
GL397282	26100858	26100859	Aluexon:3568	chr7:135256720:135256721:+	+	95	-22.19	11	6	11
GL397282	26144885	26144886	Aluexon:3569	chr7:135298496:135298497:+	+	223	-12.64	11	11	5
GL397282	26214846	26214847	Aluexon:6345	chr7:135373650:135373651:+	+	37	6.05	7	7	5
GL397282	26255738	26255739	Aluexon:6825	chr7:135415029:135415030:-	-	270	-5.80	7	6	7
GL397282	27494984	27494985	Aluexon:5607	chr7:136635748:136635749:+	+	168	-1.44	14	14	8
GL397282	27576449	27576450	Aluexon:6826	chr7:136717660:136717661:-	-	26	10.11	15	15	6
GL397282	2795984	2795985	Aluexon:5603	chr7:112115195:112115196:+	+	184	5.20	19	19	6
GL397282	29111355	29111356	Aluexon:4633	chr7:138180376:138180377:+	+	9	10.27	8	8	5
GL397282	29135795	29135796	Aluexon:3557	chr7:138203432:138203433:+	+	2	3.32	5	2	5
GL397282	29665424	29665425	Aluexon:3558	chr7:138717937:138717938:-	-	19	3.42	12	12	5
GL397282	29669376	29669377	Aluexon:3559	chr7:138721397:138721398:+	+	196	8.83	7	5	7
GL397282	29987134	29987135	Aluexon:3571	chr7:139029641:139029642:+	+	204	8.25	14	12	14
GL397282	30074182	30074183	Aluexon:4634	chr7:139101359:139101360:+	+	56	-1.71	4	3	4
GL397282	4770761	4770762	Aluexon:5604	chr7:114103127:114103128:+	+	33	7.60	6	6	4
GL397282	7084778	7084779	Aluexon:4630	chr7:116334761:116334762:+	+	29	11.51	8	8	5
GL397282	713780	713781	Aluexon:3539	chr7:110072367:110072368:-	-	59	2.44	15	15	7
GL397282	7259696	7259697	Aluexon:6343	chr7:116501243:116501244:+	+	33	2.40	6	6	5
GL397282	8843576	8843577	Aluexon:4184	chr7:117962907:117962908:+	+	30	0.09	5	5	4
GL397283	10069421	10069422	Aluexon:3140	chr5:77001421:77001422:-	-	227	-7.48	6	2	6
GL397283	11437488	11437489	Aluexon:3136	chr5:78326418:78326419:-	-	81	-21.11	8	8	6
GL397283	11506861	11506862	Aluexon:3137	chr5:78400101:78400102:-	-	186	10.07	19	13	19
GL397283	11641308	11641309	Aluexon:3138	chr5:78518204:78518205:-	-	48	10.50	8	8	6
GL397283	11642553	11642554	Aluexon:3139	chr5:78519749:78519750:-	-	20	9.62	6	6	5
GL397283	11690178	11690179	Aluexon:4510	chr5:78559237:78559238:+	+	25	11.66	11	11	6
GL397283	11761373	11761374	Aluexon:4161	chr5:78629646:78629647:-	-	25	7.40	11	11	5
GL397283	12428047	12428048	Aluexon:5958	chr5:79283160:79283161:-	-	123	-4.64	17	17	5
GL397283	12558320	12558321	Aluexon:3142	chr5:79410474:79410475:-	-	20	4.39	9	9	5
GL397283	12887007	12887008	Aluexon:3141	chr5:79731579:79731580:+	+	190	8.03	8	8	6
GL397283	12942060	12942061	Aluexon:3144	chr5:79782039:79782040:-	-	16	12.60	12	12	5
GL397283	12962149	12962150	Aluexon:3143	chr5:79801760:79801761:+	+	192	3.96	8	8	6
GL397283	14455567	14455568	Aluexon:4513	chr5:81274499:81274500:+	+	28	7.17	10	6	10
GL397283	14630657	14630658	Aluexon:3596	chr5:81443007:81443008:+	+	23	9.78	13	13	5
GL397283	16591022	16591023	Aluexon:4511	chr5:83336922:83336923:-	-	54	9.62	NA	6	NA
GL397283	16678129	16678130	Aluexon:4512	chr5:83428052:83428053:-	-	19	8.11	10	10	7
GL397283	20698882	20698883	Aluexon:3145	chr5:87517288:87517289:-	-	39	4.47	5	5	5
GL397283	22914074	22914075	Aluexon:3146	chr5:89786408:89786409:+	+	209	7.20	13	13	7
GL397283	231	232	Aluexon:1364	chr16:28827455:28827456:+	+	32	10.11	15	15	6
GL397283	234416	234417	Aluexon:1390	chr16:29382278:29382279:+	-	113	0.05	6	6	5
GL397283	23772837	23772838	Aluexon:3147	chr5:90609594:90609595:-	-	29	3.19	8	8	6
GL397283	2430	2431	Aluexon:1367	chr16:28832079:28832080:-	-	209	2.00	NA	NA	NA
GL397283	26039588	26039589	Aluexon:3148	chr5:92880527:92880528:-	-	117	-12.22	13	13	5
GL397283	27141116	27141117	Aluexon:3151	chr5:93986091:93986092:+	+	24	1.80	9	9	6
GL397283	285246	285247	Aluexon:6417	chr16:28298388:28298389:-	+	92	10.30	7	7	5
GL397283	367703	367704	Aluexon:4949	chr16:28217694:28217695:-	+	187	8.78	7	6	7
GL397283	3816589	3816590	Aluexon:1360	chr16:24870506:24870507:+	-	34	0.55	16	5	16
GL397283	404681	404682	Aluexon:1369	chr16:28181646:28181647:-	+	28	-6.62	15	15	4
GL397283	46179	46180	Aluexon:1405	chr16:28874481:28874482:+	+	234	-16.34	20	20	5
GL397283	4983866	4983867	Aluexon:5821	chr16:23720591:23720592:-	+	32	3.63	8	8	4
GL397283	5037038	5037039	Aluexon:5363	chr16:23668805:23668806:+	-	29	6.62	10	10	5
GL397283	5140757	5140758	Aluexon:1370	chr16:23564444:23564445:-	+	33	2.34	8	8	7
GL397283	53751	53752	Aluexon:1406	chr16:28882057:28882058:+	+	58	-18.27	7	7	7
GL397283	6178767	6178768	Aluexon:1349	chr16:21738431:21738432:+	-	98	6.14	14	14	6
GL397283	6508014	6508015	Aluexon:4946	chr16:22284026:22284027:+	-	37	-0.56	14	14	5
GL397283	7371125	7371126	Aluexon:6238	chr16:20932622:20932623:+	-	216	3.11	6	4	6
GL397283	7456496	7456497	Aluexon:1353	chr16:20852962:20852963:+	-	28	0.08	6	6	5
GL397283	7490241	7490242	Aluexon:1352	chr16:20820166:20820167:+	-	232	-18.44	23	23	8
GL397283	7524871	7524872	Aluexon:1351	chr16:20791117:20791118:+	-	24	2.82	11	11	5
GL397283	7543397	7543398	Aluexon:1350	chr16:20778019:20778020:-	+	58	3.96	6	6	4
GL397283	8524776	8524777	Aluexon:4944	chr16:19714312:19714313:-	+	34	3.40	9	9	9
GL397283	8575580	8575581	Aluexon:1368	chr16:19663675:19663676:+	-	171	7.73	7	7	6
GL397283	881941	881942	Aluexon:6239	chr16:27738535:27738536:+	-	5	4.02	6	5	6
GL397284	13871995	13871996	Aluexon:6615	chr3:107179518:107179519:+	+	35	8.85	9	9	5
GL397284	14307957	14307958	Aluexon:6783	chr3:107591873:107591874:-	-	18	10.98	7	7	3
GL397284	15690203	15690204	Aluexon:6616	chr3:108901866:108901867:+	+	31	2.78	24	24	5
GL397284	15917319	15917320	Aluexon:6617	chr3:109136578:109136579:+	+	11	7.58	7	4	7
GL397284	19375928	19375929	Aluexon:4432	chr3:112719068:112719069:-	-	148	6.33	14	14	9
GL397284	19390429	19390430	Aluexon:2859	chr3:112733222:112733223:+	+	18	4.74	19	19	6
GL397284	2093988	2093989	Aluexon:6782	chr3:95399969:95399970:-	-	206	7.28	24	8	24
GL397284	21479863	21479864	Aluexon:4138	chr3:114829047:114829048:-	-	23	1.77	11	11	5
GL397284	26217305	26217306	Aluexon:5497	chr3:119431986:119431987:+	+	69	1.68	NA	NA	6
GL397284	26617121	26617122	Aluexon:6287	chr3:119852420:119852421:+	+	63	5.81	12	12	5
GL397284	424561	424562	Aluexon:2850	chr3:93715405:93715406:+	+	9	1.80	5	5	3
GL397284	474851	474852	Aluexon:2851	chr3:93767022:93767023:-	-	156	9.67	8	8	7
GL397284	490490	490491	Aluexon:2852	chr3:93782654:93782655:+	+	191	7.96	28	5	28
GL397284	490595	490596	Aluexon:2853	chr3:93782759:93782760:+	+	22	-22.22	5	1	5
GL397284	6395564	6395565	Aluexon:5495	chr3:99758617:99758618:+	+	24	4.93	14	14	7
GL397284	7073211	7073212	Aluexon:4429	chr3:100446722:100446723:+	+	32	6.06	7	6	7
GL397284	8067197	8067198	Aluexon:4430	chr3:101403737:101403738:+	+	16	11.50	16	16	5
GL397284	8084430	8084431	Aluexon:2854	chr3:101430358:101430359:+	+	14	10.72	13	7	13
GL397284	8102774	8102775	Aluexon:5496	chr3:101450205:101450206:+	+	169	-5.92	8	8	6
GL397284	8130547	8130548	Aluexon:2855	chr3:101481951:101481952:+	+	16	8.70	6	6	4
GL397284	8157497	8157498	Aluexon:2857	chr3:101501502:101501503:+	+	36	2.26	22	8	22
GL397284	8178009	8178010	Aluexon:4431	chr3:101522507:101522508:+	+	42	5.10	5	4	5
GL397284	8198724	8198725	Aluexon:2858	chr3:101543534:101543535:+	+	246	-10.08	5	5	5
GL397285	10738157	10738158	Aluexon:5853	chr18:24220308:24220309:-	+	129	-25.46	6	5	6
GL397285	11120278	11120279	Aluexon:1811	chr18:23846143:23846144:+	-	66	-18.30	12	12	5
GL397285	1146612	1146613	Aluexon:1820	chr18:33723082:33723083:+	-	32	3.01	14	14	7
GL397285	13479726	13479727	Aluexon:1809	chr18:21603997:21603998:+	-	16	4.74	33	33	5
GL397285	14257602	14257603	Aluexon:1813	chr18:20877480:20877481:-	+	23	7.19	6	6	6
GL397285	14297180	14297181	Aluexon:5058	chr18:20835563:20835564:+	-	42	-5.50	18	18	8
GL397285	14352553	14352554	Aluexon:5852	chr18:20778054:20778055:-	+	178	8.70	5	5	5
GL397285	14632751	14632752	Aluexon:1810	chr18:20536400:20536401:+	-	110	-20.09	7	4	7
GL397285	15739583	15739584	Aluexon:5057	chr18:19442963:19442964:+	-	26	1.15	6	6	5
GL397285	15996785	15996786	Aluexon:1806	chr18:19213087:19213088:+	-	286	-1.62	14	14	5
GL397285	16341132	16341133	Aluexon:1808	chr18:18896837:18896838:+	-	117	-10.13	15	15	6
GL397285	16945550	16945551	Aluexon:1778	chr18:316963:316964:-	-	287	-0.12	6	6	5
GL397285	17234608	17234609	Aluexon:1787	chr18:606976:606977:+	+	30	10.86	4	4	4
GL397285	17241392	17241393	Aluexon:1788	chr18:613157:613158:+	+	20	1.22	7	7	5
GL397285	17296943	17296944	Aluexon:1789	chr18:671797:671798:+	+	24	3.89	10	10	5
GL397285	18013469	18013470	Aluexon:5050	chr18:1358895:1358896:-	-	25	1.55	8	8	6
GL397285	18062071	18062072	Aluexon:5850	chr18:1407181:1407182:-	-	159	-18.34	10	10	6
GL397285	19329852	19329853	Aluexon:1780	chr18:2552187:2552188:-	-	29	5.22	7	7	5
GL397285	19353872	19353873	Aluexon:1781	chr18:2577233:2577234:+	+	19	3.97	16	16	8
GL397285	19353959	19353960	Aluexon:1783	chr18:2577320:2577321:+	+	106	-20.18	16	16	8
GL397285	19358204	19358205	Aluexon:1782	chr18:2582099:2582100:+	+	46	1.01	9	9	5
GL397285	19508045	19508046	Aluexon:1785	chr18:2729961:2729962:+	+	268	-16.58	11	11	6
GL397285	19528573	19528574	Aluexon:5051	chr18:2745200:2745201:+	+	11	3.56	5	5	5
GL397285	19584488	19584489	Aluexon:1784	chr18:2800519:2800520:+	+	7	8.13	5	5	5
GL397285	1985373	1985374	Aluexon:1819	chr18:32865141:32865142:-	+	22	-1.05	7	7	3
GL397285	2001049	2001050	Aluexon:1816	chr18:32846655:32846656:+	-	34	-5.73	12	12	6
GL397285	2004170	2004171	Aluexon:1817	chr18:32843204:32843205:-	+	32	12.44	13	13	4
GL397285	20184142	20184143	Aluexon:5053	chr18:3365083:3365084:-	-	37	9.55	16	16	7
GL397285	20189137	20189138	Aluexon:5052	chr18:3370103:3370104:-	-	34	9.44	6	6	3
GL397285	23769217	23769218	Aluexon:5393	chr18:6788491:6788492:+	+	43	-20.68	9	6	9
GL397285	23909976	23909977	Aluexon:5055	chr18:6927583:6927584:-	-	24	7.94	9	9	3
GL397285	24013379	24013380	Aluexon:5070	chr18:7026939:7026940:-	-	58	-10.57	19	19	6
GL397285	24013421	24013422	Aluexon:5068	chr18:7026979:7026980:-	-	18	2.30	19	19	6
GL397285	5374845	5374846	Aluexon:1815	chr18:29533056:29533057:-	+	217	-30.77	8	8	5
GL397285	5388379	5388380	Aluexon:1814	chr18:29519707:29519708:-	+	153	-3.88	6	6	6
GL397285	5391651	5391652	Aluexon:5059	chr18:29516419:29516420:-	+	36	-4.08	NA	5	NA
GL397285	5821879	5821880	Aluexon:5060	chr18:29085645:29085646:+	-	32	4.62	16	16	5
GL397285	657322	657323	Aluexon:1826	chr18:34194831:34194832:+	-	28	3.97	21	21	5
GL397286	10738118	10738119	Aluexon:3953	chrX:113995191:113995192:+	+	236	-8.31	10	7	10
GL397286	11484516	11484517	Aluexon:3960	chrX:114754019:114754020:-	-	168	11.33	6	3	6
GL397286	11492688	11492689	Aluexon:3961	chrX:114762105:114762106:-	-	12	9.67	NA	NA	NA
GL397286	11567865	11567866	Aluexon:5218	chrX:114840505:114840506:+	+	4	9.26	8	8	5
GL397286	11576114	11576115	Aluexon:3962	chrX:114848463:114848464:+	+	185	8.61	13	8	13
GL397286	14115762	14115763	Aluexon:3955	chrX:117581021:117581022:+	+	167	7.14	13	2	13
GL397286	15043786	15043787	Aluexon:3956	chrX:118458903:118458904:+	+	66	-43.54	15	15	7
GL397286	15286312	15286313	Aluexon:4222	chrX:118735820:118735821:-	-	17	5.19	17	4	17
GL397286	15629896	15629897	Aluexon:3963	chrX:119057710:119057711:-	-	214	-18.97	13	13	5
GL397286	15780880	15780881	Aluexon:6664	chrX:119272903:119272904:+	+	29	10.22	8	8	6
GL397286	25418243	25418244	Aluexon:5219	chrX:129236118:129236119:-	-	16	2.37	10	4	10
GL397286	25729816	25729817	Aluexon:3965	chrX:129541658:129541659:+	+	26	8.59	14	14	9
GL397286	26567465	26567466	Aluexon:6499	chrX:130433744:130433745:-	-	34	3.78	7	7	5
GL397286	26979062	26979063	Aluexon:3966	chrX:130845748:130845749:-	-	56	6.68	14	14	3
GL397286	26994402	26994403	Aluexon:4223	chrX:130870698:130870699:-	-	264	-10.44	7	5	7
GL397286	27007123	27007124	Aluexon:4224	chrX:130883075:130883076:-	-	56	6.69	18	15	18
GL397286	27008885	27008886	Aluexon:3969	chrX:130884847:130884848:-	-	21	3.14	6	6	5
GL397286	27029556	27029557	Aluexon:5220	chrX:130904579:130904580:-	-	13	8.62	13	7	13
GL397286	27034778	27034779	Aluexon:3970	chrX:130911725:130911726:-	-	68	-24.73	14	14	5
GL397286	27042045	27042046	Aluexon:3971	chrX:130919284:130919285:-	-	30	-30.48	27	27	5
GL397286	27053218	27053219	Aluexon:3967	chrX:130928143:130928144:-	-	28	3.06	21	21	5
GL397286	27053572	27053573	Aluexon:3968	chrX:130928494:130928495:-	-	13	11.15	28	28	3
GL397286	2922397	2922398	Aluexon:4221	chrX:105997469:105997470:+	+	25	11.33	14	8	14
GL397286	3272549	3272550	Aluexon:5217	chrX:106343713:106343714:-	-	29	3.19	NA	10	NA
GL397286	399068	399069	Aluexon:6843	chrX:103369317:103369318:-	-	130	-34.48	10	10	6
GL397286	401249	401250	Aluexon:5216	chrX:103371326:103371327:-	-	24	2.17	NA	10	NA
GL397286	4911770	4911771	Aluexon:3958	chrX:107982487:107982488:+	+	22	4.74	17	17	6
GL397286	7766062	7766063	Aluexon:3952	chrX:111007736:111007737:+	+	17	-6.48	20	20	5
GL397286	8162046	8162047	Aluexon:6663	chrX:111374209:111374210:+	+	190	8.99	11	11	9
GL397286	8891402	8891403	Aluexon:3957	chrX:112125529:112125530:+	+	13	-7.80	14	7	14
GL397287	10986141	10986142	Aluexon:5440	chr2:58253877:58253878:+	+	35	3.67	15	7	15
GL397287	1215630	1215631	Aluexon:2325	chr2:48711010:48711011:+	+	13	7.26	6	6	5
GL397287	13829932	13829933	Aluexon:4372	chr2:61012850:61012851:+	+	185	11.13	10	7	10
GL397287	13903576	13903577	Aluexon:6757	chr2:61076369:61076370:-	-	206	6.42	20	12	20
GL397287	13981183	13981184	Aluexon:5441	chr2:61147516:61147517:+	+	189	3.60	8	8	5
GL397287	14071587	14071588	Aluexon:5891	chr2:61240389:61240390:-	-	26	-14.43	8	8	7
GL397287	14133234	14133235	Aluexon:2329	chr2:61302116:61302117:+	+	17	8.89	8	8	7
GL397287	14145446	14145447	Aluexon:2330	chr2:61313319:61313320:+	+	26	2.41	6	6	6
GL397287	14230893	14230894	Aluexon:2332	chr2:61386451:61386452:+	+	21	9.99	15	15	5
GL397287	14353526	14353527	Aluexon:4373	chr2:61508560:61508561:-	-	187	-13.98	6	5	6
GL397287	14579652	14579653	Aluexon:2336	chr2:61707433:61707434:+	+	19	5.02	11	11	5
GL397287	14581957	14581958	Aluexon:2337	chr2:61709760:61709761:+	+	28	3.42	12	12	6
GL397287	14616110	14616111	Aluexon:2338	chr2:61738069:61738070:-	-	24	11.22	21	21	6
GL397287	14625527	14625528	Aluexon:4098	chr2:61747546:61747547:-	-	259	-3.36	7	6	7
GL397287	14639174	14639175	Aluexon:2339	chr2:61761622:61761623:-	-	210	-29.41	5	5	5
GL397287	15083305	15083306	Aluexon:2350	chr2:62196102:62196103:+	+	22	7.98	20	20	8
GL397287	15985265	15985266	Aluexon:4100	chr2:62942434:62942435:+	+	188	5.53	7	7	6
GL397287	16673666	16673667	Aluexon:2340	chr2:63587211:63587212:-	-	12	9.64	15	15	6
GL397287	169463	169464	Aluexon:2321	chr2:47715673:47715674:-	-	27	-24.69	5	5	5
GL397287	17178536	17178537	Aluexon:2333	chr2:64084682:64084683:+	+	196	9.06	11	10	11
GL397287	17270446	17270447	Aluexon:4101	chr2:64169162:64169163:-	-	21	4.74	NA	25	NA
GL397287	18558146	18558147	Aluexon:4374	chr2:65282757:65282758:-	-	6	-12.57	4	4	4
GL397287	18608909	18608910	Aluexon:2335	chr2:65330426:65330427:-	-	21	3.06	17	17	5
GL397287	18629607	18629608	Aluexon:4375	chr2:65349513:65349514:-	-	189	9.44	12	6	12
GL397287	18988501	18988502	Aluexon:6263	chr2:65696646:65696647:+	+	34	3.75	7	7	6
GL397287	18995551	18995552	Aluexon:6264	chr2:65703390:65703391:+	+	22	7.50	23	1	23
GL397287	19133220	19133221	Aluexon:2341	chr2:65829496:65829497:-	-	42	8.99	17	17	5
GL397287	20846570	20846571	Aluexon:6585	chr2:67492127:67492128:+	+	206	7.35	7	7	6
GL397287	21723733	21723734	Aluexon:2345	chr2:68363178:68363179:-	-	192	7.63	18	18	13
GL397287	22175622	22175623	Aluexon:2342	chr2:68814938:68814939:+	+	8	6.12	19	10	19
GL397287	23075203	23075204	Aluexon:2343	chr2:69657153:69657154:-	-	25	2.45	5	5	4
GL397287	23396662	23396663	Aluexon:2344	chr2:69967357:69967358:+	+	17	14.41	6	6	6
GL397287	23598552	23598553	Aluexon:5442	chr2:70164868:70164869:+	+	122	-18.41	5	4	5
GL397287	23713931	23713932	Aluexon:2348	chr2:70277384:70277385:-	-	52	2.40	12	12	5
GL397287	23719907	23719908	Aluexon:2347	chr2:70283042:70283043:-	-	17	6.27	8	7	8
GL397287	23754432	23754433	Aluexon:5893	chr2:70308622:70308623:-	-	17	9.34	16	16	7
