chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr12	35053145	35053146	Aluexon:789	chr12:54582380:54582381:-	+	54	7.34	5	5	5
chr12	35054705	35054706	Aluexon:790	chr12:54580795:54580796:-	+	15	10.93	5	5	4
chr12	35076627	35076628	Aluexon:787	chr12:54559262:54559263:-	+	212	8.12	5	5	5
chr12	35529778	35529779	Aluexon:780	chr12:54116720:54116721:-	+	26	2.74	22	22	3
chr12	35578395	35578396	Aluexon:5728	chr12:54067596:54067597:-	+	22	3.01	19	19	4
chr12	35585396	35585397	Aluexon:4825	chr12:54060536:54060537:-	+	9	1.73	15	7	15
chr1	23567092	23567093	Aluexon:4247	chr1:23876623:23876624:-	-	25	2.66	6	6	5
chr1	23568686	23568687	Aluexon:4248	chr1:23878204:23878205:-	-	200	6.55	22	7	22
chr12	35791030	35791031	Aluexon:833	chr12:53854168:53854169:+	-	239	-17.81	24	24	5
chr12	35791248	35791249	Aluexon:832	chr12:53853950:53853951:+	-	21	4.19	24	24	5
chr12	35963367	35963368	Aluexon:796	chr12:53692913:53692914:-	+	22	3.36	13	13	5
chr12	35965989	35965990	Aluexon:795	chr12:53690292:53690293:+	-	104	-4.13	NA	NA	5
chr12	35966032	35966033	Aluexon:794	chr12:53690249:53690250:+	-	61	-19.56	NA	NA	5
chr12	35966045	35966046	Aluexon:793	chr12:53690236:53690237:+	-	48	4.44	NA	NA	5
chr12	36088815	36088816	Aluexon:5727	chr12:53572380:53572381:-	+	212	-28.29	7	7	7
chr1	23709078	23709079	Aluexon:698	chr1:24023687:24023688:+	+	29	3.53	14	14	8
chr12	37824750	37824751	Aluexon:776	chr12:51873774:51873775:+	-	21	4.28	19	19	5
chr1	23787468	23787469	Aluexon:699	chr1:24098373:24098374:-	-	181	6.53	13	13	6
chr12	37984263	37984264	Aluexon:5726	chr12:51718452:51718453:-	+	314	-24.91	10	10	5
chr12	38192178	38192179	Aluexon:4824	chr12:51513530:51513531:-	+	14	2.02	12	12	5
chr12	38310335	38310336	Aluexon:775	chr12:51400054:51400055:-	+	56	5.15	5	5	5
chr12	38336869	38336870	Aluexon:774	chr12:51373841:51373842:-	+	178	6.53	7	7	6
chr12	38545924	38545925	Aluexon:5308	chr12:51169363:51169364:+	-	206	9.54	13	4	13
chr12	38916336	38916337	Aluexon:4823	chr12:50809493:50809494:+	-	26	1.94	12	12	7
chr12	39186152	39186153	Aluexon:770	chr12:50547734:50547735:-	+	20	4.35	5	4	5
chr12	39196088	39196089	Aluexon:5724	chr12:50538752:50538753:-	+	196	6.50	19	19	9
chr12	39206907	39206908	Aluexon:771	chr12:50527851:50527852:-	+	20	12.95	11	11	5
chr12	39226498	39226499	Aluexon:769	chr12:50508659:50508660:+	-	105	-28.56	21	21	5
chr12	39228412	39228413	Aluexon:4822	chr12:50506759:50506760:+	-	8	4.15	5	3	5
chr12	39341234	39341235	Aluexon:768	chr12:50395843:50395844:-	+	32	3.85	15	15	5
chr12	39346510	39346511	Aluexon:4042	chr12:50390409:50390410:-	+	34	11.35	29	29	8
chr12	39600027	39600028	Aluexon:766	chr12:50143399:50143400:+	-	181	6.53	14	14	6
chr12	39607551	39607552	Aluexon:767	chr12:50137198:50137199:+	-	171	4.57	8	8	5
chr12	39956147	39956148	Aluexon:765	chr12:49800254:49800255:+	-	187	7.96	21	21	11
chr12	40009356	40009357	Aluexon:764	chr12:49747760:49747761:+	-	272	-1.11	18	18	5
chr12	40367096	40367097	Aluexon:778	chr12:49403136:49403137:+	-	245	-27.36	20	20	7
chr12	40472219	40472220	Aluexon:791	chr12:49297691:49297692:-	+	75	5.77	5	5	4
chr12	40530414	40530415	Aluexon:761	chr12:49241133:49241134:-	+	184	3.60	17	17	5
chr12	40537236	40537237	Aluexon:760	chr12:49233334:49233335:-	+	32	3.01	24	24	6
chr12	40540953	40540954	Aluexon:762	chr12:49229623:49229624:-	+	69	-22.74	7	7	6
chr12	40701397	40701398	Aluexon:4819	chr12:49071531:49071532:-	+	61	-19.14	25	25	6
chr12	40720116	40720117	Aluexon:4820	chr12:49052498:49052499:-	+	69	-24.05	6	6	6
chr12	41265271	41265272	Aluexon:763	chr12:48492937:48492938:-	+	202	7.93	6	5	6
chr12	42170984	42170985	Aluexon:757	chr12:47603241:47603242:-	+	35	4.45	10	10	3
chr12	42901463	42901464	Aluexon:756	chr12:46878239:46878240:+	-	209	7.54	11	11	8
chr12	42930903	42930904	Aluexon:755	chr12:46848793:46848794:+	-	20	11.23	8	8	3
chr12	43970658	43970659	Aluexon:4817	chr12:45833456:45833457:+	-	26	2.52	16	16	5
chr12	43987707	43987708	Aluexon:4818	chr12:45816381:45816382:+	-	22	3.42	18	18	5
chr12	44181923	44181924	Aluexon:754	chr12:45621949:45621950:+	-	53	7.36	10	6	10
chr1	24493564	24493565	Aluexon:6187	chr1:24780542:24780543:+	+	28	3.06	16	16	4
chr12	46880674	46880675	Aluexon:5723	chr12:42944131:42944132:-	+	21	11.56	6	6	5
chr12	47032376	47032377	Aluexon:759	chr12:42795844:42795845:+	-	192	8.31	9	6	9
chr12	4777406	4777407	Aluexon:717	chr12:4776701:4776702:+	+	23	3.01	17	17	5
chr12	4814277	4814278	Aluexon:719	chr12:4813418:4813419:-	-	62	-17.09	17	17	5
chr12	48544861	48544862	Aluexon:6215	chr12:41289750:41289751:+	-	193	8.99	19	19	11
chr12	50084306	50084307	Aluexon:4815	chr12:39759800:39759801:-	+	34	8.45	7	7	6
chr12	50596547	50596548	Aluexon:3000	chr4:39551103:39551104:+	+	191	3.42	NA	2	NA
chr12	50603699	50603700	Aluexon:753	chr12:39256660:39256661:-	+	104	-20.84	6	6	5
chr12	55768714	55768715	Aluexon:5307	chr12:32777591:32777592:+	-	189	9.74	14	14	10
chr12	56829690	56829691	Aluexon:751	chr12:31754612:31754613:+	-	211	9.97	33	8	33
chr12	56890098	56890099	Aluexon:4816	chr12:31695883:31695884:-	+	9	0.03	6	4	6
chr12	56932618	56932619	Aluexon:5722	chr12:31653586:31653587:-	+	50	4.88	6	6	5
chr12	57455327	57455328	Aluexon:747	chr12:31152228:31152229:-	+	49	-17.45	7	7	7
chr12	57657652	57657653	Aluexon:746	chr12:30951077:30951078:+	-	18	12.75	18	18	3
chr12	57770880	57770881	Aluexon:748	chr12:30838768:30838769:-	+	85	-12.96	19	19	5
chr12	57787131	57787132	Aluexon:749	chr12:30822509:30822510:-	+	202	-10.76	13	13	7
chr1	25794002	25794003	Aluexon:5231	chr1:26128505:26128506:+	+	21	4.19	15	15	5
chr1	25814729	25814730	Aluexon:5232	chr1:26149019:26149020:+	+	8	-16.66	19	19	6
chr12	59149949	59149950	Aluexon:4041	chr12:29491575:29491576:-	+	19	8.71	10	10	5
chr12	60295762	60295763	Aluexon:745	chr12:28351874:28351875:+	-	21	8.52	14	14	7
chr12	60327196	60327197	Aluexon:744	chr12:28320572:28320573:-	+	54	2.44	6	6	5
chr12	60330635	60330636	Aluexon:743	chr12:28317123:28317124:-	+	8	6.28	4	3	4
chr12	60331411	60331412	Aluexon:742	chr12:28316330:28316331:-	+	60	8.27	14	14	6
chr12	61461281	61461282	Aluexon:4039	chr12:27199089:27199090:+	-	27	3.04	5	5	4
chr12	61477393	61477394	Aluexon:4814	chr12:27183251:27183252:+	-	194	11.15	25	10	25
chr12	61477559	61477560	Aluexon:741	chr12:27183089:27183090:+	-	32	11.11	25	10	25
chr12	63020439	63020440	Aluexon:6703	chr12:25650728:25650729:-	+	14	3.66	15	15	5
chr12	63563895	63563896	Aluexon:739	chr12:25110068:25110069:+	-	29	-34.06	11	11	6
chr12	63949194	63949195	Aluexon:6702	chr12:24724591:24724592:-	+	27	10.29	11	11	7
chr12	63953618	63953619	Aluexon:6701	chr12:24720142:24720143:-	+	192	6.32	10	10	5
chr1	26461130	26461131	Aluexon:107	chr1:26774845:26774846:+	+	172	5.48	15	15	6
chr12	6484299	6484300	Aluexon:713	chr12:6441159:6441160:-	-	35	3.01	19	19	5
chr12	66000622	66000623	Aluexon:4038	chr12:22676140:22676141:-	+	28	8.41	6	6	5
chr12	6604725	6604726	Aluexon:714	chr12:6556253:6556254:-	-	28	7.96	14	14	5
chr12	6606388	6606389	Aluexon:716	chr12:6557903:6557904:-	-	47	4.49	6	6	6
chr12	6721431	6721432	Aluexon:4037	chr12:6667303:6667304:-	-	27	3.97	17	17	5
chr12	6727547	6727548	Aluexon:5714	chr12:6673414:6673415:-	-	44	4.77	11	11	5
chr12	6743990	6743991	Aluexon:722	chr12:6689865:6689866:-	-	27	8.25	20	20	6
chr12	68405224	68405225	Aluexon:812	chr12:69034816:69034817:+	+	28	2.95	6	6	6
chr12	6841552	6841553	Aluexon:4805	chr12:6791291:6791292:-	-	187	9.37	16	4	16
chr12	68482146	68482147	Aluexon:811	chr12:69110038:69110039:+	+	32	4.56	15	15	6
chr12	68582111	68582112	Aluexon:815	chr12:69209406:69209407:+	+	196	8.51	19	19	7
chr1	26883932	26883933	Aluexon:75	chr1:27208823:27208824:-	-	47	6.16	18	11	18
chr12	69141400	69141401	Aluexon:4836	chr12:69755095:69755096:+	+	45	5.72	11	11	5
chr12	69278777	69278778	Aluexon:4837	chr12:69885316:69885317:+	+	26	2.54	16	16	4
chr12	70073867	70073868	Aluexon:817	chr12:70691537:70691538:+	+	23	3.20	9	9	5
chr12	7049396	7049397	Aluexon:4813	chr12:6991462:6991463:-	-	19	-4.83	8	8	7
chr12	7154125	7154126	Aluexon:781	chr12:7092161:7092162:+	+	29	10.16	9	9	5
chr12	71672907	71672908	Aluexon:6706	chr12:72244763:72244764:-	-	28	3.01	14	14	5
chr12	7168887	7168888	Aluexon:783	chr12:7105315:7105316:+	+	35	1.46	7	7	3
chr12	7225252	7225253	Aluexon:782	chr12:7163343:7163344:+	+	179	2.17	10	10	10
chr1	27355785	27355786	Aluexon:66	chr1:27680796:27680797:-	-	22	8.34	9	9	5
chr1	27537183	27537184	Aluexon:59	chr1:27856869:27856870:+	+	104	6.05	7	7	4
chr12	75932799	75932800	Aluexon:4838	chr12:76427995:76427996:-	-	20	11.05	15	15	11
chr12	76692969	76692970	Aluexon:819	chr12:77162905:77162906:+	+	66	-18.26	7	7	6
chr1	27737255	27737256	Aluexon:5233	chr1:28056741:28056742:+	+	57	5.50	23	23	5
chr1	27756131	27756132	Aluexon:62	chr1:28075002:28075003:+	+	22	3.25	15	15	6
chr1	27768009	27768010	Aluexon:63	chr1:28086467:28086468:+	+	190	7.57	6	6	6
chr1	27866678	27866679	Aluexon:64	chr1:28187202:28187203:+	+	282	-22.46	6	6	5
chr12	79633157	79633158	Aluexon:821	chr12:80025925:80025926:-	-	5	-9.97	17	17	4
chr12	7977891	7977892	Aluexon:5715	chr12:7902069:7902070:-	-	105	-10.83	12	12	6
chr12	8005424	8005425	Aluexon:6531	chr12:7926394:7926395:+	+	27	10.34	9	9	5
chr12	8094670	8094671	Aluexon:5716	chr12:8016053:8016054:-	-	181	7.02	9	9	7
chr1	28095124	28095125	Aluexon:4249	chr1:28406962:28406963:-	-	29	2.28	8	5	8
chr1	28229133	28229134	Aluexon:68	chr1:28537563:28537564:-	-	132	-21.70	7	6	7
chr1	28259834	28259835	Aluexon:65	chr1:28567933:28567934:-	-	14	9.85	7	4	7
chr1	28462680	28462681	Aluexon:5234	chr1:28759440:28759441:+	+	182	10.07	19	11	19
chr12	85110991	85110992	Aluexon:822	chr12:85418528:85418529:-	-	40	-11.54	18	18	5
chr12	85121067	85121068	Aluexon:823	chr12:85428996:85428997:-	-	56	-7.38	7	7	5
chr1	28537581	28537582	Aluexon:5235	chr1:28832730:28832731:+	+	31	3.87	16	16	5
chr1	28578344	28578345	Aluexon:117	chr1:28872505:28872506:+	+	275	-25.20	16	16	5
chr12	86136041	86136042	Aluexon:5730	chr12:86416322:86416323:-	-	173	7.54	6	4	6
chr1	28761586	28761587	Aluexon:70	chr1:29043978:29043979:+	+	281	-0.29	16	16	5
chr12	88611536	88611537	Aluexon:4840	chr12:88852375:88852376:-	-	12	6.98	10	10	5
chr12	88735260	88735261	Aluexon:4839	chr12:88975772:88975773:+	+	24	11.44	11	11	5
chr12	9044929	9044930	Aluexon:723	chr12:8973285:8973286:-	-	39	-19.01	14	14	6
chr12	9101873	9101874	Aluexon:5305	chr12:9028055:9028056:+	+	40	11.62	14	14	7
chr1	29282199	29282200	Aluexon:87	chr1:29547712:29547713:-	-	23	3.46	18	18	4
chr12	93541414	93541415	Aluexon:825	chr12:93733512:93733513:-	-	35	5.86	5	4	5
chr12	93618689	93618690	Aluexon:826	chr12:93799763:93799764:-	-	317	-1.49	18	18	6
chr12	93686243	93686244	Aluexon:827	chr12:93867131:93867132:+	+	95	-1.48	9	9	5
chr12	93691716	93691717	Aluexon:828	chr12:93872132:93872133:+	+	101	-20.70	7	5	7
chr12	93951690	93951691	Aluexon:6708	chr12:94129509:94129510:-	-	8	10.28	5	5	4
chr12	939873	939874	Aluexon:4821	chr12:1040133:1040134:-	-	22	6.81	12	12	6
chr12	94052890	94052891	Aluexon:4841	chr12:94231065:94231066:+	+	12	9.11	11	11	5
chr12	9472373	9472374	Aluexon:4806	chr12:9390013:9390014:+	+	232	-18.18	14	14	6
chr12	95110780	95110781	Aluexon:829	chr12:95273037:95273038:-	-	182	6.85	6	5	6
chr12	95727466	95727467	Aluexon:830	chr12:95875952:95875953:+	+	50	-12.29	6	3	6
chr12	95923358	95923359	Aluexon:6533	chr12:96064794:96064795:+	+	2	-1.11	5	3	5
chr12	96293971	96293972	Aluexon:5731	chr12:96437298:96437299:-	-	113	-27.29	16	16	4
chr12	96782220	96782221	Aluexon:5313	chr12:96933913:96933914:+	+	38	-36.59	10	10	6
chr12	9875443	9875444	Aluexon:725	chr12:9846419:9846420:+	+	24	-4.23	21	6	21
chr12	98872357	98872358	Aluexon:4043	chr12:98992736:98992737:+	+	195	8.64	13	13	6
chr12	98938397	98938398	Aluexon:831	chr12:99058831:99058832:+	+	23	2.25	11	5	11
chr12_GL391963_random	3085	3086	Aluexon:4849	chr12:125512516:125512517:+	+	274	-22.46	NA	NA	NA
chr1	30921589	30921590	Aluexon:71	chr1:31299464:31299465:+	+	94	-25.37	5	5	5
chr13	100122375	100122376	Aluexon:6218	chr13:100529850:100529851:+	+	28	8.36	21	21	5
chr13	101545940	101545941	Aluexon:4054	chr13:101930866:101930867:-	-	33	3.01	29	29	5
chr13	102902700	102902701	Aluexon:979	chr13:103259980:103259981:+	+	30	3.95	7	4	7
chr13	102912080	102912081	Aluexon:4867	chr13:103269360:103269361:+	+	110	0.42	13	13	10
chr1	31054988	31054989	Aluexon:72	chr1:31427817:31427818:-	-	127	-13.12	18	18	9
chr1	31055078	31055079	Aluexon:73	chr1:31427907:31427908:-	-	37	-1.51	18	18	9
chr13	105787946	105787947	Aluexon:5325	chr13:106119957:106119958:+	+	23	2.14	16	13	16
chr1	31069325	31069326	Aluexon:3987	chr1:31442123:31442124:-	-	65	8.89	8	8	5
chr13	109250442	109250443	Aluexon:5326	chr13:109538493:109538494:+	+	158	-13.75	24	24	5
chr13	111079356	111079357	Aluexon:984	chr13:111341191:111341192:-	-	92	-15.79	7	7	4
chr13	111113304	111113305	Aluexon:985	chr13:111374195:111374196:+	+	283	0.80	21	21	5
chr13	111308389	111308390	Aluexon:982	chr13:111564118:111564119:-	-	33	4.03	6	6	5
chr13	114097928	114097929	Aluexon:986	chr13:114008200:114008201:-	-	202	8.74	15	15	7
chr1	31373832	31373833	Aluexon:76	chr1:31734020:31734021:-	-	195	4.02	16	5	16
chr1	31373835	31373836	Aluexon:77	chr1:31734023:31734024:-	-	192	7.28	16	5	16
chr1	31445109	31445110	Aluexon:4251	chr1:31804008:31804009:+	+	22	2.47	NA	15	NA
chr1	31487367	31487368	Aluexon:74	chr1:31847055:31847056:+	+	18	8.68	6	6	5
chr1	31546697	31546698	Aluexon:4252	chr1:31904166:31904167:+	+	188	10.07	16	6	16
chr13	19145673	19145674	Aluexon:4048	chr13:20205628:20205629:+	+	148	9.83	16	1	16
chr13	19150802	19150803	Aluexon:935	chr13:20210729:20210730:+	+	106	-23.96	14	14	6
chr13	19358580	19358581	Aluexon:937	chr13:20415969:20415970:+	+	12	-7.14	11	11	5
chr13	20436784	20436785	Aluexon:4852	chr13:21473074:21473075:-	-	167	-12.44	7	4	7
chr13	20684187	20684188	Aluexon:4049	chr13:21715829:21715830:+	+	11	-0.01	5	5	5
chr13	21049165	21049166	Aluexon:932	chr13:22108215:22108216:-	-	16	9.98	14	14	6
chr13	21168503	21168504	Aluexon:933	chr13:22225804:22225805:-	-	29	11.00	8	8	5
chr1	32209067	32209068	Aluexon:78	chr1:32541746:32541747:+	+	45	-21.06	14	14	5
chr13	22425251	22425252	Aluexon:934	chr13:23470641:23470642:-	-	15	9.96	15	15	5
chr1	32259847	32259848	Aluexon:4253	chr1:32591670:32591671:+	+	44	7.58	14	14	3
chr13	23456974	23456975	Aluexon:6710	chr13:24482513:24482514:-	-	27	9.33	13	13	9
chr13	23457840	23457841	Aluexon:6711	chr13:24483380:24483381:-	-	36	5.26	5	4	5
chr1	32369481	32369482	Aluexon:5660	chr1:32699902:32699903:-	-	23	4.74	26	26	5
chr1	32498851	32498852	Aluexon:3983	chr1:32825067:32825068:+	+	178	9.43	8	8	7
chr1	32508758	32508759	Aluexon:86	chr1:32834939:32834940:-	-	183	7.57	7	5	7
chr13	26783612	26783613	Aluexon:4854	chr13:27794992:27794993:-	-	29	4.62	16	16	6
chr13	26810854	26810855	Aluexon:940	chr13:27812534:27812535:-	-	17	12.87	9	9	5
chr13	26842236	26842237	Aluexon:6539	chr13:27844462:27844463:+	+	264	-10.30	NA	13	NA
chr1	32712495	32712496	Aluexon:81	chr1:33001770:33001771:+	+	252	-20.77	8	6	8
chr1	32713204	32713205	Aluexon:82	chr1:33002084:33002085:+	+	32		NA	NA	10
chr1	32755624	32755625	Aluexon:3984	chr1:33044327:33044328:+	+	6	-0.38	8	3	8
chr13	27556358	27556359	Aluexon:943	chr13:28538686:28538687:-	-	181	-13.92	14	14	6
chr1	32790009	32790010	Aluexon:83	chr1:33074928:33074929:-	-	6	9.80	6	5	6
chr1	32842207	32842208	Aluexon:4262	chr1:33126205:33126206:+	+	197	7.03	15	7	15
chr1	32855542	32855543	Aluexon:88	chr1:33139058:33139059:+	+	22	4.74	20	20	7
chr1	32867310	32867311	Aluexon:4263	chr1:33150636:33150637:+	+	17	6.18	6	6	6
chr13	29980187	29980188	Aluexon:6712	chr13:30941854:30941855:-	-	22	3.76	7	7	5
chr13	30270871	30270872	Aluexon:944	chr13:31229119:31229120:+	+	38	5.72	9	9	5
chr1	33028181	33028182	Aluexon:111	chr1:33308215:33308216:+	+	19	2.75	7	7	7
chr13	30498093	30498094	Aluexon:6713	chr13:31458197:31458198:-	-	13	9.52	13	13	8
chr13	31590110	31590111	Aluexon:6540	chr13:32530464:32530465:+	+	24	-0.08	20	20	5
chr13	31977789	31977790	Aluexon:4050	chr13:32910038:32910039:+	+	21	8.80	6	6	5
chr13	32037141	32037142	Aluexon:945	chr13:32970126:32970127:+	+	29	11.15	22	22	5
chr13	32327104	32327105	Aluexon:4855	chr13:33257476:33257477:+	+	24	4.74	17	17	5
chr13	32452183	32452184	Aluexon:6714	chr13:33383778:33383779:-	-	183	10.93	24	7	24
chr1	33285789	33285790	Aluexon:79	chr1:33566823:33566824:+	+	17	9.61	6	6	5
chr13	36600741	36600742	Aluexon:4856	chr13:37549990:37549991:-	-	142	5.24	19	19	5
chr13	36600853	36600854	Aluexon:4857	chr13:37550102:37550103:-	-	30	-2.31	19	19	5
chr13	38233423	38233424	Aluexon:6541	chr13:39153343:39153344:+	+	182	6.93	22	3	22
chr13	45090798	45090799	Aluexon:5737	chr13:45986073:45986074:-	-	24	9.15	16	16	3
chr13	47721922	47721923	Aluexon:960	chr13:48589384:48589385:-	-	29	2.71	7	7	7
chr13	47760023	47760024	Aluexon:961	chr13:48627627:48627628:-	-	182	5.33	7	3	7
chr13	47782947	47782948	Aluexon:6544	chr13:48651576:48651577:+	+	40	9.00	8	8	5
chr13	48131837	48131838	Aluexon:6718	chr13:48996926:48996927:-	-	25	10.73	9	9	6
chr13	49139808	49139809	Aluexon:959	chr13:50005721:50005722:-	-	148	-29.53	8	8	5
chr13	49209533	49209534	Aluexon:5320	chr13:50069799:50069800:+	+	195	-21.35	7	7	5
chr13	49295418	49295419	Aluexon:963	chr13:50154720:50154721:-	-	18	12.10	6	6	5
chr13	49385042	49385043	Aluexon:964	chr13:50242705:50242706:-	-	25	5.26	10	10	7
chr13	49651896	49651897	Aluexon:4860	chr13:50505917:50505918:-	-	150	6.28	6	2	6
chr13	49743651	49743652	Aluexon:970	chr13:50592957:50592958:+	+	29	5.41	5	3	5
chr13	49974140	49974141	Aluexon:5321	chr13:50822435:50822436:+	+	14	4.39	15	15	5
chr13	50204970	50204971	Aluexon:971	chr13:51049314:51049315:+	+	29	5.42	5	5	5
chr13	51198906	51198907	Aluexon:967	chr13:52042906:52042907:+	+	24	10.14	5	5	5
chr1	35181559	35181560	Aluexon:89	chr1:35455912:35455913:-	-	195	3.58	9	9	5
chr13	51815686	51815687	Aluexon:6719	chr13:52656448:52656449:-	-	11	11.09	10	10	5
chr13	52190271	52190272	Aluexon:968	chr13:53031143:53031144:+	+	110	-12.50	21	21	5
chr13	52309910	52309911	Aluexon:969	chr13:53235608:53235609:+	+	207	3.60	11	11	7
chr1	35288762	35288763	Aluexon:90	chr1:35558457:35558458:+	+	235	-12.50	6	4	6
chr1	35295884	35295885	Aluexon:3985	chr1:35565351:35565352:+	+	8	9.23	5	5	4
chr1	35305456	35305457	Aluexon:91	chr1:35574360:35574361:+	+	60	-17.87	15	15	6
chr1	3543428	3543429	Aluexon:12	chr1:3654418:3654419:-	-	20	2.59	6	6	5
chr13	54440450	54440451	Aluexon:4052	chr13:55350568:55350569:+	+	17	10.76	9	9	6
chr1	35503742	35503743	Aluexon:4255	chr1:35771163:35771164:+	+	20	11.26	9	9	6
chr1	35584423	35584424	Aluexon:93	chr1:35850462:35850463:+	+	32	6.40	18	18	8
chr13	57334434	57334435	Aluexon:4864	chr13:58236179:58236180:+	+	166	7.35	6	6	5
chr1	36145528	36145529	Aluexon:92	chr1:36408725:36408726:+	+	120	-17.65	11	11	7
chr1	36175745	36175746	Aluexon:4256	chr1:36438481:36438482:+	+	192	10.07	27	8	27
chr1	36290741	36290742	Aluexon:94	chr1:36551304:36551305:+	+	201	2.24	17	17	5
chr13	63711855	63711856	Aluexon:5738	chr13:64577598:64577599:-	-	28	5.07	7	7	5
chr1	36454108	36454109	Aluexon:4265	chr1:36704350:36704351:+	+	49	5.05	7	7	6
chr1	36459612	36459613	Aluexon:4264	chr1:36710791:36710792:+	+	23	3.36	15	15	7
chr1	36608506	36608507	Aluexon:103	chr1:36858088:36858089:-	-	19	10.46	5	5	5
chr1	3674473	3674474	Aluexon:9	chr1:3776982:3776983:+	+	185	-5.39	6	5	6
chr1	3680372	3680373	Aluexon:5224	chr1:3782846:3782847:+	+	52	8.10	6	6	5
chr1	3688176	3688177	Aluexon:8	chr1:3789576:3789577:+	+	17	11.18	5	5	4
chr13	72782927	72782928	Aluexon:5322	chr13:73478598:73478599:+	+	31	6.26	26	26	5
chr13	74313746	74313747	Aluexon:6545	chr13:74993578:74993579:+	+	22	5.15	6	3	6
chr13	75550902	75550903	Aluexon:972	chr13:76200905:76200906:+	+	174	8.51	7	7	7
chr13	75554634	75554635	Aluexon:4862	chr13:76204641:76204642:-	-	188	6.53	6	6	6
chr13	75802170	75802171	Aluexon:6546	chr13:76447986:76447987:+	+	36	4.54	24	24	9
chr1	37682599	37682600	Aluexon:6671	chr1:37922060:37922061:-	-	185	6.53	6	5	6
chr13	76932519	76932520	Aluexon:4863	chr13:77574511:77574512:-	-	26	5.04	26	26	9
chr1	37761522	37761523	Aluexon:4257	chr1:37996784:37996785:-	-	275	-1.55	20	20	5
chr1	38114347	38114348	Aluexon:3986	chr1:38342635:38342636:-	-	120	-22.65	10	10	10
chr1	38177478	38177479	Aluexon:97	chr1:38407936:38407937:-	-	185	6.87	7	6	7
chr1	38343885	38343886	Aluexon:98	chr1:38571302:38571303:+	+	28	11.88	11	9	11
chr13	84605189	84605190	Aluexon:6547	chr13:85136497:85136498:+	+	54	3.10	9	6	9
chr13	87674093	87674094	Aluexon:973	chr13:88264739:88264740:-	-	174	9.77	21	7	21
chr13	91071384	91071385	Aluexon:6721	chr13:91563708:91563709:-	-	29	11.20	18	18	4
chr1	39149476	39149477	Aluexon:102	chr1:39379210:39379211:+	+	17	10.07	18	18	4
chr13	92880114	92880115	Aluexon:974	chr13:93358312:93358313:-	-	25	8.02	20	5	20
chr1	39385078	39385079	Aluexon:5236	chr1:39587983:39587984:+	+	59	-26.41	18	18	6
chr13	94796083	94796084	Aluexon:975	chr13:95265724:95265725:+	+	17	10.62	8	8	4
chr13	95127840	95127841	Aluexon:6548	chr13:95583314:95583315:+	+	35	2.80	21	21	4
chr1	39522903	39522904	Aluexon:99	chr1:39726060:39726061:+	+	36	6.71	11	11	7
chr13	95296692	95296693	Aluexon:6722	chr13:95748433:95748434:-	-	19	9.97	10	10	7
chr13	95358280	95358281	Aluexon:977	chr13:95809576:95809577:-	-	162	-1.47	15	3	15
chr13	95468108	95468109	Aluexon:5739	chr13:95921676:95921677:-	-	11	3.54	15	15	3
chr13	95907409	95907410	Aluexon:976	chr13:96357906:96357907:+	+	132	-9.65	15	15	6
chr13	98207563	98207564	Aluexon:5323	chr13:98653898:98653899:+	+	153	-13.71	5	3	5
chr13	98365046	98365047	Aluexon:981	chr13:98811744:98811745:+	+	18	4.74	17	17	5
chr1	39843760	39843761	Aluexon:104	chr1:40037377:40037378:-	-	170	8.40	7	4	7
chr13	98644834	98644835	Aluexon:980	chr13:99077692:99077693:+	+	49	5.72	5	5	5
chr13	99118796	99118797	Aluexon:5740	chr13:99537690:99537691:-	-	92	8.51	12	12	7
chr13	99472349	99472350	Aluexon:5324	chr13:99883686:99883687:+	+	26	4.74	18	18	5
chr13	99525286	99525287	Aluexon:978	chr13:99939806:99939807:+	+	128	-24.47	11	10	11
chr13	99758641	99758642	Aluexon:4866	chr13:100170389:100170390:+	+	29	2.51	7	7	5
chr13_GL392067_random	92225	92226	Aluexon:6549	chr13:114567981:114567982:+	-	29	9.60	8	5	8
chr13_GL392075_random	1523982	1523983	Aluexon:6715	chr13:41048232:41048233:-	-	26	6.54	12	12	5
chr13_GL392075_random	2006593	2006594	Aluexon:952	chr13:41525837:41525838:-	-	182	5.20	11	11	6
chr13_GL392075_random	2287440	2287441	Aluexon:946	chr13:41801257:41801258:-	-	176	8.10	17	17	6
chr13_GL392075_random	2287564	2287565	Aluexon:4051	chr13:41801381:41801382:-	-	52	6.15	17	17	6
chr13_GL392075_random	2299103	2299104	Aluexon:6542	chr13:41809250:41809251:+	+	22	4.19	13	13	3
chr13_GL392075_random	2321875	2321876	Aluexon:947	chr13:41831932:41831933:-	-	16	9.39	9	5	9
chr13_GL392075_random	2321876	2321877	Aluexon:949	chr13:41831933:41831934:-	-	15	3.39	9	5	9
chr13_GL392075_random	2326403	2326404	Aluexon:948	chr13:41836467:41836468:-	-	29	3.42	18	18	7
chr13_GL392075_random	2909684	2909685	Aluexon:4858	chr13:42439098:42439099:-	-	46	5.04	NA	NA	7
chr13_GL392075_random	3616120	3616121	Aluexon:6543	chr13:43145714:43145715:+	+	221	6.45	9	9	6
chr13_GL392075_random	4930945	4930946	Aluexon:6398	chr13:44430758:44430759:-	-	32	2.90	12	12	6
chr13_GL392075_random	5881702	5881703	Aluexon:6717	chr13:45379166:45379167:-	-	22	7.75	10	10	3
