chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr12	6667303	6667304	Aluexon:4037	chr12:6667303:6667304:-	-	27	3.97	25	25	5
chr12	6673414	6673415	Aluexon:5714	chr12:6673414:6673415:-	-	44	4.77	18	18	5
chr12	66736440	66736441	Aluexon:809	chr12:66736440:66736441:+	+	293	-26.94	18	18	9
chr12	66737234	66737235	Aluexon:810	chr12:66737234:66737235:+	+	156	8.09	6	3	6
chr12	6689865	6689866	Aluexon:722	chr12:6689865:6689866:-	-	27	8.60	23	23	6
chr1	26774845	26774846	Aluexon:107	chr1:26774845:26774846:+	+	172	5.10	18	18	5
chr12	6791291	6791292	Aluexon:4805	chr12:6791291:6791292:-	-	187	9.12	13	4	13
chr12	68209	68210	Aluexon:6213	chr12:68209:68210:+	+	29	6.60	6	6	5
chr12	69034816	69034817	Aluexon:812	chr12:69034816:69034817:+	+	28	2.33	6	6	6
chr12	69110038	69110039	Aluexon:811	chr12:69110038:69110039:+	+	32	4.80	11	11	6
chr12	69209406	69209407	Aluexon:815	chr12:69209406:69209407:+	+	196	8.51	24	24	7
chr12	69747302	69747303	Aluexon:813	chr12:69747302:69747303:+	+	28	-19.64	11	11	6
chr12	69747521	69747522	Aluexon:814	chr12:69747521:69747522:+	+	247	-18.20	11	11	6
chr12	69755095	69755096	Aluexon:4836	chr12:69755095:69755096:+	+	45	5.72	9	9	5
chr12	69885316	69885317	Aluexon:4837	chr12:69885316:69885317:+	+	26	4.21	24	24	5
chr12	6991462	6991463	Aluexon:4813	chr12:6991462:6991463:-	-	19	-4.83	8	8	7
chr12	70691537	70691538	Aluexon:817	chr12:70691537:70691538:+	+	23	3.05	9	9	5
chr12	7092161	7092162	Aluexon:781	chr12:7092161:7092162:+	+	29	10.16	7	7	5
chr12	7105315	7105316	Aluexon:783	chr12:7105315:7105316:+	+	35	1.46	7	7	3
chr12	7163343	7163344	Aluexon:782	chr12:7163343:7163344:+	+	179	1.60	10	10	8
chr1	27208823	27208824	Aluexon:75	chr1:27208823:27208824:-	-	47	6.16	18	10	18
chr12	72244763	72244764	Aluexon:6706	chr12:72244763:72244764:-	-	28	2.79	24	24	5
chr12	76427995	76427996	Aluexon:4838	chr12:76427995:76427996:-	-	20	11.05	15	15	10
chr1	27680796	27680797	Aluexon:66	chr1:27680796:27680797:-	-	22	9.25	10	10	5
chr12	77162905	77162906	Aluexon:819	chr12:77162905:77162906:+	+	66	-18.26	6	6	6
chr1	27856869	27856870	Aluexon:59	chr1:27856869:27856870:+	+	104	5.15	7	7	4
chr12	7902069	7902070	Aluexon:5715	chr12:7902069:7902070:-	-	105	-11.66	10	10	6
chr12	7926394	7926395	Aluexon:6531	chr12:7926394:7926395:+	+	27	11.09	20	20	5
chr12	80025925	80025926	Aluexon:821	chr12:80025925:80025926:-	-	5	-7.62	19	19	4
chr12	8016053	8016054	Aluexon:5716	chr12:8016053:8016054:-	-	181	7.02	9	9	7
chr1	28056741	28056742	Aluexon:5233	chr1:28056741:28056742:+	+	57	5.50	10	10	5
chr1	28075002	28075003	Aluexon:62	chr1:28075002:28075003:+	+	22	5.52	20	20	6
chr1	28086467	28086468	Aluexon:63	chr1:28086467:28086468:+	+	190	7.27	12	12	7
chr1	28187202	28187203	Aluexon:64	chr1:28187202:28187203:+	+	282	-22.46	6	6	5
chr1	28290694	28290695	Aluexon:69	chr1:28290694:28290695:+	+	181	10.07	20	2	20
chr12	8356652	8356653	Aluexon:720	chr12:8356652:8356653:+	+	28	9.23	15	15	6
chr12	8356919	8356920	Aluexon:5304	chr12:8356919:8356920:+	+	17	1.88	6	2	6
chr1	28406962	28406963	Aluexon:4249	chr1:28406962:28406963:-	-	29	3.95	8	6	8
chr1	28537563	28537564	Aluexon:68	chr1:28537563:28537564:-	-	132	-21.70	10	6	10
chr12	85418528	85418529	Aluexon:822	chr12:85418528:85418529:-	-	40	-11.54	16	16	5
chr12	85428996	85428997	Aluexon:823	chr12:85428996:85428997:-	-	56	-7.38	7	7	5
chr1	28567933	28567934	Aluexon:65	chr1:28567933:28567934:-	-	14	9.85	7	4	7
chr12	86416322	86416323	Aluexon:5730	chr12:86416322:86416323:-	-	173	7.54	6	4	6
chr1	28759440	28759441	Aluexon:5234	chr1:28759440:28759441:+	+	182	8.51	12	8	12
chr1	28832730	28832731	Aluexon:5235	chr1:28832730:28832731:+	+	31	3.61	15	15	5
chr1	28872505	28872506	Aluexon:117	chr1:28872505:28872506:+	+	275	-20.71	15	15	7
chr12	88852375	88852376	Aluexon:4840	chr12:88852375:88852376:-	-	12	7.26	11	11	5
chr12	88975772	88975773	Aluexon:4839	chr12:88975772:88975773:+	+	24	11.44	10	10	5
chr12	8973285	8973286	Aluexon:723	chr12:8973285:8973286:-	-	39	-19.40	15	15	6
chr12	9028055	9028056	Aluexon:5305	chr12:9028055:9028056:+	+	40	11.62	15	15	8
chr1	29043978	29043979	Aluexon:70	chr1:29043978:29043979:+	+	281	-0.29	16	16	5
chr12	93398374	93398375	Aluexon:6707	chr12:93398374:93398375:-	-	194	9.18	7	4	7
chr12	93733512	93733513	Aluexon:825	chr12:93733512:93733513:-	-	35	4.79	6	6	5
chr12	93799763	93799764	Aluexon:826	chr12:93799763:93799764:-	-	317	-0.18	30	30	6
chr12	93867131	93867132	Aluexon:827	chr12:93867131:93867132:+	+	95	-1.48	9	9	5
chr12	93872132	93872133	Aluexon:828	chr12:93872132:93872133:+	+	101	-20.70	9	5	9
chr12	9390013	9390014	Aluexon:4806	chr12:9390013:9390014:+	+	232	-18.18	21	21	6
chr12	94129509	94129510	Aluexon:6708	chr12:94129509:94129510:-	-	8	10.28	5	5	4
chr12	94231065	94231066	Aluexon:4841	chr12:94231065:94231066:+	+	12	9.80	11	11	5
chr12	95273037	95273038	Aluexon:829	chr12:95273037:95273038:-	-	182	6.85	6	5	6
chr1	29547712	29547713	Aluexon:87	chr1:29547712:29547713:-	-	23	2.83	12	12	4
chr12	95875952	95875953	Aluexon:830	chr12:95875952:95875953:+	+	50	-12.29	6	3	6
chr12	96064794	96064795	Aluexon:6533	chr12:96064794:96064795:+	+	2	-1.11	5	3	5
chr12	96437298	96437299	Aluexon:5731	chr12:96437298:96437299:-	-	113	-22.79	23	23	4
chr12	96933913	96933914	Aluexon:5313	chr12:96933913:96933914:+	+	38	-36.59	9	9	6
chr12	9846419	9846420	Aluexon:725	chr12:9846419:9846420:+	+	24	-4.23	26	6	26
chr12	98992736	98992737	Aluexon:4043	chr12:98992736:98992737:+	+	195	8.64	11	11	6
chr12	99058831	99058832	Aluexon:831	chr12:99058831:99058832:+	+	23	2.25	15	5	15
chr13	100170389	100170390	Aluexon:4866	chr13:100170389:100170390:+	+	29	2.51	7	7	5
chr13	100529850	100529851	Aluexon:6218	chr13:100529850:100529851:+	+	28	8.36	23	23	5
chr13	101930866	101930867	Aluexon:4054	chr13:101930866:101930867:-	-	33	3.01	24	24	5
chr13	103259980	103259981	Aluexon:979	chr13:103259980:103259981:+	+	30	3.95	7	4	7
chr13	103269360	103269361	Aluexon:4867	chr13:103269360:103269361:+	+	110	0.42	12	12	12
chr13	106119957	106119958	Aluexon:5325	chr13:106119957:106119958:+	+	23	2.14	18	16	18
chr13	109538493	109538494	Aluexon:5326	chr13:109538493:109538494:+	+	158	-13.52	11	11	6
chr13	111341191	111341192	Aluexon:984	chr13:111341191:111341192:-	-	92	-15.79	6	6	4
chr13	111374195	111374196	Aluexon:985	chr13:111374195:111374196:+	+	283	-0.70	21	21	5
chr13	111564118	111564119	Aluexon:982	chr13:111564118:111564119:-	-	33	3.67	7	7	5
chr13	114008200	114008201	Aluexon:986	chr13:114008200:114008201:-	-	202	8.74	7	7	7
chr13	114567981	114567982	Aluexon:6549	chr13:114567981:114567982:+	+	29	9.60	8	5	8
chr13	115096252	115096253	Aluexon:983	chr13:115096252:115096253:-	-	24	-11.69	6	6	5
chr1	31299464	31299465	Aluexon:71	chr1:31299464:31299465:+	+	94	-25.37	5	5	5
chr1	31427817	31427818	Aluexon:72	chr1:31427817:31427818:-	-	127	-13.12	9	9	9
chr1	31427907	31427908	Aluexon:73	chr1:31427907:31427908:-	-	37	-2.04	9	9	9
chr1	31442123	31442124	Aluexon:3987	chr1:31442123:31442124:-	-	65	7.43	20	20	5
chr1	31734020	31734021	Aluexon:76	chr1:31734020:31734021:-	-	195	4.02	15	7	15
chr1	31734023	31734024	Aluexon:77	chr1:31734023:31734024:-	-	192	7.28	15	7	15
chr1	31804008	31804009	Aluexon:4251	chr1:31804008:31804009:+	+	22	2.47	12	12	10
chr1	31847055	31847056	Aluexon:74	chr1:31847055:31847056:+	+	18	8.68	6	6	5
chr1	31904166	31904167	Aluexon:4252	chr1:31904166:31904167:+	+	188	8.99	14	6	14
chr13	19483108	19483109	Aluexon:6538	chr13:19483108:19483109:+	+	20	6.39	6	2	6
chr13	20205628	20205629	Aluexon:4048	chr13:20205628:20205629:+	+	148	9.83	18	1	18
chr13	20210729	20210730	Aluexon:935	chr13:20210729:20210730:+	+	106	-23.96	12	12	6
chr13	20415969	20415970	Aluexon:937	chr13:20415969:20415970:+	+	12	-7.89	10	10	5
chr13	21473074	21473075	Aluexon:4852	chr13:21473074:21473075:-	-	167	-12.44	7	4	7
chr13	21715829	21715830	Aluexon:4049	chr13:21715829:21715830:+	+	11	-0.01	5	5	5
chr1	322036	322037	Aluexon:2	chr1:322036:322037:+	+	27	3.98	9	9	4
chr13	22108215	22108216	Aluexon:932	chr13:22108215:22108216:-	-	16	10.57	15	15	6
chr13	22225804	22225805	Aluexon:933	chr13:22225804:22225805:-	-	29	11.53	7	7	5
chr13	23470641	23470642	Aluexon:934	chr13:23470641:23470642:-	-	15	9.84	14	14	5
chr13	24460046	24460047	Aluexon:4853	chr13:24460046:24460047:-	-	26	8.79	16	16	12
chr13	24482513	24482514	Aluexon:6710	chr13:24482513:24482514:-	-	27	9.33	11	11	9
chr13	24483380	24483381	Aluexon:6711	chr13:24483380:24483381:-	-	36	4.62	17	17	6
chr13	25141420	25141421	Aluexon:6217	chr13:25141420:25141421:+	+	22	9.91	18	18	6
chr13	25160598	25160599	Aluexon:939	chr13:25160598:25160599:+	+	168	5.80	5	5	5
chr1	32541746	32541747	Aluexon:78	chr1:32541746:32541747:+	+	45	-21.06	25	25	5
chr13	25516246	25516247	Aluexon:941	chr13:25516246:25516247:-	-	27	13.51	26	26	5
chr1	32591670	32591671	Aluexon:4253	chr1:32591670:32591671:+	+	44	7.58	6	6	3
chr1	32699902	32699903	Aluexon:5660	chr1:32699902:32699903:-	-	23	4.74	17	17	5
chr13	27794992	27794993	Aluexon:4854	chr13:27794992:27794993:-	-	29	4.62	18	18	6
chr13	27812534	27812535	Aluexon:940	chr13:27812534:27812535:-	-	17	13.30	11	11	5
chr13	27844462	27844463	Aluexon:6539	chr13:27844462:27844463:+	+	264	-10.30	16	16	5
chr1	32825067	32825068	Aluexon:3983	chr1:32825067:32825068:+	+	178	9.43	8	8	7
chr1	32834939	32834940	Aluexon:86	chr1:32834939:32834940:-	-	183	7.57	7	5	7
chr13	28538686	28538687	Aluexon:943	chr13:28538686:28538687:-	-	181	-13.92	23	23	6
chr1	33001770	33001771	Aluexon:81	chr1:33001770:33001771:+	+	252	-20.77	8	6	8
chr1	33002084	33002085	Aluexon:82	chr1:33002084:33002085:+	+	32	11.18	16	16	9
chr1	33044327	33044328	Aluexon:3984	chr1:33044327:33044328:+	+	6	-0.38	8	3	8
chr1	33074928	33074929	Aluexon:83	chr1:33074928:33074929:-	-	6	9.80	6	5	6
chr13	30941854	30941855	Aluexon:6712	chr13:30941854:30941855:-	-	22	3.76	7	7	5
chr13	31229119	31229120	Aluexon:944	chr13:31229119:31229120:+	+	38	5.72	11	11	5
chr1	33126205	33126206	Aluexon:4262	chr1:33126205:33126206:+	+	197	6.65	14	8	14
chr1	33139058	33139059	Aluexon:88	chr1:33139058:33139059:+	+	22	4.49	13	13	7
chr13	31458197	31458198	Aluexon:6713	chr13:31458197:31458198:-	-	13	8.58	12	12	8
chr1	33150636	33150637	Aluexon:4263	chr1:33150636:33150637:+	+	17	6.18	6	6	6
chr13	32530464	32530465	Aluexon:6540	chr13:32530464:32530465:+	+	24	4.74	22	22	5
chr13	32910038	32910039	Aluexon:4050	chr13:32910038:32910039:+	+	21	9.37	6	6	5
chr13	32970126	32970127	Aluexon:945	chr13:32970126:32970127:+	+	29	11.15	28	28	5
chr1	33308215	33308216	Aluexon:111	chr1:33308215:33308216:+	+	19	2.75	7	7	7
chr13	33257476	33257477	Aluexon:4855	chr13:33257476:33257477:+	+	24	4.74	22	22	5
chr13	33383778	33383779	Aluexon:6714	chr13:33383778:33383779:-	-	183	10.42	19	7	19
chr1	33566823	33566824	Aluexon:79	chr1:33566823:33566824:+	+	17	9.61	9	6	9
chr1	33570325	33570326	Aluexon:80	chr1:33570325:33570326:+	+	4	4.16	8	4	8
chr1	33630576	33630577	Aluexon:84	chr1:33630576:33630577:+	+	182	10.07	17	4	17
chr13	37549990	37549991	Aluexon:4856	chr13:37549990:37549991:-	-	142	5.24	13	13	5
chr13	37550102	37550103	Aluexon:4857	chr13:37550102:37550103:-	-	30	-2.31	13	13	5
chr13	39153343	39153344	Aluexon:6541	chr13:39153343:39153344:+	+	182	6.93	20	3	20
chr13	41048232	41048233	Aluexon:6715	chr13:41048232:41048233:-	-	26	6.71	14	14	5
chr13	41486859	41486860	Aluexon:6716	chr13:41486859:41486860:-	-	197	7.09	14	14	10
chr13	41525837	41525838	Aluexon:952	chr13:41525837:41525838:-	-	182	5.20	12	12	6
chr13	41801257	41801258	Aluexon:946	chr13:41801257:41801258:-	-	176	7.39	13	13	6
chr13	41801381	41801382	Aluexon:4051	chr13:41801381:41801382:-	-	52	7.19	13	13	6
chr13	41809250	41809251	Aluexon:6542	chr13:41809250:41809251:+	+	22	4.19	16	16	3
chr13	41831932	41831933	Aluexon:947	chr13:41831932:41831933:-	-	16	9.39	8	5	8
chr13	41831933	41831934	Aluexon:949	chr13:41831933:41831934:-	-	15	3.39	8	5	8
chr13	41836467	41836468	Aluexon:948	chr13:41836467:41836468:-	-	29	3.42	19	19	7
chr13	42439098	42439099	Aluexon:4858	chr13:42439098:42439099:-	-	46	4.30	20	20	7
chr13	43145714	43145715	Aluexon:6543	chr13:43145714:43145715:+	+	221	6.45	8	8	6
chr13	44430758	44430759	Aluexon:6398	chr13:44430758:44430759:-	-	32	3.01	14	14	6
chr13	45379166	45379167	Aluexon:6717	chr13:45379166:45379167:-	-	22	7.75	11	11	3
chr13	45575836	45575837	Aluexon:950	chr13:45575836:45575837:+	+	24	12.41	10	10	5
chr13	45579307	45579308	Aluexon:951	chr13:45579307:45579308:+	+	86	-21.83	30	30	6
chr13	45917670	45917671	Aluexon:956	chr13:45917670:45917671:+	+	275	-36.45	7	4	7
chr13	45918462	45918463	Aluexon:953	chr13:45918462:45918463:+	+	32	4.42	6	6	4
chr13	45918492	45918493	Aluexon:958	chr13:45918492:45918493:+	+	62	-15.82	6	6	4
chr13	45918512	45918513	Aluexon:957	chr13:45918512:45918513:+	+	82	5.45	6	6	4
chr13	45926030	45926031	Aluexon:954	chr13:45926030:45926031:+	+	28	6.85	8	5	8
chr13	45943934	45943935	Aluexon:955	chr13:45943934:45943935:+	+	194	4.84	8	8	5
chr13	45986073	45986074	Aluexon:5737	chr13:45986073:45986074:-	-	24	9.15	18	18	3
chr13	48589384	48589385	Aluexon:960	chr13:48589384:48589385:-	-	29	2.71	7	7	7
chr13	48627627	48627628	Aluexon:961	chr13:48627627:48627628:-	-	182	5.33	7	3	7
chr13	48651576	48651577	Aluexon:6544	chr13:48651576:48651577:+	+	40	9.00	8	8	5
chr13	48996926	48996927	Aluexon:6718	chr13:48996926:48996927:-	-	25	10.03	10	10	6
chr13	49809184	49809185	Aluexon:962	chr13:49809184:49809185:-	-	16	7.70	10	10	4
chr13	50005721	50005722	Aluexon:959	chr13:50005721:50005722:-	-	148	-29.53	9	9	6
chr13	50069799	50069800	Aluexon:5320	chr13:50069799:50069800:+	+	195	-20.25	7	7	5
chr13	50154720	50154721	Aluexon:963	chr13:50154720:50154721:-	-	18	12.10	6	6	5
chr13	50242705	50242706	Aluexon:964	chr13:50242705:50242706:-	-	25	11.64	10	10	7
chr13	50494358	50494359	Aluexon:4859	chr13:50494358:50494359:-	-	69	-1.34	7	7	5
chr13	50505917	50505918	Aluexon:4860	chr13:50505917:50505918:-	-	150	6.28	6	2	6
chr13	50592957	50592958	Aluexon:970	chr13:50592957:50592958:+	+	29	5.41	5	3	5
chr13	50822435	50822436	Aluexon:5321	chr13:50822435:50822436:+	+	14	1.65	12	12	5
chr13	51049314	51049315	Aluexon:971	chr13:51049314:51049315:+	+	29	5.42	5	5	5
chr13	52042906	52042907	Aluexon:967	chr13:52042906:52042907:+	+	24	10.14	5	5	5
chr13	52656448	52656449	Aluexon:6719	chr13:52656448:52656449:-	-	11	11.09	10	10	5
chr13	52743439	52743440	Aluexon:4861	chr13:52743439:52743440:-	-	21	12.21	8	8	7
chr13	53031143	53031144	Aluexon:968	chr13:53031143:53031144:+	+	110	-12.50	13	13	5
chr13	53235608	53235609	Aluexon:969	chr13:53235608:53235609:+	+	207	3.60	9	9	7
chr1	35455912	35455913	Aluexon:89	chr1:35455912:35455913:-	-	195	3.58	9	9	5
chr1	35481	35482	Aluexon:6668	chr1:35481:35482:-	-	17	6.60	6	6	5
chr13	55350568	55350569	Aluexon:4052	chr13:55350568:55350569:+	+	17	10.76	9	9	5
chr1	35558457	35558458	Aluexon:90	chr1:35558457:35558458:+	+	235	-12.50	6	4	6
chr1	35565351	35565352	Aluexon:3985	chr1:35565351:35565352:+	+	8	9.23	5	5	4
chr1	35574360	35574361	Aluexon:91	chr1:35574360:35574361:+	+	60	-17.87	24	24	6
chr1	35771163	35771164	Aluexon:4255	chr1:35771163:35771164:+	+	20	11.26	9	9	6
chr13	58236179	58236180	Aluexon:4864	chr13:58236179:58236180:+	+	166	7.35	6	6	5
chr1	35850462	35850463	Aluexon:93	chr1:35850462:35850463:+	+	32	6.40	18	18	8
chr1	36408725	36408726	Aluexon:92	chr1:36408725:36408726:+	+	120	-17.65	11	11	7
chr1	36438481	36438482	Aluexon:4256	chr1:36438481:36438482:+	+	192	10.07	21	8	21
chr13	64577598	64577599	Aluexon:5738	chr13:64577598:64577599:-	-	28	5.07	7	7	5
chr1	3654418	3654419	Aluexon:12	chr1:3654418:3654419:-	-	20	4.35	9	9	5
chr1	36551304	36551305	Aluexon:94	chr1:36551304:36551305:+	+	201	2.24	25	25	5
chr1	36661270	36661271	Aluexon:95	chr1:36661270:36661271:+	+	22	13.34	14	14	8
chr1	36704350	36704351	Aluexon:4265	chr1:36704350:36704351:+	+	49	4.42	7	7	6
chr1	36710791	36710792	Aluexon:4264	chr1:36710791:36710792:+	+	23	3.36	17	17	7
chr1	36858088	36858089	Aluexon:103	chr1:36858088:36858089:-	-	19	10.46	5	5	5
chr13	73478598	73478599	Aluexon:5322	chr13:73478598:73478599:+	+	31	6.26	25	25	5
chr13	74993578	74993579	Aluexon:6545	chr13:74993578:74993579:+	+	22	5.15	6	3	6
chr13	76200905	76200906	Aluexon:972	chr13:76200905:76200906:+	+	174	8.51	7	7	7
chr13	76204641	76204642	Aluexon:4862	chr13:76204641:76204642:-	-	188	6.53	6	6	6
chr13	76447986	76447987	Aluexon:6546	chr13:76447986:76447987:+	+	36	5.33	29	29	9
chr13	77574511	77574512	Aluexon:4863	chr13:77574511:77574512:-	-	26	5.04	20	20	8
chr1	3776982	3776983	Aluexon:9	chr1:3776982:3776983:+	+	185	-5.39	6	5	6
chr1	3782846	3782847	Aluexon:5224	chr1:3782846:3782847:+	+	52	8.10	5	5	5
chr1	3789576	3789577	Aluexon:8	chr1:3789576:3789577:+	+	17	11.18	5	5	4
chr1	37922060	37922061	Aluexon:6671	chr1:37922060:37922061:-	-	185	6.53	6	5	6
chr1	37996784	37996785	Aluexon:4257	chr1:37996784:37996785:-	-	275	-1.55	8	8	5
chr1	38342635	38342636	Aluexon:3986	chr1:38342635:38342636:-	-	120	-22.65	10	8	10
chr1	38407936	38407937	Aluexon:97	chr1:38407936:38407937:-	-	185	8.17	9	6	9
chr1	38456274	38456275	Aluexon:4258	chr1:38456274:38456275:-	-	191	7.58	18	18	5
chr13	85136497	85136498	Aluexon:6547	chr13:85136497:85136498:+	+	54	3.10	9	6	9
chr1	38571302	38571303	Aluexon:98	chr1:38571302:38571303:+	+	28	11.88	14	9	14
chr13	88264739	88264740	Aluexon:973	chr13:88264739:88264740:-	-	174	9.77	18	4	18
chr13	91555764	91555765	Aluexon:6720	chr13:91555764:91555765:-	-	22	3.02	5	5	5
chr13	91563708	91563709	Aluexon:6721	chr13:91563708:91563709:-	-	29	11.20	16	16	4
chr13	92458308	92458309	Aluexon:4865	chr13:92458308:92458309:+	+	32	0.74	30	30	6
chr13	93358312	93358313	Aluexon:974	chr13:93358312:93358313:-	-	25	8.02	16	5	16
chr1	39379210	39379211	Aluexon:102	chr1:39379210:39379211:+	+	17	10.16	14	14	4
chr13	95265724	95265725	Aluexon:975	chr13:95265724:95265725:+	+	17	10.62	8	8	4
chr13	95583314	95583315	Aluexon:6548	chr13:95583314:95583315:+	+	35	8.75	14	14	4
chr13	95748433	95748434	Aluexon:6722	chr13:95748433:95748434:-	-	19	10.74	11	11	7
chr13	95809576	95809577	Aluexon:977	chr13:95809576:95809577:-	-	162	7.28	14	3	14
chr1	39587983	39587984	Aluexon:5236	chr1:39587983:39587984:+	+	59	-26.41	17	17	6
chr13	95921676	95921677	Aluexon:5739	chr13:95921676:95921677:-	-	11	2.17	10	10	3
chr13	96357906	96357907	Aluexon:976	chr13:96357906:96357907:+	+	132	-9.65	14	14	6
chr1	39726060	39726061	Aluexon:99	chr1:39726060:39726061:+	+	36	6.89	15	15	7
chr13	98653898	98653899	Aluexon:5323	chr13:98653898:98653899:+	+	153	-13.71	5	3	5
chr13	98811744	98811745	Aluexon:981	chr13:98811744:98811745:+	+	18	3.97	16	16	5
chr13	99077692	99077693	Aluexon:980	chr13:99077692:99077693:+	+	49	5.72	10	10	5
chr13	99537690	99537691	Aluexon:5740	chr13:99537690:99537691:-	-	92	8.51	12	12	7
chr13	99883686	99883687	Aluexon:5324	chr13:99883686:99883687:+	+	26	4.74	24	24	5
chr1	39989568	39989569	Aluexon:100	chr1:39989568:39989569:-	-	77	4.51	5	5	4
chr1	39989608	39989609	Aluexon:4259	chr1:39989608:39989609:-	-	37	4.78	5	5	4
chr13	99939806	99939807	Aluexon:978	chr13:99939806:99939807:+	+	128	-24.47	21	10	21
chr1	40037377	40037378	Aluexon:104	chr1:40037377:40037378:-	-	170	8.40	7	4	7
chr1	40227988	40227989	Aluexon:112	chr1:40227988:40227989:+	+	83	4.51	5	5	4
chr1	40317444	40317445	Aluexon:105	chr1:40317444:40317445:-	-	192	7.17	17	17	8
chr1	40725020	40725021	Aluexon:106	chr1:40725020:40725021:+	+	0	7.57	5	4	5
chr14	100316459	100316460	Aluexon:1113	chr14:100316459:100316460:+	+	172	8.43	15	2	15
chr14	100760196	100760197	Aluexon:1118	chr14:100760196:100760197:-	-	271	-0.35	8	5	8
chr14	100804020	100804021	Aluexon:1115	chr14:100804020:100804021:-	-	204	8.93	17	7	17
chr14	100831885	100831886	Aluexon:1114	chr14:100831885:100831886:-	-	51	-5.52	21	21	5
chr1	41010067	41010068	Aluexon:109	chr1:41010067:41010068:+	+	36	2.87	7	7	5
chr1	41010086	41010087	Aluexon:108	chr1:41010086:41010087:+	+	55	5.71	7	7	5
chr14	102262242	102262243	Aluexon:6223	chr14:102262242:102262243:+	+	80	-16.40	6	6	5
chr14	102363756	102363757	Aluexon:1116	chr14:102363756:102363757:+	+	17	1.09	15	15	4
chr14	102387428	102387429	Aluexon:1117	chr14:102387428:102387429:+	+	36	4.19	31	31	5
chr14	102788955	102788956	Aluexon:4890	chr14:102788955:102788956:+	+	47	7.34	5	5	4
chr14	102801268	102801269	Aluexon:5339	chr14:102801268:102801269:+	+	180	-17.48	8	5	8
chr14	103654607	103654608	Aluexon:6727	chr14:103654607:103654608:-	-	26	13.02	12	12	3
chr14	103907805	103907806	Aluexon:1120	chr14:103907805:103907806:+	+	194	5.50	8	7	8
chr14	103935538	103935539	Aluexon:1121	chr14:103935538:103935539:+	+	68	10.58	6	6	5
chr14	104045706	104045707	Aluexon:1132	chr14:104045706:104045707:+	+	13	9.17	6	6	5
chr14	104148944	104148945	Aluexon:6405	chr14:104148944:104148945:-	-	101	8.57	8	8	5
chr14	104150352	104150353	Aluexon:6406	chr14:104150352:104150353:-	-	163	-8.47	7	3	7
chr14	104203676	104203677	Aluexon:1125	chr14:104203676:104203677:-	-	260	-18.04	15	8	15
chr14	104311029	104311030	Aluexon:1124	chr14:104311029:104311030:-	-	54	-25.40	7	7	5
chr14	104350227	104350228	Aluexon:1122	chr14:104350227:104350228:-	-	13	8.66	11	11	2
chr14	104380970	104380971	Aluexon:1123	chr14:104380970:104380971:-	-	232	8.85	20	20	11
chr14	104978198	104978199	Aluexon:6407	chr14:104978198:104978199:-	-	24	-6.09	18	18	5
chr14	105203267	105203268	Aluexon:4891	chr14:105203267:105203268:+	+	17	8.69	13	13	6
chr14	105565054	105565055	Aluexon:1126	chr14:105565054:105565055:+	+	16	1.94	10	10	4
chr14	106340500	106340501	Aluexon:5749	chr14:106340500:106340501:-	-	221	-4.91	5	5	4
chr14	106340529	106340530	Aluexon:5750	chr14:106340529:106340530:-	-	192	-17.49	5	5	4
chr14	106340572	106340573	Aluexon:5751	chr14:106340572:106340573:-	-	149	-4.48	5	5	4
chr14	106400070	106400071	Aluexon:5752	chr14:106400070:106400071:-	-	240	2.04	9	9	5
chr14	106400161	106400162	Aluexon:5753	chr14:106400161:106400162:-	-	149	-6.18	9	9	5
chr14	106400295	106400296	Aluexon:5754	chr14:106400295:106400296:-	-	15	-9.79	9	9	5
chr14	106429236	106429237	Aluexon:5755	chr14:106429236:106429237:-	-	259	-11.87	6	6	5
chr14	106429304	106429305	Aluexon:5756	chr14:106429304:106429305:-	-	191	-2.64	6	6	5
chr14	106429383	106429384	Aluexon:5757	chr14:106429383:106429384:-	-	112	-0.49	6	6	5
chr14	106452260	106452261	Aluexon:5758	chr14:106452260:106452261:-	-	225	-15.22	17	17	5
chr14	106452340	106452341	Aluexon:5759	chr14:106452340:106452341:-	-	145	-24.14	17	17	5
chr14	106475228	106475229	Aluexon:5760	chr14:106475228:106475229:-	-	211	-12.68	9	9	7
chr14	106475364	106475365	Aluexon:5761	chr14:106475364:106475365:-	-	75	-12.70	9	9	7
chr14	106485915	106485916	Aluexon:5762	chr14:106485915:106485916:-	-	209	-29.67	27	27	5
chr14	106496518	106496519	Aluexon:5763	chr14:106496518:106496519:-	-	135	-1.35	6	3	6
chr14	106499578	106499579	Aluexon:5764	chr14:106499578:106499579:-	-	19	-1.56	7	7	5
chr14	106543060	106543061	Aluexon:5765	chr14:106543060:106543061:-	-	131	-1.05	19	19	6
chr14	106543138	106543139	Aluexon:5766	chr14:106543138:106543139:-	-	53	-22.58	19	19	6
chr14	106571831	106571832	Aluexon:5767	chr14:106571831:106571832:-	-	115	-14.65	6	6	5
chr14	106637975	106637976	Aluexon:5768	chr14:106637975:106637976:-	-	93	-11.58	7	7	6
chr14	106638014	106638015	Aluexon:5769	chr14:106638014:106638015:-	-	54	-23.62	7	7	6
chr14	106647446	106647447	Aluexon:5770	chr14:106647446:106647447:-	-	175	-12.77	22	22	5
chr14	106647469	106647470	Aluexon:5771	chr14:106647469:106647470:-	-	152	-7.40	22	22	5
