chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr13	27809220	27809221	AluID:224772	chr13:28785067:28785068	+	18	2.82	14	8	14
chr13	27847755	27847756	AluID:224783	chr13:28823603:28823604	+	22	4.51	10	10	6
chr13	27959762	27959763	AluID:224816	chr13:28934242:28934243	-	19	1.91	7	7	5
chr13	28050882	28050883	AluID:224839	-1	-	20	2.39	6	5	6
chr1	32821355	32821356	AluID:7499	chr1:33104901:33104902	-	22	3.88	12	12	5
chr13	28959205	28959206	AluID:224901	chr13:29925759:29925760	+	19	2.11	13	11	13
chr1	32983335	32983336	AluID:7592	chr1:33262976:33262977	-	22	-6.03	12	12	4
chr13	30134399	30134400	AluID:225007	chr13:31094451:31094452	-	19	-4.96	8	8	5
chr13	30163103	30163104	AluID:225018	-1	-	20	0.70	6	3	6
chr13	30196440	30196441	AluID:225028	chr13:31156770:31156771	-	19	12.22	21	21	6
chr13	30270288	30270289	AluID:225050	chr13:31228546:31228547	+	22	-4.56	24	24	4
chr1	33032385	33032386	AluID:7629	1	+	20	3.87	16	16	5
chr1	33050600	33050601	AluID:7632	-1	-	20	1.85	3	2	3
chr13	30568786	30568787	AluID:225064	1	+	20	-3.32	6	3	6
chr13	31867466	31867467	AluID:225137	1	+	20	2.14	10	10	5
chr13	31965058	31965059	AluID:225153	chr13:32897308:32897309	+	19	1.99	15	15	7
chr13	32010647	32010648	AluID:225169	1	+	20	-0.48	6	4	6
chr1	33230717	33230718	AluID:7684	chr1:33510232:33510233	-	22	-5.44	15	15	5
chr13	32347980	32347981	AluID:225267	chr13:33278332:33278333	+	18	-1.20	14	14	5
chr1	33236189	33236190	AluID:7686	chr1:33515680:33515681	-	22	0.32	9	9	6
chr13	32366239	32366240	AluID:225275	chr13:33298728:33298729	+	21	-0.26	7	7	5
chr13	32394534	32394535	AluID:225279	1	+	20	-1.78	7	2	7
chr13	32401663	32401664	AluID:225280	chr13:33334126:33334127	+	18	-17.73	24	24	6
chr1	33264242	33264243	AluID:7703	chr1:33545746:33545747	-	22	-15.78	5	5	4
chr13	32690003	32690004	AluID:225284	chr13:33616841:33616842	+	19	-1.26	9	9	4
chr1	33283349	33283350	AluID:7710	chr1:33564391:33564392	+	19	-16.47	10	10	5
chr13	32870254	32870255	AluID:225313	chr13:33794834:33794835	-	21	-2.17	6	6	6
chr1	33298980	33298981	AluID:7720	chr1:33579962:33579963	+	21	-5.15	15	15	6
chr13	34628897	34628898	AluID:225351	chr13:35556459:35556460	+	19	-4.28	11	11	6
chr13	35811790	35811791	AluID:225474	chr13:36759610:36759611	-	19	-1.53	6	6	5
chr13	36606024	36606025	AluID:225554	chr13:37555115:37555116	-	21	0.32	6	5	6
chr13	36655999	36656000	AluID:225561	chr13:37603671:37603672	-	18	0.01	6	6	5
chr1	33676015	33676016	AluID:7747	chr1:33951027:33951028	+	22	4.11	8	6	8
chr13	38460030	38460031	AluID:225618	chr13:39374799:39374800	+	19	-20.96	6	6	6
chr1	34174680	34174681	AluID:7777	-1	-	20	3.80	11	11	6
chr1	34296550	34296551	AluID:7790	chr1:34575641:34575642	-	21	2.79	22	22	6
chr13	45094317	45094318	AluID:226262	chr13:45988733:45988734	-	21	-9.69	5	4	5
chr13	46348296	46348297	AluID:226406	chr13:47234189:47234190	+	21	3.96	21	21	8
chr13	46397137	46397138	AluID:226413	1	+	20	3.65	15	15	4
chr1	3464609	3464610	AluID:570	chr1:3576279:3576280	+	21	-15.14	7	5	7
chr13	47700105	47700106	AluID:226459	chr13:48568703:48568704	-	22	2.79	19	19	5
chr13	48907440	48907441	AluID:226590	chr13:49773182:49773183	+	19	0.54	13	13	5
chr13	49217733	49217734	AluID:226669	chr13:50077877:50077878	+	18	-1.51	7	6	7
chr13	49239236	49239237	AluID:226680	chr13:50098630:50098631	+	19	7.74	15	15	5
chr13	49395906	49395907	AluID:226723	chr13:50253134:50253135	-	18	-3.96	31	31	7
chr13	49401601	49401602	AluID:226726	chr13:50258799:50258800	-	18	-19.86	6	6	5
chr13	49743980	49743981	AluID:226795	chr13:50593288:50593289	+	18	-6.13	12	12	5
chr13	49880397	49880398	AluID:226818	chr13:50729489:50729490	+	18	1.53	21	11	21
chr13	50359560	50359561	AluID:226870	chr13:51203288:51203289	+	22	-1.54	5	5	5
chr13	50567006	50567007	AluID:226888	chr13:51410816:51410817	-	19	-4.54	11	11	5
chr13	51522171	51522172	AluID:226953	chr13:52362985:52362986	-	18	-9.73	13	13	8
chr13	51678642	51678643	AluID:226954	chr13:52514779:52514780	-	21	-5.20	NA	12	NA
chr13	51872783	51872784	AluID:227019	chr13:52713036:52713037	-	18	-2.19	6	2	6
chr1	35196434	35196435	AluID:7853	chr1:35470648:35470649	-	18	2.14	5	5	5
chr13	52353987	52353988	AluID:227089	-1	-	20	0.64	12	12	6
chr1	35277288	35277289	AluID:7888	chr1:35547956:35547957	+	19	0.85	NA	16	NA
chr1	35374363	35374364	AluID:7924	chr1:35642470:35642471	-	19	0.30	9	9	9
chr1	35387462	35387463	AluID:7929	chr1:35655551:35655552	-	22	4.04	19	19	6
chr1	35503656	35503657	AluID:7963	chr1:35771078:35771079	+	19	-14.90	9	8	9
chr1	35542767	35542768	AluID:7993	chr1:35809670:35809671	+	19	-5.52	10	10	5
chr1	35602897	35602898	AluID:8017	chr1:35868902:35868903	+	22	-0.85	6	6	5
chr1	3563585	3563586	AluID:579	chr1:3674526:3674527	+	22	3.05	6	3	6
chr1	3564124	3564125	AluID:582	chr1:3675069:3675070	+	18	-15.73	7	6	7
chr1	35694898	35694899	AluID:8044	chr1:35960055:35960056	-	21	-1.01	6	6	6
chr1	35714254	35714255	AluID:8055	chr1:35979216:35979217	-	22	1.07	6	6	5
chr1	35719623	35719624	AluID:8057	-1	-	20	2.79	21	21	6
chr1	35783416	35783417	AluID:8078	chr1:36048255:36048256	+	18	-0.52	13	12	13
chr1	35835059	35835060	AluID:8102	chr1:36098491:36098492	-	19	-2.15	5	5	5
chr13	59736550	59736551	AluID:227152	chr13:60625752:60625753	-	22	-9.15	7	7	5
chr13	59834540	59834541	AluID:227167	chr13:60723898:60723899	-	19	-9.39	8	8	4
chr13	59844414	59844415	AluID:227168	chr13:60733766:60733767	-	21	-4.53	14	14	5
chr13	60090952	60090953	AluID:227170	chr13:60976845:60976846	+	22	-4.86	19	19	5
chr1	36012794	36012795	AluID:8127	1	+	20	9.34	5	5	5
chr1	36043836	36043837	AluID:8153	chr1:36310817:36310818	+	22	0.16	15	15	4
chr1	36120997	36120998	AluID:8184	chr1:36384163:36384164	+	18	-0.40	5	4	5
chr1	36137071	36137072	AluID:8186	chr1:36400260:36400261	+	22	-8.18	12	12	6
chr1	36158490	36158491	AluID:8206	chr1:36421211:36421212	+	18	0.25	15	15	6
chr1	36205739	36205740	AluID:8223	chr1:36468429:36468430	+	22	-1.84	NA	3	NA
chr1	36225976	36225977	AluID:8234	chr1:36487683:36487684	+	21	2.49	21	21	7
chr1	36258133	36258134	AluID:8259	1	+	20	-5.74	30	30	5
chr1	36307145	36307146	AluID:8264	chr1:36567748:36567749	-	22	-11.93	6	4	6
chr1	36542024	36542025	AluID:8391	chr1:36791839:36791840	+	22	-5.09	NA	NA	5
chr13	66219343	66219344	AluID:227214	chr13:67046684:67046685	-	22	-10.90	6	4	6
chr13	66564045	66564046	AluID:227249	chr13:67398762:67398763	-	18	-3.53	8	4	8
chr13	66675551	66675552	AluID:227260	chr13:67510214:67510215	-	22	0.75	10	6	10
chr13	69693680	69693681	AluID:227312	chr13:70451158:70451159	-	18	-19.28	11	11	5
chr13	71594226	71594227	AluID:227374	-1	-	20	3.32	8	8	5
chr1	37209325	37209326	AluID:8446	chr1:37453886:37453887	-	22	2.33	5	4	5
chr13	72675229	72675230	AluID:227412	1	+	20	7.35	5	3	5
chr13	72782918	72782919	AluID:227430	chr13:73478587:73478588	+	22	-5.74	26	26	5
chr13	72814784	72814785	AluID:227446	chr13:73510203:73510204	+	21	-5.56	8	5	8
chr13	72880325	72880326	AluID:227462	chr13:73575783:73575784	+	19	-6.79	12	12	5
chr13	73930919	73930920	AluID:227520	-1	-	20	-7.23	6	6	5
chr13	73963050	73963051	AluID:227525	chr13:74645827:74645828	-	21	3.84	11	8	11
chr13	73993659	73993660	AluID:227534	chr13:74676358:74676359	-	22	-7.15	11	11	5
chr13	75360023	75360024	AluID:227582	chr13:76016922:76016923	-	21	-4.39	13	13	9
chr13	75365984	75365985	AluID:227583	-1	-	20	-4.90	12	12	6
chr13	75484589	75484590	AluID:227608	1	+	20	-15.39	6	6	6
chr13	75577247	75577248	AluID:227631	chr13:76225460:76225461	+	22	-5.02	14	14	5
chr13	75713928	75713929	AluID:227656	chr13:76360525:76360526	+	22	-4.76	NA	20	NA
chr13	77108213	77108214	AluID:227693	-1	-	20	-4.09	8	8	4
chr13	77236778	77236779	AluID:227719	chr13:77877467:77877468	-	21	-1.01	5	4	5
chr1	37769990	37769991	AluID:8468	chr1:38005301:38005302	-	19	2.84	6	6	5
chr1	37781025	37781026	AluID:8480	chr1:38016314:38016315	-	21	1.85	10	10	5
chr1	37854957	37854958	AluID:8501	chr1:38089382:38089383	-	22	7.35	9	9	4
chr13	78623629	78623630	AluID:227749	chr13:79217914:79217915	-	18	1.43	11	11	5
chr13	79325022	79325023	AluID:227752	-1	-	20	0.73	15	15	6
chr1	37973563	37973564	AluID:8528	chr1:38205756:38205757	-	18	-0.91	8	8	6
chr1	37981030	37981031	AluID:8533	-1	-	20	3.97	17	17	6
chr1	38048640	38048641	AluID:8546	-1	-	20	2.90	12	12	5
chr1	38108677	38108678	AluID:8582	-1	-	20	2.79	21	21	6
chr1	38140717	38140718	AluID:8611	chr1:38369542:38369543	-	18	7.64	13	7	13
chr1	38180175	38180176	AluID:8648	chr1:38410791:38410792	-	18	-21.30	8	8	4
chr1	39079370	39079371	AluID:8703	chr1:39309384:39309385	-	22	3.06	16	16	6
chr1	39082775	39082776	AluID:8704	chr1:39312790:39312791	-	18	-5.22	12	8	12
chr1	39136739	39136740	AluID:8735	chr1:39366286:39366287	-	21	3.09	8	8	5
chr1	39164620	39164621	AluID:8758	chr1:39392492:39392493	-	21	-6.99	6	4	6
chr13	91753164	91753165	AluID:227805	chr13:92232338:92232339	+	22	-13.36	5	4	5
chr1	39249557	39249558	AluID:8775	chr1:39465537:39465538	+	22	2.72	14	14	7
chr13	92686972	92686973	AluID:227920	chr13:93160243:93160244	+	18	-7.74	6	6	6
chr13	93484475	93484476	AluID:227960	1	+	20	3.67	12	12	5
chr13	93494261	93494262	AluID:227962	1	+	20	-11.54	11	11	4
chr13	93903753	93903754	AluID:228002	chr13:94380833:94380834	+	19	-1.57	5	5	5
chr1	39402761	39402762	AluID:8829	chr1:39605638:39605639	+	22	-7.65	15	15	6
chr1	39412763	39412764	AluID:8834	chr1:39615722:39615723	+	19	-6.98	13	13	7
chr13	94637618	94637619	AluID:228064	chr13:95100476:95100477	-	21	-3.02	5	2	5
chr1	39476522	39476523	AluID:8869	chr1:39677139:39677140	+	21	-5.91	5	5	4
chr13	94768264	94768265	AluID:228077	chr13:95238051:95238052	-	19	1.22	17	17	6
chr1	39510011	39510012	AluID:8899	1	+	20	2.96	12	12	5
chr13	95224349	95224350	AluID:228089	chr13:95676461:95676462	-	22	1.03	16	16	5
chr13	95226484	95226485	AluID:228090	chr13:95678499:95678500	-	21	-5.70	7	7	4
chr13	95249825	95249826	AluID:228096	chr13:95701917:95701918	-	19	0.40	7	7	5
chr13	95384811	95384812	AluID:228143	chr13:95836154:95836155	-	21	-13.93	9	9	7
chr13	95408038	95408039	AluID:228151	chr13:95862576:95862577	-	22	-1.17	8	7	8
chr13	95426730	95426731	AluID:228162	chr13:95881011:95881012	-	21	3.18	NA	10	NA
chr13	95428730	95428731	AluID:228164	chr13:95883028:95883029	-	21	-0.38	5	5	5
chr13	95485669	95485670	AluID:228202	chr13:95939219:95939220	-	21	-5.50	7	7	5
chr13	95486282	95486283	AluID:228204	chr13:95939832:95939833	-	21	-5.22	14	14	5
chr13	95494087	95494088	AluID:228217	chr13:95947219:95947220	-	18	0.72	6	6	6
chr13	95821048	95821049	AluID:228295	chr13:96269459:96269460	-	21	4.69	17	17	5
chr13	95901907	95901908	AluID:228311	chr13:96352407:96352408	+	22	-3.37	6	4	6
chr13	96123998	96123999	AluID:228350	chr13:96575108:96575109	-	21	-0.29	7	7	6
chr13	96208855	96208856	AluID:228359	chr13:96658884:96658885	-	22	-8.14	17	17	5
chr13	96220909	96220910	AluID:228362	chr13:96670778:96670779	-	19	-0.36	7	7	6
chr13	96335675	96335676	AluID:228371	chr13:96785414:96785415	+	19	-13.75	8	6	8
chr13	96442893	96442894	AluID:228389	chr13:96894049:96894050	+	18	-4.46	11	11	6
chr1	39663653	39663654	AluID:8975	1	+	20	2.11	20	20	6
chr13	96738391	96738392	AluID:228428	chr13:97193301:97193302	+	18	-2.05	6	5	6
chr13	97460823	97460824	AluID:228459	chr13:97900420:97900421	+	22	-10.30	5	4	5
chr1	39768676	39768677	AluID:8997	chr1:39966343:39966344	+	21	2.15	6	5	6
chr13	98207939	98207940	AluID:228507	chr13:98654275:98654276	+	19	2.26	10	10	6
chr1	39840313	39840314	AluID:9008	chr1:40033932:40033933	-	21	-6.03	20	20	6
chr13	98580467	98580468	AluID:228605	chr13:99016010:99016011	+	22	-5.40	6	6	5
chr13	98682445	98682446	AluID:228619	chr13:99114531:99114532	-	19	-1.13	3	2	3
chr13	98689970	98689971	AluID:228621	chr13:99121787:99121788	-	18	-11.21	9	9	5
chr13	98772023	98772024	AluID:228633	chr13:99199792:99199793	-	18	-1.57	5	4	5
chr13	99160169	99160170	AluID:228690	chr13:99577428:99577429	-	19	-1.73	5	5	5
chr13	99268593	99268594	AluID:228708	-1	-	20	-3.21	20	20	10
chr13	99547395	99547396	AluID:228751	1	+	20	-0.09	8	7	8
chr13_GL392075_random	1626422	1626423	AluID:225696	chr13:41149441:41149442	-	18	-23.67	14	5	14
chr13_GL392075_random	1666556	1666557	AluID:225700	-1	-	20	-12.02	5	3	5
chr13_GL392075_random	1994218	1994219	AluID:225750	chr13:41513454:41513455	-	22	-6.48	7	7	6
chr13_GL392075_random	2290394	2290395	AluID:225800	chr13:41804232:41804233	-	19	-3.00	12	12	5
chr13_GL392075_random	2326854	2326855	AluID:225816	chr13:41836918:41836919	-	18	-16.40	7	7	6
chr13_GL392075_random	2806949	2806950	AluID:225869	chr13:42337221:42337222	-	21	-16.01	6	6	4
chr13_GL392075_random	2814424	2814425	AluID:225871	chr13:42344581:42344582	-	22	-7.81	12	12	7
chr13_GL392075_random	2938394	2938395	AluID:225898	chr13:42467989:42467990	-	18	-4.18	5	3	5
chr13_GL392075_random	4110134	4110135	AluID:225995	chr13:43637174:43637175	+	19	-28.07	6	6	5
chr13_GL392075_random	4516256	4516257	AluID:226028	chr13:44034118:44034119	-	18	-18.95	7	6	7
chr13_GL392075_random	4528782	4528783	AluID:226031	chr13:44045952:44045953	-	18	-4.92	12	12	6
chr13_GL392075_random	455671	455672	AluID:225645	chr13:39974236:39974237	-	22	2.80	6	6	5
chr13_GL392075_random	4804736	4804737	AluID:226060	chr13:44309846:44309847	-	18	-14.28	12	12	6
chr13_GL392075_random	492791	492792	AluID:225651	chr13:40012031:40012032	-	19	-4.81	10	10	6
chr13_GL392075_random	5566459	5566460	AluID:226091	chr13:45065028:45065029	-	19	-20.53	9	9	5
chr13_GL392075_random	6044763	6044764	AluID:226138	-1	-	20	-1.01	7	7	5
chr13_GL392075_random	6224141	6224142	AluID:226178	chr13:45718578:45718579	+	19	-6.77	17	16	6
chr13_GL392075_random	6317572	6317573	AluID:226222	chr13:45812103:45812104	+	22	-8.48	6	5	6
chr13_GL392075_random	6541201	6541202	AluID:226372	chr13:46969627:46969628	+	19	0.52	8	8	5
chr13_GL392075_random	6706349	6706350	AluID:226351	1	-	20	-6.21	15	15	5
chr13_GL392075_random	6745172	6745173	AluID:226344	chr13:46767710:46767711	+	19	-0.30	12	12	6
chr13_GL392075_random	7113061	7113062	AluID:226305	chr13:46403726:46403727	+	22	-11.06	8	4	8
chr1	40333156	40333157	AluID:9097	chr1:40512465:40512466	+	19	3.97	17	17	5
chr1	40361779	40361780	AluID:9116	chr1:40542128:40542129	-	19	4.19	15	15	5
chr1	40493494	40493495	AluID:9145	chr1:40669726:40669727	+	22	9.23	17	17	7
chr1	40560613	40560614	AluID:9173	1	+	20	-4.20	4	4	4
chr1	40582223	40582224	AluID:9177	chr1:40749623:40749624	+	18	-5.09	22	22	19
chr1	40782290	40782291	AluID:9231	1	+	20	-5.74	27	27	3
chr1	40960485	40960486	AluID:9261	-1	-	20	-1.02	6	6	5
chr1	40962374	40962375	AluID:9265	chr1:41123572:41123573	-	22	-8.56	22	7	22
chr14	100055217	100055218	AluID:239898	chr14:100838631:100838632	-	22	-33.76	7	7	4
chr14	101698992	101698993	AluID:240005	1	+	20	-8.36	9	9	5
chr14	101720804	101720805	AluID:240014	chr14:102488003:102488004	+	18	-5.56	26	26	5
chr14	101815620	101815621	AluID:240035	chr14:102581465:102581466	-	21	0.65	12	12	5
chr14	101880740	101880741	AluID:240086	chr14:102645822:102645823	+	22	-3.42	6	2	6
chr14	101955927	101955928	AluID:240105	-1	-	20	2.66	13	13	6
chr14	102118474	102118475	AluID:240223	1	+	20	-4.00	6	6	5
chr14	102158030	102158031	AluID:240247	chr14:102922947:102922948	+	19	2.30	23	23	7
chr14	102182033	102182034	AluID:240274	chr14:102951023:102951024	+	18	-16.69	6	6	5
chr14	102311868	102311869	AluID:240313	chr14:103077421:103077422	+	22	1.22	7	7	6
chr14	102486513	102486514	AluID:240413	chr14:103248450:103248451	+	19	-6.58	8	6	8
chr14	102496929	102496930	AluID:240420	1	+	20	-8.37	13	13	6
chr14	102639665	102639666	AluID:240483	chr14:103402102:103402103	-	22	1.77	13	13	5
chr14	102655457	102655458	AluID:240485	chr14:103417312:103417313	-	19	2.06	7	7	5
chr14	103181479	103181480	AluID:240611	chr14:103931067:103931068	+	22	-10.80	6	6	6
chr14	103379215	103379216	AluID:240708	chr14:104121959:104121960	+	18	-8.28	7	7	6
chr14	103505293	103505294	AluID:240752	chr14:104245653:104245654	-	19	-0.61	8	8	4
chr14	103524452	103524453	AluID:240773	chr14:104263429:104263430	-	22	4.62	17	14	17
chr14	103550364	103550365	AluID:240801	chr14:104293349:104293350	-	22	2.86	12	12	9
chr14	103677611	103677612	AluID:240854	1	+	20	9.32	10	10	6
chr14	104254990	104254991	AluID:240903	chr14:104978202:104978203	-	19	-4.08	16	16	5
chr14	104741739	104741740	AluID:240928	chr14:105456702:105456703	+	19	-17.35	6	2	6
chr14	105014586	105014587	AluID:240983	chr14:105754797:105754798	-	21	-7.60	7	7	5
chr14	105165258	105165259	AluID:241069	chr14:105895070:105895071	+	18	-8.67	7	7	5
chr14	105192877	105192878	AluID:241084	chr14:105921899:105921900	+	22	-3.22	4	4	3
chr14	19364366	19364367	AluID:229844	chr14:20902695:20902696	-	19	-0.03	13	13	7
chr14	19949691	19949692	AluID:229880	chr14:21534229:21534230	-	19	3.89	5	2	5
chr14	20132852	20132853	AluID:229910	chr14:21716145:21716146	-	18	-1.71	15	11	15
chr14	20181514	20181515	AluID:229936	chr14:21760236:21760237	+	19	6.11	11	6	11
chr14	20237738	20237739	AluID:229979	1	+	20	3.01	13	13	5
chr1	42159394	42159395	AluID:9397	chr1:42311735:42311736	-	22	-0.15	5	5	5
chr14	21735839	21735840	AluID:230148	chr14:23309739:23309740	+	18	3.87	16	16	6
chr14	21771771	21771772	AluID:230149	1	+	20	3.87	16	16	6
chr14	21809759	21809760	AluID:230156	chr14:23379899:23379900	-	22	-21.62	15	6	15
chr14	21908179	21908180	AluID:230192	chr14:23471352:23471353	-	18	3.97	22	22	9
chr14	22097296	22097297	AluID:230247	chr14:23657689:23657690	+	18	9.03	16	16	5
chr14	22409022	22409023	AluID:230312	chr14:23967368:23967369	+	21	3.44	22	22	5
chr14	22551429	22551430	AluID:230329	1	+	20	4.19	15	15	5
chr14	22877699	22877700	AluID:230338	chr14:24455238:24455239	+	22	-8.87	7	7	4
chr14	23046816	23046817	AluID:230382	chr14:24666955:24666956	-	22	-19.78	8	7	8
chr14	23748433	23748434	AluID:230417	chr14:25366624:25366625	-	18	-5.24	14	14	5
chr1	42699095	42699096	AluID:9455	chr1:42848545:42848546	+	22	2.34	9	8	9
chr14	28768870	28768871	AluID:230497	chr14:30371458:30371459	-	19	-6.79	12	12	5
chr14	29523537	29523538	AluID:230541	chr14:31116949:31116950	+	21	6.14	5	2	5
chr14	29802883	29802884	AluID:230571	-1	-	20	-5.74	24	24	6
chr14	29853512	29853513	AluID:230603	chr14:31446419:31446420	-	21	-16.57	8	8	6
chr14	29869541	29869542	AluID:230618	chr14:31462455:31462456	-	22	3.28	16	16	6
chr14	30028347	30028348	AluID:230748	-1	-	20	-4.79	21	21	6
chr14	30052525	30052526	AluID:230772	chr14:31646143:31646144	-	22	2.79	31	31	6
chr14	30055757	30055758	AluID:230776	chr14:31649367:31649368	-	18	-6.79	12	12	5
chr14	30060767	30060768	AluID:230782	chr14:31653930:31653931	-	22	-11.85	9	5	9
chr14	30214133	30214134	AluID:230821	chr14:31799986:31799987	-	18	-16.26	21	21	6
chr14	30254264	30254265	AluID:230842	-1	-	20	-8.04	21	21	5
chr14	30340563	30340564	AluID:230885	chr14:31924754:31924755	-	19	2.79	28	28	6
chr14	30419856	30419857	AluID:230901	chr14:32001142:32001143	+	19	-11.28	6	6	5
chr14	30646041	30646042	AluID:230965	1	+	20	-20.26	9	9	6
chr1	43103237	43103238	AluID:9562	chr1:43249127:43249128	+	18	3.10	17	17	10
chr14	31239047	31239048	AluID:231003	chr14:32824988:32824989	+	19	-8.73	7	7	7
chr14	31280903	31280904	AluID:231008	chr14:32866592:32866593	+	18	-5.74	30	30	5
chr14	31434820	31434821	AluID:231042	chr14:33022376:33022377	+	18	-7.00	15	15	9
chr14	31961340	31961341	AluID:231087	1	+	20	3.81	7	7	5
chr1	43272934	43272935	AluID:9587	chr1:43416633:43416634	-	22	-14.77	8	8	5
chr14	32861986	32861987	AluID:231149	chr14:34436336:34436337	-	21	-6.39	21	21	5
chr14	33233881	33233882	AluID:231215	-1	-	20	3.57	6	3	6
chr14	33424218	33424219	AluID:231282	chr14:34995228:34995229	-	22	-5.51	8	8	5
chr14	33430286	33430287	AluID:231296	chr14:35001290:35001291	-	21	-6.41	13	13	6
chr14	33479622	33479623	AluID:231316	chr14:35049024:35049025	-	18	7.20	15	15	5
chr14	33487340	33487341	AluID:231325	-1	-	20	-7.30	16	16	5
chr14	33521907	33521908	AluID:231364	chr14:35090148:35090149	-	19	-6.83	10	10	5
chr14	33735695	33735696	AluID:231420	chr14:35301317:35301318	-	22	-2.68	6	4	6
chr14	34019412	34019413	AluID:231548	1	+	20	-17.04	19	3	19
chr14	34123876	34123877	AluID:231606	chr14:35671858:35671859	+	21	-2.89	7	7	7
chr14	34144719	34144720	AluID:231614	chr14:35692682:35692683	+	21	2.79	23	23	6
chr14	34654068	34654069	AluID:231711	chr14:36183296:36183297	-	19	10.62	24	24	6
chr14	34796725	34796726	AluID:231787	chr14:36325846:36325847	+	22	-21.53	NA	7	NA
chr14	35758626	35758627	AluID:231841	chr14:37275388:37275389	-	18	-8.04	6	2	6
chr14	36165380	36165381	AluID:231904	1	+	20	1.79	11	11	6
chr14	36181052	36181053	AluID:231910	chr14:37690000:37690001	+	22	3.89	13	3	13
chr14	36292805	36292806	AluID:231948	chr14:37797233:37797234	+	21	1.85	7	7	7
chr14	36301542	36301543	AluID:231949	chr14:37805983:37805984	+	22	0.76	7	7	6
chr14	36306374	36306375	AluID:231953	1	+	20	5.91	8	8	5
chr14	36374066	36374067	AluID:231968	1	+	20	-6.56	11	11	6
chr14	36416066	36416067	AluID:231977	chr14:37919010:37919011	+	21	-4.81	7	7	5
chr14	38232016	38232017	AluID:232135	chr14:39700664:39700665	+	22	-3.07	6	4	6
chr14	38286006	38286007	AluID:232168	chr14:39756298:39756299	+	19	1.21	8	6	8
chr14	38306126	38306127	AluID:232181	1	+	20	-5.74	27	27	5
chr1	44237410	44237411	AluID:9787	chr1:44383375:44383376	+	21	-13.24	8	8	6
chr14	43856271	43856272	AluID:232253	-1	-	20	1.85	7	5	7
chr14	43858471	43858472	AluID:232255	chr14:45438381:45438382	+	19	-5.92	25	25	6
chr14	43919455	43919456	AluID:232296	-1	-	20	-1.26	26	6	26
chr14	44005313	44005314	AluID:232342	1	+	20	-4.76	21	21	5
chr1	44602986	44602987	AluID:9824	chr1:44738535:44738536	-	19	-6.52	8	8	5
chr14	48512640	48512641	AluID:232508	chr14:50077306:50077307	+	18	2.39	6	6	5
chr14	48567548	48567549	AluID:232523	chr14:50131071:50131072	-	22	-4.96	11	11	4
chr14	48600069	48600070	AluID:232540	chr14:50163672:50163673	+	22	7.27	10	10	7
chr14	48611509	48611510	AluID:232549	chr14:50174808:50174809	+	18	0.00	13	13	8
chr14	48623430	48623431	AluID:232565	chr14:50186726:50186727	+	22	3.28	19	19	5
chr14	48623725	48623726	AluID:232566	chr14:50187023:50187024	+	18	-3.34	11	6	11
chr14	48701880	48701881	AluID:232583	chr14:50254993:50254994	-	22	3.84	18	18	5
chr14	48736358	48736359	AluID:232606	chr14:50289244:50289245	-	22	-8.35	15	9	15
chr1	44898519	44898520	AluID:9877	1	+	20	2.25	5	5	5
chr14	49124426	49124427	AluID:232684	chr14:50665852:50665853	-	21	-13.30	6	5	6
chr14	49140707	49140708	AluID:232699	chr14:50681312:50681313	-	22	-4.39	8	3	8
chr14	49197485	49197486	AluID:232738	chr14:50738847:50738848	-	18	2.16	6	6	5
chr14	49215617	49215618	AluID:232748	chr14:50756993:50756994	-	18	2.54	10	10	8
chr14	49230172	49230173	AluID:232764	chr14:50771541:50771542	-	18	-18.28	10	10	6
chr14	49370565	49370566	AluID:232807	chr14:50911288:50911289	-	22	-16.54	10	10	4
chr14	49448802	49448803	AluID:229755	chr14:50987210:50987211	-	19	2.87	7	7	4
chr1	44945344	44945345	AluID:9885	chr1:45073617:45073618	+	18	8.36	18	18	7
chr14	49495336	49495337	AluID:232842	chr14:51032721:51032722	+	21	1.83	5	5	5
chr14	49740896	49740897	AluID:232888	chr14:51277240:51277241	-	21	2.06	6	6	6
chr14	49818449	49818450	AluID:232906	chr14:51353166:51353167	-	18	-6.23	14	14	5
chr1	45034209	45034210	AluID:9909	chr1:45160189:45160190	+	19	-4.65	13	13	5
chr14	51472012	51472013	AluID:233035	chr14:52991824:52991825	-	18	-4.15	NA	8	NA
chr1	45212520	45212521	AluID:9964	chr1:45333688:45333689	-	22	-5.42	20	4	20
chr1	45270316	45270317	AluID:9986	chr1:45391894:45391895	-	18	-3.60	6	6	5
chr1	45319524	45319525	AluID:10023	chr1:45438721:45438722	-	19	4.05	6	5	6
chr14	53932410	53932411	AluID:233298	chr14:55435730:55435731	-	18	-2.87	5	2	5
chr1	45402286	45402287	AluID:10052	chr1:45519434:45519435	-	21	3.00	17	17	6
chr14	54119082	54119083	AluID:233356	chr14:55615397:55615398	-	19	-5.34	5	5	5
chr14	54154151	54154152	AluID:233380	-1	-	20	-15.37	6	3	6
chr14	54264826	54264827	AluID:233398	chr14:55757557:55757558	+	22	-2.05	14	14	9
chr14	54295137	54295138	AluID:233411	chr14:55786422:55786423	+	18	-14.49	7	7	6
chr14	54322321	54322322	AluID:233423	chr14:55814961:55814962	+	22	2.14	9	7	9
chr14	54575076	54575077	AluID:233473	chr14:56066201:56066202	+	19	1.76	8	8	6
chr14	55152183	55152184	AluID:233497	chr14:56641730:56641731	+	19	-4.78	6	6	6
