chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr13	117521692	117521693	AluID:293194	chr18:77741653:77741654	-	21	-24.23	5	4	5
chr13	117643198	117643199	AluID:293227	chr18:77869470:77869471	+	19	-0.25	10	10	8
chr13	117651989	117651990	AluID:293230	chr18:77878229:77878230	+	22	-8.19	8	8	6
chr13	12624426	12624427	AluID:140027	chr8:25358046:25358047	-	22	8.78	6	6	5
chr13	12824282	12824283	AluID:139961	chr8:25155089:25155090	-	19	3.24	5	5	5
chr13	14636266	14636267	AluID:139893	-1	+	20	-3.26	7	7	6
chr13	15244672	15244673	AluID:139761	chr8:22812635:22812636	+	19	2.65	8	8	5
chr13	15844505	15844506	AluID:139593	chr8:22230345:22230346	-	21	-5.88	7	7	5
chr13	16171320	16171321	AluID:139487	chr8:21928925:21928926	-	22	-0.43	6	6	5
chr13	1739085	1739086	AluID:137781	chr8:2062595:2062596	+	19	0.89	7	7	4
chr13	18374747	18374748	AluID:139396	chr8:19786913:19786914	-	21	-8.01	15	15	5
chr13	18609335	18609336	AluID:139382	-1	+	20	-0.04	15	9	15
chr13	19026590	19026591	AluID:139274	chr8:19172672:19172673	-	18	0.95	5	5	5
chr13	19355983	19355984	AluID:139253	chr8:18834769:18834770	+	21	2.36	22	22	5
chr13	19649478	19649479	AluID:139190	chr8:18544966:18544967	+	18	3.00	15	15	8
chr13	20043497	20043498	AluID:139162	chr8:18053643:18053644	-	19	4.74	5	5	4
chr13	20411320	20411321	AluID:139129	chr8:17745336:17745337	+	19	-14.79	5	5	5
chr13	20539396	20539397	AluID:139109	chr8:17623122:17623123	+	22	3.01	19	19	5
chr13	20543363	20543364	AluID:139108	chr8:17619793:17619794	+	21	0.25	5	5	5
chr13	20673131	20673132	AluID:139073	chr8:17504082:17504083	+	21	-21.70	10	10	6
chr13	21036355	21036356	AluID:139012	-1	+	20	-27.90	5	4	5
chr13	25167410	25167411	AluID:138693	chr8:13218741:13218742	+	22	1.70	19	6	19
chr13	27047964	27047965	AluID:138287	chr8:9465483:9465484	+	22	-8.26	8	4	8
chr13	28086532	28086533	AluID:140747	chr8:30016238:30016239	+	18	-6.45	20	20	11
chr13	28343420	28343421	AluID:140764	chr8:30251049:30251050	+	18	-8.13	7	7	5
chr13	28693368	28693369	AluID:140948	chr8:30581274:30581275	-	18	-6.12	5	5	5
chr13	28697810	28697811	AluID:140952	chr8:30583399:30583400	-	22	2.79	25	20	25
chr13	28698679	28698680	AluID:140953	chr8:30584277:30584278	-	22	1.81	8	6	8
chr13	28809894	28809895	AluID:140971	chr8:30692613:30692614	-	18	-8.30	3	2	3
chr13	29076638	29076639	AluID:141011	chr8:30942993:30942994	+	19	-6.83	23	23	6
chr13	29771248	29771249	AluID:141051	1	+	20	-20.33	7	7	5
chr13	30252035	30252036	AluID:141105	chr8:32134047:32134048	+	18	3.25	6	5	6
chr13	30370405	30370406	AluID:141128	chr8:32247287:32247288	+	18	-9.84	9	9	5
chr13	30522405	30522406	AluID:141172	chr8:32395388:32395389	+	18	3.17	7	7	5
chr13	30621900	30621901	AluID:141192	chr8:32485015:32485016	+	18	-6.83	8	8	6
chr13	31522357	31522358	AluID:141324	chr8:33366136:33366137	-	22	1.35	8	7	8
chr13	31590837	31590838	AluID:141342	chr8:33422079:33422080	-	18	-27.75	6	6	6
chr13	31618191	31618192	AluID:141347	-1	-	20	5.07	5	5	5
chr13	33147237	33147238	AluID:141355	chr8:35118023:35118024	+	22	-18.09	10	4	10
chr13	33165076	33165077	AluID:141358	chr8:35137526:35137527	+	18	-6.43	10	10	5
chr13	35587524	35587525	AluID:141446	chr8:37593759:37593760	-	21	-3.26	31	31	7
chr13	35743751	35743752	AluID:141499	chr8:37736058:37736059	-	18	-9.03	15	15	6
chr13	35755986	35755987	AluID:141506	chr8:37748297:37748298	-	18	-5.85	8	8	4
chr13	35767525	35767526	AluID:141509	chr8:37755869:37755870	-	19	-4.43	5	5	4
chr13	35875501	35875502	AluID:141544	1	+	20	3.97	20	20	5
chr13	36587005	36587006	AluID:141772	chr8:38611489:38611490	+	22	2.70	15	4	15
chr13	36831457	36831458	AluID:141847	1	+	20	-6.95	14	14	4
chr13	36862413	36862414	AluID:141858	chr8:38871029:38871030	+	21	-5.52	13	13	6
chr13	36872289	36872290	AluID:141862	chr8:38881275:38881276	+	21	-9.16	11	11	5
chr13	37002924	37002925	AluID:141893	chr8:39003950:39003951	+	19	1.79	9	9	7
chr13	37709162	37709163	AluID:141952	chr8:39811101:39811102	+	21	0.27	5	5	5
chr13	37769397	37769398	AluID:141990	1	+	20	-9.53	7	7	5
chr13	39637743	39637744	AluID:142127	chr8:41709352:41709353	-	22		NA	NA	6
chr13	39735633	39735634	AluID:142144	chr8:41796474:41796475	-	19	-6.40	12	12	5
chr13	39777751	39777752	AluID:142152	-1	-	20	1.88	7	4	7
chr13	39841270	39841271	AluID:142178	chr8:41903455:41903456	-	22	-23.69	8	3	8
chr13	40374046	40374047	AluID:142207	chr8:42148725:42148726	+	18	1.30	7	7	5
chr13	40527883	40527884	AluID:142252	chr8:42302818:42302819	-	19	-1.57	5	5	5
chr13	40883068	40883069	AluID:142009	chr8:40571437:40571438	-	18	1.44	9	9	5
chr13	40957966	40957967	AluID:142349	chr8:42693838:42693839	-	19	-24.46	16	16	5
chr13	41029667	41029668	AluID:142381	chr8:42756884:42756885	+	21	-14.25	9	9	7
chr13	41053791	41053792	AluID:142389	chr8:42782408:42782409	+	22	0.21	11	11	7
chr13	4111992	4111993	AluID:138013	chr8:4673222:4673223	-	22	-6.31	20	20	5
chr13	41141986	41141987	AluID:142435	1	+	20	-21.46	6	5	6
chr13	41234905	41234906	AluID:142490	chr8:42949273:42949274	+	22	-4.58	NA	4	NA
chr13	43383904	43383905	AluID:288333	chr18:12268401:12268402	+	18	-3.79	6	6	5
chr13	43475754	43475755	AluID:288366	-1	-	20	3.98	8	8	5
chr13	43746834	43746835	AluID:288460	chr18:12613877:12613878	-	18	-26.52	5	5	5
chr13	44047740	44047741	AluID:288597	chr18:12878662:12878663	-	21	-20.90	7	7	6
chr13	44452631	44452632	AluID:288694	chr18:13273324:13273325	+	19	2.40	5	5	5
chr13	44476487	44476488	AluID:288697	chr18:13296615:13296616	+	19	-13.66	5	5	4
chr13	44549272	44549273	AluID:288719	chr18:13366094:13366095	+	22	-6.30	5	5	3
chr13	44579568	44579569	AluID:288724	chr18:13396499:13396500	+	22	-9.09	7	6	7
chr13	45067669	45067670	AluID:288287	-1	+	20	-7.61	5	5	5
chr13	47279886	47279887	AluID:288151	1	-	20	0.97	6	6	5
chr13	47418487	47418488	AluID:288134	1	-	20	-17.98	16	5	16
chr13	47446062	47446063	AluID:288123	1	-	20	-2.26	5	5	5
chr13	47503153	47503154	AluID:288103	chr18:9715545:9715546	-	19	2.07	14	14	4
chr13	48118099	48118100	AluID:287975	1	-	20	0.91	7	7	4
chr13	48593628	48593629	AluID:287945	chr18:8732129:8732130	-	21	-17.61	8	7	8
chr13	49166701	49166702	AluID:287905	chr18:8198168:8198169	-	19	2.98	6	6	5
chr13	51105317	51105318	AluID:287702	chr18:6376732:6376733	+	19	-3.59	8	6	8
chr1	35233676	35233677	AluID:227752	-1	+	20	-9.25	7	7	6
chr13	52441813	52441814	AluID:287614	chr18:5154062:5154063	+	18	7.45	7	7	4
chr13	53673162	53673163	AluID:287573	chr18:4082037:4082038	+	19	4.34	5	5	4
chr13	54045961	54045962	AluID:287515	chr18:3747163:3747164	+	19	-19.45	NA	6	NA
chr13	54164921	54164922	AluID:287461	chr18:3616756:3616757	+	18	-6.53	19	19	5
chr13	54962988	54962989	AluID:287283	1	-	20	-2.08	11	6	11
chr13	57385694	57385695	AluID:287169	-1	+	20	-10.76	7	7	5
chr13	57404077	57404078	AluID:287159	chr18:777818:777819	+	21	-8.34	9	9	5
chr13	57455939	57455940	AluID:287129	chr18:732441:732442	+	22	-6.02	19	19	7
chr13	57497649	57497650	AluID:287105	chr18:692605:692606	+	22	-17.61	7	7	6
chr13	57549401	57549402	AluID:287090	chr18:642430:642431	+	22	0.50	10	10	7
chr13	57569283	57569284	AluID:287081	chr18:626127:626128	-	22	-6.08	7	7	5
chr13	57724469	57724470	AluID:287062	chr18:475075:475076	+	22	-8.89	7	5	7
chr13	57766953	57766954	AluID:287046	chr18:433958:433959	+	18	0.01	11	11	5
chr13	58001689	58001690	AluID:287017	chr18:204963:204964	-	18	-21.04	10	2	10
chr13	58025340	58025341	AluID:287008	1	-	20	-5.92	29	29	9
chr13	58193334	58193335	AluID:288859	-1	-	20	6.45	9	9	5
chr13	58258146	58258147	AluID:288881	chr18:18682818:18682819	-	19	3.01	16	15	16
chr13	58263372	58263373	AluID:288883	chr18:18688013:18688014	-	19	2.84	13	13	5
chr13	5852732	5852733	AluID:138086	chr8:6383958:6383959	-	19	-13.92	10	5	10
chr13	58708804	58708805	AluID:288999	chr18:19117492:19117493	-	22	6.12	5	5	4
chr13	58720969	58720970	AluID:289006	chr18:19125884:19125885	-	19	-6.91	NA	10	NA
chr13	58755379	58755380	AluID:289047	chr18:19161800:19161801	-	22	-9.80	9	9	8
chr13	59027911	59027912	AluID:289165	1	+	20	0.39	9	9	5
chr13	59312041	59312042	AluID:289181	chr18:19675153:19675154	+	22	1.16	13	13	5
chr13	59314016	59314017	AluID:289182	chr18:19676835:19676836	+	19	-8.79	13	13	5
chr13	60263835	60263836	AluID:289210	chr18:20502456:20502457	+	21	-21.02	7	7	5
chr13	60626140	60626141	AluID:289319	chr18:20836454:20836455	+	18	-2.92	5	5	5
chr13	60749846	60749847	AluID:289348	chr18:20950150:20950151	-	19	-5.43	11	11	5
chr13	61500121	61500122	AluID:289576	chr18:21687749:21687750	+	21	-24.69	6	5	6
chr13	61617701	61617702	AluID:289606	-1	-	20	-3.90	13	5	13
chr13	61736278	61736279	AluID:289646	chr18:21917531:21917532	-	18	0.66	12	12	5
chr13	61756310	61756311	AluID:289659	-1	-	20	-12.06	7	3	7
chr13	62769563	62769564	AluID:289733	-1	-	20	-14.49	5	5	5
chr13	63595330	63595331	AluID:289741	-1	-	20	-11.35	12	12	5
chr13	63922598	63922599	AluID:289841	chr18:23945768:23945769	+	18	-0.37	9	6	9
chr13	6596965	6596966	AluID:198817	-1	-	20	-3.02	8	6	8
chr13	69483414	69483415	AluID:290060	chr18:29516071:29516072	-	22	-6.38	9	2	9
chr13	69564660	69564661	AluID:290106	chr18:29630866:29630867	+	19	5.59	5	5	4
chr13	69576387	69576388	AluID:290112	chr18:29643979:29643980	+	22	-6.33	14	9	14
chr13	69623765	69623766	AluID:290123	chr18:29676707:29676708	+	22	-8.89	16	16	4
chr13	7040522	7040523	AluID:138480	1	-	20	2.75	7	7	5
chr13	70786933	70786934	AluID:290271	-1	-	20	-25.47	10	10	5
chr13	71255533	71255534	AluID:290297	chr18:31262537:31262538	+	19	2.49	6	6	6
chr13	71696741	71696742	AluID:290324	-1	-	20	-4.58	8	8	5
chr13	72883473	72883474	AluID:290399	chr18:32836766:32836767	+	22	-23.69	7	5	7
chr13	73837476	73837477	AluID:290508	1	+	20	-7.71	8	6	8
chr13	74491033	74491034	AluID:290589	chr18:34347324:34347325	+	22	3.57	5	3	5
chr1	37477992	37477993	AluID:227693	-1	+	20	-13.59	9	9	5
chr13	75052091	75052092	AluID:290687	chr18:34932565:34932566	-	19	-9.00	NA	8	NA
chr13	7565492	7565493	AluID:138418	chr8:10858196:10858197	+	18	-5.84	24	24	5
chr13	79794199	79794200	AluID:290716	chr18:39639754:39639755	+	19	0.79	9	8	9
chr13	80512405	80512406	AluID:290720	-1	-	20	-9.95	7	7	5
chr13	80838583	80838584	AluID:290750	chr18:40692689:40692690	-	22	-12.00	7	6	7
chr13	82497850	82497851	AluID:290763	chr18:42386632:42386633	+	18	-1.82	7	7	4
chr13	82665028	82665029	AluID:290777	chr18:42550543:42550544	+	18	-18.35	7	7	5
chr13	83728280	83728281	AluID:290890	chr18:43596324:43596325	-	18	-1.89	4	4	4
chr13	83763362	83763363	AluID:290906	chr18:43623362:43623363	+	21	-4.74	10	10	9
chr13	83849320	83849321	AluID:290965	chr18:43706610:43706611	+	18	1.10	8	8	5
chr13	84286068	84286069	AluID:291060	chr18:44113870:44113871	-	22	-18.17	12	12	8
chr13	84623795	84623796	AluID:291104	chr18:44433729:44433730	-	21	-6.79	5	4	5
chr13	84765314	84765315	AluID:291177	chr18:44564241:44564242	+	19	2.01	13	13	4
chr13	84891141	84891142	AluID:291205	chr18:44669782:44669783	-	21	-17.69	6	2	6
chr13	86562761	86562762	AluID:291320	chr18:46248597:46248598	+	22	-26.21	6	3	6
chr13	87121804	87121805	AluID:291359	chr18:46782049:46782050	-	19	-5.27	9	9	6
chr13	87123715	87123716	AluID:291361	chr18:46784220:46784221	-	19	-16.22	15	5	15
chr13	87242051	87242052	AluID:291386	chr18:46861838:46861839	-	21	-0.34	6	6	5
chr13	87346372	87346373	AluID:291421	chr18:46941700:46941701	-	21	-7.27	19	19	5
chr13	87827043	87827044	AluID:291476	chr18:47441154:47441155	-	19	-5.58	16	16	5
chr13	88124909	88124910	AluID:291508	chr18:47711222:47711223	-	22	-4.84	7	7	3
chr13	88182872	88182873	AluID:291517	chr18:47771433:47771434	-	22	-1.88	9	5	9
chr13	88630952	88630953	AluID:291544	chr18:48202179:48202180	+	18	5.12	7	7	3
chr13	88883152	88883153	AluID:291582	chr18:48439721:48439722	+	21	1.31	6	6	5
chr13	89015250	89015251	AluID:291620	chr18:48578196:48578197	+	19	-1.25	12	12	9
chr13	90468646	90468647	AluID:291660	chr18:50012375:50012376	+	18	-0.35	6	5	6
chr13	90635312	90635313	AluID:291675	chr18:50176363:50176364	+	22	-0.94	5	4	5
chr1	39122390	39122391	AluID:227608	1	-	20	-22.21	6	6	6
chr13	93351115	93351116	AluID:291864	chr18:53033122:53033123	-	21	-12.18	8	8	5
chr13	93353767	93353768	AluID:291865	chr18:53035605:53035606	-	21	1.84	7	7	5
chr13	93417854	93417855	AluID:291877	chr18:53099535:53099536	-	18	-1.49	5	5	5
chr13	93432608	93432609	AluID:291880	chr18:53114522:53114523	-	18	0.01	10	5	10
chr13	9410201	9410202	AluID:140564	-1	+	20	0.07	5	5	5
chr13	94815625	94815626	AluID:291988	chr18:54525738:54525739	+	21	-17.88	15	15	3
chr13	96408514	96408515	AluID:292229	-1	-	20	1.82	14	14	6
chr13	9664314	9664315	AluID:140470	1	-	20	1.95	6	6	6
chr13	9809456	9809457	AluID:140427	chr8:28344357:28344358	+	22	-15.49	8	5	8
chr13_ACFV01183108_random	6409	6410	AluID:290632	1	+	20	-13.61	15	6	15
chr1	40601029	40601030	AluID:227520	-1	+	20	-10.18	5	5	5
chr14	105026825	105026826	AluID:30231	1	-	20	-7.84	11	11	5
chr14	105396989	105396990	AluID:30174	1	-	20	2.25	14	14	3
chr14	107136125	107136126	AluID:30090	chr2:1740534:1740535	+	22	-13.93	7	4	7
chr14	108534651	108534652	AluID:30040	-1	+	20	2.70	5	4	5
chr14	1216971	1216972	AluID:39813	-1	-	20	0.45	15	15	5
chr14	1302319	1302320	AluID:39818	chr2:97385313:97385314	-	18	-20.32	6	6	5
chr14	13325329	13325330	AluID:39520	chr2:88062217:88062218	+	18	-22.79	19	19	17
chr14	13469253	13469254	AluID:41384	chr2:111219095:111219096	+	18	-1.52	4	4	3
chr14	13505478	13505479	AluID:39578	chr2:88261212:88261213	+	19	-6.56	6	5	6
chr14	13694021	13694022	AluID:41204	chr2:109524114:109524115	-	18	-24.01	13	13	8
chr14	1420367	1420368	AluID:39878	chr2:97493019:97493020	+	21	-5.99	14	14	5
chr14	14354873	14354874	AluID:41286	chr2:110350363:110350364	-	22	-8.90	9	9	7
chr14	15181315	15181316	AluID:41433	chr2:111403011:111403012	-	19	-3.74	15	15	5
chr14	15372810	15372811	AluID:41459	chr2:111615342:111615343	+	19	-7.39	4	2	4
chr14	15601419	15601420	AluID:41486	chr2:111832199:111832200	+	18	-33.94	5	5	5
chr14	17177669	17177670	AluID:41732	1	+	20	-17.12	6	2	6
chr14	17188883	17188884	AluID:41743	chr2:113275550:113275551	+	21	-26.67	7	5	7
chr14	17225811	17225812	AluID:41754	chr2:113316214:113316215	+	19	2.86	6	5	6
chr1	41734364	41734365	AluID:227446	chr13:73510203:73510204	-	21	-3.80	8	5	8
chr14	17397030	17397031	AluID:41782	chr2:113494522:113494523	+	21	-0.20	NA	8	NA
chr1	41784874	41784875	AluID:227430	chr13:73478587:73478588	-	22	-11.61	9	9	5
chr1	41898151	41898152	AluID:227412	1	-	20	0.97	5	3	5
chr14	1928504	1928505	AluID:40025	chr2:98585547:98585548	-	19	-1.49	8	6	8
chr14	19535999	19536000	AluID:39613	1	-	20	-8.38	8	8	6
chr14	19745743	19745744	AluID:39422	chr2:86982255:86982256	-	22	7.63	22	22	5
chr14	19886713	19886714	AluID:39376	chr2:86828723:86828724	+	22	3.69	7	6	7
chr14	20423749	20423750	AluID:39256	chr2:86320934:86320935	+	22	-15.50	7	5	7
chr14	20432873	20432874	AluID:39249	chr2:86308515:86308516	+	21	-9.63	12	12	6
chr14	20941275	20941276	AluID:39175	chr2:85840915:85840916	-	18	-5.44	16	16	6
chr14	21364131	21364132	AluID:39061	chr2:85450233:85450234	-	18	-15.68	8	5	8
chr14	21587041	21587042	AluID:38969	1	-	20	6.31	6	6	4
chr14	2243101	2243102	AluID:40056	chr2:98851911:98851912	+	21	4.19	19	19	5
chr14	2626932	2626933	AluID:40084	chr2:99103882:99103883	+	18	0.99	9	5	9
chr14	27232907	27232908	AluID:38773	chr2:79763827:79763828	-	21	-8.55	24	24	4
chr14	27376757	27376758	AluID:38762	chr2:79623308:79623309	-	21	2.80	9	9	5
chr14	2809609	2809610	AluID:40112	chr2:99267414:99267415	-	22	-6.84	11	11	5
chr14	2880606	2880607	AluID:40137	chr2:99330053:99330054	-	18	-7.22	7	5	7
chr14	29309285	29309286	AluID:38739	chr2:77795517:77795518	+	19	0.59	7	7	5
chr14	31972664	31972665	AluID:38627	chr2:75073804:75073805	-	18	5.43	5	5	4
chr14	32419867	32419868	AluID:38571	chr2:74656675:74656676	+	18	-22.55	NA	5	NA
chr14	32920051	32920052	AluID:38453	1	-	20	-17.73	17	17	5
chr14	32947553	32947554	AluID:38448	chr2:74139300:74139301	-	18	1.16	5	5	4
chr14	33009231	33009232	AluID:38434	1	-	20	1.40	10	10	5
chr14	33334315	33334316	AluID:38372	chr2:73629418:73629419	-	22	1.45	14	14	5
chr14	34392502	34392503	AluID:38164	chr2:72665742:72665743	+	19	-4.72	7	7	5
chr14	34587176	34587177	AluID:38135	chr2:72476374:72476375	+	21	-4.75	9	9	6
chr14	3486526	3486527	AluID:40325	-1	-	20	-21.46	10	10	5
chr14	35572354	35572355	AluID:38079	1	-	20	2.54	8	8	5
chr14	35606396	35606397	AluID:38069	1	-	20	-4.98	6	6	6
chr14	3611409	3611410	AluID:40381	chr2:100071199:100071200	-	22	-1.04	11	7	11
chr14	36209818	36209819	AluID:38001	-1	+	20	-11.85	7	7	6
chr14	36711831	36711832	AluID:37893	chr2:70394865:70394866	+	22	-6.48	13	13	5
chr14	36715076	36715077	AluID:37885	chr2:70390988:70390989	+	19	-8.45	5	5	5
chr14	36998091	36998092	AluID:37858	chr2:70133173:70133174	-	21	-6.11	7	7	5
chr14	37085569	37085570	AluID:37832	1	-	20	3.37	8	8	7
chr14	37106044	37106045	AluID:37826	chr2:70040401:70040402	-	18	2.30	21	21	5
chr14	37342661	37342662	AluID:37751	chr2:69801515:69801516	+	18	-11.41	13	13	5
chr14	37409223	37409224	AluID:37735	chr2:69729755:69729756	+	19	-11.93	7	7	4
chr14	38803801	38803802	AluID:37521	chr2:68373386:68373387	+	19	-12.20	14	14	5
chr14	3882630	3882631	AluID:40442	chr2:100333333:100333334	-	18	-19.38	8	7	8
chr14	40343066	40343067	AluID:37491	chr2:66756588:66756589	-	18	6.50	6	3	6
chr14	41830134	41830135	AluID:37424	chr2:65346599:65346600	+	18	-15.42	5	2	5
chr14	41833746	41833747	AluID:37420	-1	+	20	7.65	17	6	17
chr14	42260160	42260161	AluID:37354	chr2:64915410:64915411	+	22	-6.10	6	5	6
chr14	42827991	42827992	AluID:37320	chr2:64365865:64365866	+	19	-7.77	8	8	5
chr14	43313842	43313843	AluID:37252	chr2:63938878:63938879	+	18	-11.03	6	4	6
chr14	44310697	44310698	AluID:37122	chr2:63069249:63069250	-	18	-12.99	13	13	5
chr14	44342809	44342810	AluID:37116	chr2:63029874:63029875	-	22	-7.05	12	12	5
chr14	45699798	45699799	AluID:36890	chr2:61735313:61735314	+	21	-11.90	10	10	5
chr14	45791884	45791885	AluID:36806	chr2:61656279:61656280	+	19	-7.73	9	4	9
chr14	45816082	45816083	AluID:36788	chr2:61634133:61634134	+	22	-16.68	9	8	9
chr14	45943784	45943785	AluID:36704	chr2:61509928:61509929	+	18	11.48	10	10	6
chr14	45955111	45955112	AluID:36696	chr2:61498398:61498399	+	19	-4.61	6	3	6
chr14	46000404	46000405	AluID:36677	chr2:61457642:61457643	+	19	-31.64	5	4	5
chr14	46181895	46181896	AluID:36611	chr2:61300017:61300018	-	18	-7.10	6	6	4
chr14	46465997	46465998	AluID:36518	chr2:61001523:61001524	-	21	-0.84	8	8	6
chr14	49246200	49246201	AluID:36482	chr2:58253862:58253863	-	21	-0.35	7	6	7
chr1	44975999	44976000	AluID:227312	chr13:70451158:70451159	+	18	-9.25	17	17	5
chr14	51683610	51683611	AluID:36441	chr2:55909586:55909587	+	18	-5.78	6	6	5
chr14	51767922	51767923	AluID:36400	chr2:55826581:55826582	+	18	-4.44	6	6	5
chr14	52014882	52014883	AluID:36325	-1	+	20	-12.62	5	5	5
chr14	52765388	52765389	AluID:36169	chr2:54981302:54981303	-	21	-6.40	9	9	4
chr14	53040161	53040162	AluID:36135	chr2:54717236:54717237	-	21	2.96	12	12	4
chr14	5313105	5313106	AluID:40560	chr2:101596928:101596929	+	22	-9.61	5	5	5
chr14	53348231	53348232	AluID:36091	chr2:54413687:54413688	-	22	-2.83	15	15	5
chr14	5339487	5339488	AluID:40563	chr2:101619793:101619794	+	22	-7.82	7	7	4
chr14	53622551	53622552	AluID:36026	-1	+	20	-15.51	7	7	6
chr14	53795152	53795153	AluID:35924	chr2:54000584:54000585	-	22	-7.21	14	14	5
chr14	53855696	53855697	AluID:35903	chr2:53941040:53941041	+	18	1.07	7	7	5
chr14	5399853	5399854	AluID:40585	-1	-	20	-8.35	17	17	5
chr14	57645456	57645457	AluID:35789	chr2:50316918:50316919	+	18	-18.32	7	7	7
chr14	588767	588768	AluID:39723	chr2:96793965:96793966	-	19	1.29	6	6	5
chr14	59393212	59393213	AluID:35646	1	-	20	-7.76	7	6	7
chr14	59442210	59442211	AluID:35633	chr2:48547452:48547453	-	21	-5.73	12	12	5
chr14	59984234	59984235	AluID:35577	1	-	20	-5.23	9	9	5
chr14	60255460	60255461	AluID:35548	chr2:47773783:47773784	+	18	-21.58	5	3	5
chr14	60382943	60382944	AluID:35472	chr2:47647044:47647045	-	18	-17.82	6	6	6
chr14	60729605	60729606	AluID:35387	-1	+	20	-8.69	6	3	6
chr14	61096277	61096278	AluID:35301	chr2:46968398:46968399	-	18	1.44	7	7	5
chr14	6191249	6191250	AluID:40759	1	+	20	-0.07	6	6	6
chr14	61955275	61955276	AluID:35220	chr2:46158872:46158873	-	18	-18.58	5	5	5
chr14	62054973	62054974	AluID:35198	chr2:46062752:46062753	-	22	-5.75	5	5	5
chr14	63210803	63210804	AluID:35127	chr2:44959106:44959107	-	22	5.33	6	5	6
chr14	63666913	63666914	AluID:34997	chr2:44522056:44522057	-	18	-7.87	7	7	5
chr14	64037347	64037348	AluID:34928	chr2:44190077:44190078	+	19	4.41	9	4	9
chr14	65455688	65455689	AluID:34569	1	-	20	-22.56	6	6	3
chr14	65495641	65495642	AluID:34548	chr2:42779187:42779188	-	19	-15.56	7	7	5
chr14	65537202	65537203	AluID:34511	chr2:42734068:42734069	-	18	3.36	7	7	6
chr14	65607158	65607159	AluID:34458	chr2:42674213:42674214	+	18	-11.58	11	5	11
chr14	680167	680168	AluID:39743	chr2:96870269:96870270	-	19	-5.34	16	16	8
chr14	68823420	68823421	AluID:34302	chr2:39633014:39633015	+	22	-6.67	6	6	5
chr14	68853127	68853128	AluID:34294	-1	+	20	-10.09	4	2	4
chr14	69381341	69381342	AluID:34153	chr2:39120318:39120319	-	18	-5.92	13	13	5
chr14	69551940	69551941	AluID:34082	chr2:38956359:38956360	-	22	-24.60	7	5	7
chr14	69567065	69567066	AluID:34076	1	-	20	3.24	10	10	6
chr14	69587392	69587393	AluID:34062	chr2:38925112:38925113	-	19	-0.61	NA	6	NA
chr14	69732333	69732334	AluID:34028	-1	+	20	-16.53	8	5	8
chr14	71125067	71125068	AluID:33897	chr2:37397596:37397597	+	21	-29.19	13	13	5
chr14	71279690	71279691	AluID:33848	chr2:37242117:37242118	+	22	-1.24	6	6	5
chr14	71424537	71424538	AluID:33756	chr2:37100688:37100689	+	21	-7.98	20	20	6
chr14	75130504	75130505	AluID:33618	chr2:33452120:33452121	-	21	2.22	12	12	5
chr14	75405919	75405920	AluID:33564	chr2:33184708:33184709	-	19	4.86	13	13	5
chr14	76079197	76079198	AluID:33306	chr2:32506326:32506327	-	21	2.60	7	6	7
chr14	76162988	76162989	AluID:33235	chr2:32401856:32401857	-	22	-4.76	20	20	6
chr14	76229406	76229407	AluID:33192	chr2:32337117:32337118	-	18	-2.07	6	2	6
chr14	76314668	76314669	AluID:33104	chr2:32233647:32233648	+	18	0.76	5	2	5
chr14	76407749	76407750	AluID:33034	chr2:32130300:32130301	+	18	2.08	6	6	6
chr14	76711657	76711658	AluID:32931	chr2:30532852:30532853	+	19	3.19	7	7	6
chr14	77553577	77553578	AluID:33004	-1	-	20	-6.18	22	22	6
chr14	79138116	79138117	AluID:32843	chr2:29471312:29471313	+	22	-20.92	5	5	5
chr14	79491450	79491451	AluID:32767	1	-	20	0.38	7	5	7
chr14	79499650	79499651	AluID:32765	1	-	20	-15.65	8	8	5
chr14	79864230	79864231	AluID:32675	chr2:28781779:28781780	-	21	5.16	6	6	6
chr14	79873452	79873453	AluID:32670	chr2:28773057:28773058	-	22	0.05	11	11	5
chr14	80235692	80235693	AluID:32593	chr2:28417747:28417748	-	19	4.83	8	5	8
chr1	48050894	48050895	AluID:227249	chr13:67398762:67398763	+	18	-3.28	5	3	5
chr14	80924768	80924769	AluID:32377	chr2:27742190:27742191	-	18	3.74	8	8	6
chr14	80927105	80927106	AluID:32375	chr2:27739900:27739901	-	22	-15.57	6	6	5
chr14	81098967	81098968	AluID:32297	-1	+	20	-5.17	7	6	7
chr14	81125181	81125182	AluID:32284	chr2:27542400:27542401	+	22	-0.73	7	4	7
chr14	81349136	81349137	AluID:32230	chr2:27321895:27321896	+	22	0.57	9	6	9
chr14	81847300	81847301	AluID:32124	chr2:26827255:26827256	+	22	-5.14	7	5	7
chr14	82378856	82378857	AluID:31987	chr2:26353189:26353190	-	18	-9.72	8	8	8
chr14	83005356	83005357	AluID:31704	-1	+	20	-17.71	6	6	5
chr14	83658902	83658903	AluID:31558	chr2:25091901:25091902	+	18	-1.18	6	6	6
chr1	48406142	48406143	AluID:227214	chr13:67046684:67046685	+	22	-11.61	6	5	6
chr14	84427333	84427334	AluID:31399	chr2:24359417:24359418	-	19	4.71	6	5	6
chr14	84503492	84503493	AluID:31358	chr2:24284757:24284758	-	22	8.32	9	9	6
chr14	84641859	84641860	AluID:31228	chr2:24141225:24141226	+	22	-12.14	7	4	7
chr14	87556933	87556934	AluID:31088	chr2:21239151:21239152	+	19	-4.98	12	12	5
